Speed (TAS), Climb Angle
 113.499930,   -1.654182
 115.076536,   -1.922775
 116.653141,   -2.194638
 118.229747,   -2.469777
 119.806353,   -2.748203
 121.382959,   -3.029923
 122.959565,   -3.314946
 124.536171,   -3.603284
 126.112777,   -3.894945
 127.689383,   -4.180895
 129.265988,   -4.304396
 130.842594,   -4.298033
 132.419200,   -1.821497
 133.995806,   -1.060470
 135.572412,   -0.704264
 137.149018,   -0.449227
 138.725624,   -0.306611
 140.302230,   -0.161921
 141.878835,   -0.072162
 143.455441,    0.012804
 145.032047,    0.095618
 146.608653,    0.153323
 148.185259,    0.212052
 149.761865,    0.271804
 151.338471,    0.314390
 152.915077,    0.355758
 154.491682,    0.397934
 156.068288,    0.435488
 157.644894,    0.463441
 159.221500,    0.492189
 160.798106,    0.521560
 162.374712,    0.547681
 163.951318,    0.562500
 165.527924,    0.577786
 167.104529,    0.593539
 168.681135,    0.609758
 170.257741,    0.616570
 171.834347,    0.617899
 173.410953,    0.619545
 174.987559,    0.621510
 176.564165,    0.623793
 178.140771,    0.621506
 179.717376,    0.610785
 181.293982,    0.600233
 182.870588,    0.589852
 184.447194,    0.579640
 186.023800,    0.569598
 187.600406,    0.558673
 189.177012,    0.534980
 190.753618,    0.511338
 192.330224,    0.487747
 193.906829,    0.464207
 195.483435,    0.440718
 197.060041,    0.417280
 198.636647,    0.393893
 200.213253,    0.363122
 201.789859,    0.330734
 203.366465,    0.298300
 204.943071,    0.265819
 206.519676,    0.233292
 208.096282,    0.200718
 209.672888,    0.168098
 211.249494,    0.135431
 212.826100,    0.102718
 214.402706,    0.063010
 215.979312,    0.018436
 217.555918,   -0.026272
 219.132523,   -0.071114
 220.709129,   -0.116090
 222.285735,   -0.160393
 223.862341,   -0.202661
 225.438947,   -0.245064
 227.015553,   -0.287601
 228.592159,   -0.330272
 230.168765,   -0.373078
 231.745370,   -0.418519
 233.321976,   -0.474024
 234.898582,   -0.529748
 236.475188,   -0.585692
 238.051794,   -0.641856
 239.628400,   -0.698240
 241.205006,   -0.754844
 242.781612,   -0.811668
 244.358217,   -0.867956
 245.934823,   -0.923259
 247.511429,   -0.978783
 249.088035,   -1.034526
 250.664641,   -1.090490
 252.241247,   -1.146675
 253.817853,   -1.203080
 255.394459,   -1.262281
 256.971064,   -1.328775
 258.547670,   -1.395551
 260.124276,   -1.462608
 261.700882,   -1.529947
 263.277488,   -1.597567
 264.854094,   -1.665469
 266.430700,   -1.733039
 268.007306,   -1.800274
 269.583911,   -1.867792
