Time, Aircraft mass
   0.000000, 19730.607069
   0.405382, 19723.099352
  14.400685, 19518.997196
  27.319339, 19356.153473
  37.652672, 19297.745496
  42.863782, 19214.735615
  60.281918, 18954.895983
  65.948585, 18922.251501
 110.948585, 18774.784883
 111.915252, 18769.246130
 112.081711, 18768.805011
