Speed (CAS), Climb Angle
  62.744403,    1.781898
  63.446073,    1.772366
  64.147743,    1.760342
  64.849413,    1.745935
  65.551083,    1.729256
  66.252753,    1.711974
  66.954422,    1.696021
  67.656092,    1.678163
  68.357762,    1.658473
  69.059432,    1.636314
  69.761102,    1.612536
  70.462772,    1.587282
  71.164442,    1.560153
  71.866112,    1.531080
  72.567782,    1.500857
  73.269451,    1.468809
  73.971121,    1.435136
  74.672791,    1.400637
  75.374461,    1.363720
  76.076131,    1.326213
  76.777801,    1.287035
  77.479471,    1.250850
  78.181141,    1.213120
  78.882811,    1.174367
  79.584480,    1.134176
  80.286150,    1.093110
  80.987820,    1.050460
  81.689490,    1.007352
  82.391160,    0.962251
  83.092830,    0.917028
  83.794500,    0.869844
  84.496170,    0.822163
  85.197839,    0.773556
  85.899509,    0.723434
  86.601179,    0.673154
  87.302849,    0.621179
  88.004519,    0.571103
  88.706189,    0.521542
  89.407859,    0.469932
  90.109529,    0.417945
  90.811199,    0.365766
  91.512868,    0.311619
  92.214538,    0.257032
  92.916208,    0.202236
  93.617878,    0.146011
  94.319548,    0.088830
  95.021218,    0.031426
  95.722888,   -0.026392
  96.424558,   -0.086152
  97.126228,   -0.146149
  97.827897,   -0.206384
  98.529567,   -0.265908
  99.231237,   -0.325735
  99.932907,   -0.385814
 100.634577,   -0.446144
 101.336247,   -0.506905
 102.037917,   -0.569539
 102.739587,   -0.632438
 103.441256,   -0.695602
 104.142926,   -0.759030
 104.844596,   -0.823628
 105.546266,   -0.889335
 106.247936,   -0.955319
 106.949606,   -1.021580
 107.651276,   -1.088118
 108.352946,   -1.155718
 109.054616,   -1.223606
 109.756285,   -1.289361
 110.457955,   -1.355405
 111.159625,   -1.421738
 111.861295,   -1.488360
 112.562965,   -1.556651
 113.264635,   -1.625484
 113.966305,   -1.694616
 114.667975,   -1.764048
 115.369645,   -1.833781
 116.071314,   -1.903813
 116.772984,   -1.975018
 117.474654,   -2.047218
 118.176324,   -2.119728
 118.877994,   -2.192549
 119.579664,   -2.265667
 120.281334,   -2.337596
 120.983004,   -2.409837
 121.684674,   -2.483054
 122.386343,   -2.557416
 123.088013,   -2.632099
 123.789683,   -2.707102
 124.491353,   -2.782426
 125.193023,   -2.858070
 125.894693,   -2.934035
 126.596363,   -3.010322
 127.298033,   -3.087377
 127.999702,   -3.165738
 128.701372,   -3.244429
 129.403042,   -3.323450
 130.104712,   -3.402801
 130.806382,   -3.482056
 131.508052,   -3.561497
 132.209722,   -3.641269
