Speed (CAS), Rate of Climb
  82.582661,    6.513374
  83.585801,    6.654643
  84.588941,    6.792145
  85.592081,    6.924579
  86.595221,    7.051617
  87.598361,    7.175820
  88.601501,    7.296403
  89.604641,    7.412299
  90.607781,    7.523704
  91.610921,    7.632196
  92.614061,    7.735771
  93.617201,    7.834178
  94.620341,    7.928796
  95.623481,    8.021408
  96.626621,    8.107519
  97.629761,    8.190513
  98.632902,    8.269861
  99.636042,    8.347091
 100.639182,    8.423119
 101.642322,    8.493141
 102.645462,    8.559785
 103.648602,    8.630401
 104.651742,    8.697517
 105.654882,    8.761481
 106.658022,    8.820293
 107.661162,    8.885670
 108.664302,    8.947077
 109.667442,    9.004855
 110.670582,    9.059504
 111.673722,    9.114786
 112.676862,    9.169602
 113.680002,    9.216202
 114.683142,    9.262333
 115.686282,    9.303591
 116.689422,    9.340404
 117.692562,    9.376552
 118.695702,    9.404690
 119.698842,    9.428116
 120.701982,    9.450623
 121.705122,    9.464140
 122.708262,    9.476157
 123.711402,    9.485712
 124.714542,    9.486776
 125.717682,    9.485694
 126.720822,    9.483789
 127.723962,    9.477656
 128.727102,    9.466497
 129.730242,    9.453822
 130.733383,    9.440738
 131.736523,    9.421130
 132.739663,    9.399350
 133.742803,    9.375904
 134.745943,    9.350934
 135.749083,    9.316557
 136.752223,    9.280168
 137.755363,    9.241915
 138.758503,    9.201030
 139.761643,    9.151989
 140.764783,    9.097984
 141.767923,    9.041885
 142.771063,    8.983547
 143.774203,    8.922946
 144.777343,    8.853280
 145.780483,    8.780133
 146.783623,    8.704884
 147.786763,    8.627496
 148.789903,    8.547783
 149.793043,    8.461424
 150.796183,    8.368437
 151.799323,    8.272681
 152.802463,    8.174390
 153.805603,    8.073552
 154.808743,    7.970465
 155.811883,    7.860344
 156.815023,    7.744051
 157.818163,    7.625018
 158.821303,    7.504664
 159.824443,    7.382126
 160.827583,    7.256839
 161.830723,    7.128790
 162.833864,    6.992804
 163.837004,    6.852994
 164.840144,    6.710262
 165.843284,    6.564596
 166.846424,    6.417310
 167.849564,    6.267337
 168.852704,    6.114411
 169.855844,    5.957505
 170.858984,    5.790939
 171.862124,    5.621295
 172.865264,    5.448510
 173.868404,    5.272571
 174.871544,    5.092903
 175.874684,    4.910024
 176.877824,    4.723944
 177.880964,    4.534662
 178.884104,    4.341258
 179.887244,    4.138084
 180.890384,    3.931527
 181.893524,    3.721854
