Speed (TAS), Climb Angle
  85.874376,    6.733916
  86.387237,    6.735343
  86.900098,    6.736959
  87.412958,    6.738766
  87.925819,    6.740762
  88.438680,    6.742948
  88.951541,    6.745324
  89.464401,    6.747889
  89.977262,    6.750644
  90.490123,    6.743815
  91.002983,    6.728938
  91.515844,    6.714143
  92.028705,    6.699429
  92.541566,    6.684797
  93.054426,    6.670247
  93.567287,    6.655778
  94.080148,    6.641391
  94.593008,    6.627085
  95.105869,    6.613651
  95.618730,    6.600910
  96.131591,    6.588251
  96.644451,    6.575673
  97.157312,    6.563176
  97.670173,    6.550761
  98.183034,    6.538427
  98.695894,    6.526175
  99.208755,    6.514004
  99.721616,    6.503017
 100.234476,    6.492458
 100.747337,    6.481981
 101.260198,    6.471586
 101.773059,    6.461271
 102.285919,    6.451038
 102.798780,    6.440886
 103.311641,    6.430816
 103.824501,    6.420827
 104.337362,    6.412142
 104.850223,    6.403594
 105.363084,    6.395127
 105.875944,    6.386742
 106.388805,    6.365354
 106.901666,    6.340860
 107.414527,    6.316369
 107.927387,    6.291883
 108.440248,    6.267567
 108.953109,    6.244181
 109.465969,    6.220798
 109.978830,    6.197419
 110.491691,    6.174044
 111.004552,    6.150673
 111.517412,    6.127306
 112.030273,    6.103943
 112.543134,    6.080584
 113.055994,    6.057544
 113.568855,    6.035098
 114.081716,    6.012655
 114.594577,    5.990216
 115.107437,    5.967781
 115.620298,    5.945350
 116.133159,    5.922922
 116.646019,    5.900498
 117.158880,    5.878078
 117.671741,    5.856053
 118.184602,    5.834359
 118.697462,    5.812669
 119.210323,    5.790982
 119.723184,    5.769299
 120.236045,    5.747620
 120.748905,    5.725945
 121.261766,    5.704273
 121.774627,    5.682604
 122.287487,    5.661334
 122.800348,    5.640206
 123.313209,    5.619080
 123.826070,    5.597959
 124.338930,    5.576841
 124.851791,    5.555726
 125.364652,    5.534616
 125.877512,    5.513509
 126.390373,    5.492405
 126.903234,    5.471630
 127.416095,    5.450879
 127.928955,    5.430133
 128.441816,    5.409389
 128.954677,    5.388650
 129.467538,    5.367914
 129.980398,    5.347181
 130.493259,    5.326452
 131.006120,    5.305754
 131.518980,    5.285235
 132.031841,    5.264719
 132.544702,    5.244207
 133.057563,    5.223699
 133.570423,    5.203194
 134.083284,    5.182692
 134.596145,    5.159523
 135.109005,    5.126379
 135.621866,    5.093245
 136.134727,    5.060175
 136.647588,    5.027061
