Time, Aircraft mass
   0.000000, 53610.000000
   0.477352, 53582.337795
   7.780426, 53257.260204
 242.923768, 46969.011872
 253.257102, 46850.691339
 257.949836, 46640.857870
 274.068676, 46164.889748
 283.068676, 46059.885556
 313.068676, 45541.784199
 314.035342, 45529.023863
 314.266305, 45529.023863
