Ground distance, Load Factor
   0.000000,    1.000000
  99.981941,    0.999652
 199.991276,    0.999727
 300.025905,    1.000465
 400.099176,    0.999943
 500.194739,    0.999781
 600.319184,    1.000537
 700.486022,    0.999838
 800.677652,    0.999884
 900.898315,    1.000407
1001.155578,    0.999645
1101.447757,    0.999457
1201.770694,    0.999802
1302.126314,    1.000517
1402.520492,    1.000558
1502.951866,    0.999861
1603.418128,    0.999925
1703.921259,    1.000553
1804.463261,    1.000526
1905.045964,    1.000480
2005.670902,    1.000362
2106.342002,    1.000430
2207.050824,    1.000097
2307.784696,    0.999662
2408.573669,    1.000244
2509.396875,    1.000258
2610.254395,    0.999702
2711.152868,    0.999640
2812.086007,    0.999996
2913.061439,    1.000054
3014.072673,    0.999859
3115.126282,    0.999948
3216.215763,    1.000279
3317.351588,    1.000445
3418.517061,    1.000505
3519.729902,    1.000192
3620.971958,    0.999649
3722.261023,    0.999654
3823.579083,    0.999998
3924.945126,    0.999997
4026.340765,    0.999782
4127.785332,    0.999911
4229.260079,    1.000251
4330.782550,    1.000413
4432.334457,    1.000464
4533.933718,    1.000498
4635.562186,    1.000523
4737.236637,    1.000535
4838.939448,    1.000539
4940.687101,    1.000531
5042.462410,    1.000515
5144.281479,    1.000306
5246.127537,    0.999980
5348.016543,    1.000006
5449.932038,    1.000250
5551.889591,    1.000120
5653.873085,    0.999758
5755.897091,    0.999559
5857.946084,    0.999462
5960.039385,    0.999570
6062.153520,    0.999776
6164.311460,    0.999972
6266.489997,    1.000163
6368.712409,    0.999976
6470.955451,    0.999612
6573.244862,    0.999857
6675.556075,    1.000388
6777.912788,    1.000293
6880.290896,    0.999904
6982.714119,    0.999946
7085.158555,    1.000191
7187.649130,    0.999978
7290.161400,    0.999549
7392.731211,    0.999951
7495.312442,    1.000518
7597.955755,    1.000275
7700.607679,    0.999920
7803.320431,    1.000075
7906.041622,    1.000302
8008.823390,    1.000031
8111.613561,    0.999691
8214.466158,    0.999881
8317.327415,    1.000144
8420.255165,    1.000338
8523.197630,    1.000431
8626.195557,    1.000069
8729.208592,    0.999836
8832.277674,    1.000078
8935.360680,    1.000298
9038.495340,    1.000436
9141.659743,    1.000294
9244.856919,    0.999844
9348.089052,    0.999910
9451.349453,    1.000394
9554.653659,    1.000269
9657.978326,    0.999860
9761.348819,    0.999888
9864.740718,    1.000121
9968.178565,    1.000301
10071.637874,    1.000458
10175.151162,    1.000122
10278.674629,    0.999695
10382.251862,    1.000026
10485.839234,    1.000500
10589.484158,    1.000121
10693.134595,    0.999659
10796.841298,    1.000041
10900.553390,    1.000504
11004.326440,    1.000038
11108.100384,    0.999557
11211.933710,    0.999679
11315.771622,    0.999812
11419.667949,    0.999994
11523.568097,    1.000172
11627.528303,    1.000300
11731.502779,    1.000308
11835.526912,    0.999897
11939.566184,    0.999690
12043.658133,    1.000195
12147.771165,    1.000410
12251.930177,    0.999990
12356.110895,    0.999775
12460.338955,    1.000009
12564.588879,    1.000226
12668.886489,    1.000404
12773.216642,    1.000295
