Speed (TAS), Rate of Climb
  77.883676,    2.900507
  78.509294,    2.960101
  79.134911,    3.006339
  79.760529,    3.053487
  80.386146,    3.088830
  81.011763,    3.120403
  81.637381,    3.152418
  82.262998,    3.182656
  82.888616,    3.204115
  83.514233,    3.225773
  84.139851,    3.247636
  84.765468,    3.270549
  85.391085,    3.284505
  86.016703,    3.298486
  86.642320,    3.312497
  87.267938,    3.326541
  87.893555,    3.338836
  88.519173,    3.344838
  89.144790,    3.351545
  89.770407,    3.358622
  90.396025,    3.365593
  91.021642,    3.372460
  91.647260,    3.372900
  92.272877,    3.372741
  92.898495,    3.372345
  93.524112,    3.372366
  94.149729,    3.373207
  94.775347,    3.373507
  95.400964,    3.367312
  96.026582,    3.360777
  96.652199,    3.353906
  97.277817,    3.346699
  97.903434,    3.339447
  98.529052,    3.333667
  99.154669,    3.325310
  99.780286,    3.312459
 100.405904,    3.299181
 101.031521,    3.285474
 101.657139,    3.271340
 102.282756,    3.256778
 102.908374,    3.243809
 103.533991,    3.230683
 104.159608,    3.211434
 104.785226,    3.188815
 105.410843,    3.165639
 106.036461,    3.141905
 106.662078,    3.117612
 107.287696,    3.094101
 107.913313,    3.070785
 108.538930,    3.046933
 109.164548,    3.022545
 109.790165,    2.992263
 110.415783,    2.959138
 111.041400,    2.925342
 111.667018,    2.891605
 112.292635,    2.858314
 112.918252,    2.824367
 113.543870,    2.789764
 114.169487,    2.754502
 114.795105,    2.718581
 115.420722,    2.681998
 116.046340,    2.644388
 116.671957,    2.600889
 117.297574,    2.556625
 117.923192,    2.511592
 118.548809,    2.465788
 119.174427,    2.419211
 119.800044,    2.371860
 120.425662,    2.323732
 121.051279,    2.275994
 121.676896,    2.227610
 122.302514,    2.178457
 122.928131,    2.128531
 123.553749,    2.077832
 124.179366,    2.024086
 124.804984,    1.960911
 125.430601,    1.897429
 126.056218,    1.833337
 126.681836,    1.768301
 127.307453,    1.702318
 127.933071,    1.635384
 128.558688,    1.567497
 129.184306,    1.498654
 129.809923,    1.429112
 130.435540,    1.358983
 131.061158,    1.287895
 131.686775,    1.215845
 132.312393,    1.142830
 132.938010,    1.068848
 133.563628,    0.993894
 134.189245,    0.916543
 134.814862,    0.829693
 135.440480,    0.741720
 136.066097,    0.652621
 136.691715,    0.562391
 137.317332,    0.471027
 137.942950,    0.378526
 138.568567,    0.284883
 139.194184,    0.190360
 139.819802,    0.094713
