Range, Altitude
 234.890766, 5181.600000
 241.491995, 5181.600000
 248.093224, 5181.600000
 254.694453, 5181.600000
 261.295682, 5181.600000
 267.896911, 5181.600000
 274.498140, 5181.600000
 281.099368, 5181.600000
 281.099368, 5181.600000
 291.202409, 4656.666667
 301.048232, 4131.733333
 310.612163, 3606.800000
 319.875308, 3081.866667
 328.832427, 2556.933333
 337.463315, 2032.000000
 345.751291, 1507.066667
 353.797396,  982.133333
 361.585121,  457.200000
 361.585121,  457.200000
 364.702088,  745.066667
 367.894485, 1032.933333
 371.163203, 1320.800000
 374.525768, 1608.666667
 378.046381, 1896.533333
 381.783473, 2184.400000
 385.760678, 2472.266667
 389.998449, 2760.133333
 394.514995, 3048.000000
 394.514995, 3048.000000
 403.977784, 3048.000000
 413.440572, 3048.000000
 422.903361, 3048.000000
 432.366149, 3048.000000
 441.828937, 3048.000000
 451.291726, 3048.000000
 460.754514, 3048.000000
 470.217302, 3048.000000
 479.680091, 3048.000000
 479.680091, 3048.000000
 484.742052, 2760.133333
 489.651404, 2472.266667
 494.508437, 2184.400000
 499.315324, 1896.533333
 504.074011, 1608.666667
 508.783819, 1320.800000
 513.444616, 1032.933333
 518.053998,  745.066667
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.606492,  457.200000
 522.612016,  456.910924
 522.617539,  456.621851
 522.623063,  456.332777
 522.628587,  456.043830
 522.634111,  455.754908
 522.639635,  455.465986
 522.645158,  455.177063
 522.650682,  454.888141
 522.656206,  454.599218
 522.661730,  454.310296
 522.667254,  454.021373
 522.672778,  453.732451
 522.678302,  453.443529
 522.683826,  453.154790
 522.689350,  452.866087
 522.694874,  452.577384
 522.700398,  452.288682
 522.705922,  451.999979
 522.711446,  451.711276
 522.716970,  451.422573
 522.722494,  451.133870
 522.728019,  450.845167
 522.733543,  450.556465
 522.739067,  450.267838
 522.744591,  449.979227
 522.750116,  449.690616
 522.755640,  449.402005
 522.761165,  449.113393
 522.766689,  448.824782
 522.772213,  448.536171
 522.777738,  448.247560
 522.783262,  447.958948
 522.788786,  447.670337
 522.794311,  447.382005
 522.799836,  447.093728
 522.805360,  446.805450
 522.810885,  446.517173
 522.816409,  446.228895
 522.821934,  445.940618
 522.827459,  445.652341
 522.832983,  445.364063
 522.838508,  445.075786
 522.844032,  444.787508
 522.849557,  444.499227
 522.855082,  444.210944
 522.860607,  443.922662
 522.866131,  443.634379
 522.871656,  443.346097
 522.877181,  443.057815
 522.882706,  442.769532
 522.888230,  442.481250
 522.893755,  442.192967
 522.899280,  441.904685
 522.904805,  441.616373
 522.910330,  441.328054
 522.915855,  441.039736
 522.921380,  440.751418
 522.926905,  440.463099
 522.932430,  440.174781
 522.937955,  439.886463
 522.943480,  439.598145
 522.949005,  439.309826
 522.954530,  439.021508
 522.960055,  438.733283
 522.965580,  438.445076
 522.971106,  438.156868
 522.976631,  437.868661
 522.982156,  437.580454
 522.987681,  437.292247
 522.993207,  437.004040
 522.998732,  436.715832
 523.004257,  436.427625
 523.009782,  436.139418
 523.015308,  435.851105
 523.020833,  435.562772
 523.026358,  435.274439
 523.031884,  434.986105
 523.037409,  434.697772
 523.042935,  434.409438
 523.048460,  434.121105
 523.053986,  433.832772
 523.059511,  433.544438
 523.065037,  433.256105
 523.070562,  432.967808
 523.076088,  432.679517
 523.081614,  432.391227
 523.087139,  432.102937
 523.092665,  431.814646
 523.098191,  431.526356
 523.103716,  431.238066
 523.109242,  430.949775
 523.114768,  430.661485
 523.120294,  430.373194
 523.125819,  430.084987
 523.131345,  429.796796
 523.136871,  429.508605
 523.142397,  429.220414
 523.147923,  428.932223
 523.153449,  428.644032
 523.158975,  428.355841
 523.164501,  428.067650
 523.170027,  427.779459
 523.175553,  427.491268
 523.181079,  427.203350
 523.186605,  426.915487
 523.192131,  426.627623
 523.197657,  426.339759
 523.203183,  426.051895
 523.208709,  425.764031
 523.214235,  425.476167
 523.219761,  425.188303
 523.225287,  424.900440
 523.230813,  424.612576
 523.236339,  424.324895
 523.241866,  424.037251
 523.247392,  423.749607
 523.252918,  423.461962
 523.258444,  423.174318
 523.263970,  422.886673
 523.269497,  422.599029
 523.275023,  422.311385
 523.280549,  422.023740
 523.286075,  421.736096
 523.291601,  421.448609
 523.297128,  421.161152
 523.302654,  420.873695
 523.308180,  420.586239
 523.313707,  420.298782
 523.319233,  420.011326
 523.324759,  419.723869
 523.330286,  419.436412
 523.335812,  419.148956
 523.341338,  418.861499
 523.346864,  418.573968
 523.352391,  418.286421
 523.357917,  417.998875
 523.363444,  417.711329
 523.368970,  417.423783
 523.374497,  417.136236
 523.380023,  416.848690
 523.385549,  416.561144
 523.391076,  416.273597
 523.396602,  415.986051
 523.402129,  415.698538
 523.407655,  415.411031
 523.413182,  415.123525
 523.418708,  414.836018
 523.424235,  414.548511
 523.429762,  414.261005
 523.435288,  413.973498
 523.440815,  413.685991
 523.446341,  413.398485
 523.451868,  413.110978
 523.457394,  412.823596
 523.462921,  412.536238
 523.468448,  412.248880
 523.473974,  411.961522
 523.479501,  411.674164
 523.485028,  411.386806
 523.490554,  411.099448
 523.496081,  410.812090
 523.501608,  410.524732
 523.507134,  410.237374
 523.512661,  409.949908
 523.518188,  409.662422
 523.523715,  409.374935
 523.529241,  409.087449
 523.534768,  408.799963
 523.540295,  408.512476
 523.545822,  408.224990
 523.551349,  407.937504
 523.556875,  407.650017
 523.562402,  407.362531
 523.567929,  407.075048
 523.573456,  406.787566
 523.578983,  406.500084
 523.584510,  406.212601
 523.590037,  405.925119
 523.595564,  405.637637
 523.601091,  405.350155
 523.606618,  405.062673
 523.612144,  404.775190
 523.617671,  404.487708
 523.623198,  404.200325
 523.628725,  403.912960
 523.634252,  403.625596
 523.639780,  403.338232
 523.645307,  403.050868
 523.650834,  402.763503
 523.656361,  402.476139
 523.661888,  402.188775
 523.667415,  401.901411
 523.672942,  401.614046
 523.678469,  401.326556
 523.683996,  401.039040
 523.689523,  400.751524
 523.695051,  400.464009
 523.700578,  400.176493
 523.706105,  399.888978
 523.711632,  399.601462
 523.717159,  399.313947
 523.722687,  399.026431
 523.728214,  398.738915
 523.733741,  398.451390
 523.739269,  398.163864
 523.744796,  397.876337
 523.750323,  397.588810
 523.755851,  397.301283
 523.761378,  397.013756
 523.766905,  396.726229
 523.772433,  396.438702
 523.777960,  396.151176
 523.783488,  395.863649
 523.789015,  395.576215
 523.794543,  395.288799
 523.800070,  395.001384
 523.805598,  394.713968
 523.811125,  394.426552
 523.816653,  394.139136
 523.822180,  393.851721
 523.827708,  393.564305
 523.833235,  393.276889
 523.838763,  392.989474
 523.844290,  392.701933
 523.849818,  392.414367
 523.855346,  392.126802
 523.860873,  391.839236
 523.866401,  391.551671
 523.871929,  391.264106
 523.877456,  390.976540
 523.882984,  390.688975
 523.888512,  390.401409
 523.894040,  390.113844
 523.899567,  389.826277
 523.905095,  389.538710
 523.910623,  389.251143
 523.916151,  388.963577
 523.921679,  388.676010
 523.927207,  388.388443
 523.932735,  388.100876
 523.938263,  387.813309
 523.943791,  387.525742
 523.949318,  387.238175
 523.954846,  386.950716
 523.960374,  386.663278
 523.965903,  386.375840
 523.971431,  386.088402
 523.976959,  385.800964
 523.982487,  385.513526
 523.988015,  385.226088
 523.993543,  384.938650
 523.999071,  384.651212
 524.004599,  384.363774
 524.010127,  384.076229
 524.015655,  383.788664
 524.021184,  383.501098
 524.026712,  383.213532
 524.032240,  382.925967
 524.037768,  382.638401
 524.043297,  382.350835
 524.048825,  382.063269
 524.054353,  381.775704
 524.059881,  381.488138
 524.065410,  381.200593
 524.070938,  380.913053
 524.076467,  380.625513
 524.081995,  380.337973
 524.087524,  380.050432
 524.093052,  379.762892
 524.098580,  379.475352
 524.104109,  379.187811
 524.109637,  378.900271
 524.115166,  378.612731
 524.120694,  378.325323
 524.126223,  378.037941
 524.131752,  377.750559
 524.137280,  377.463177
 524.142809,  377.175795
 524.148337,  376.888412
 524.153866,  376.601030
 524.159395,  376.313648
 524.164923,  376.026266
 524.170452,  375.738884
 524.175981,  375.451420
 524.181509,  375.163939
 524.187038,  374.876459
 524.192567,  374.588978
 524.198096,  374.301498
 524.203625,  374.014017
 524.209154,  373.726537
 524.214682,  373.439056
 524.220211,  373.151576
 524.225740,  372.864096
 524.231269,  372.576660
 524.236798,  372.289233
 524.242327,  372.001806
 524.247856,  371.714379
 524.253385,  371.426952
 524.258914,  371.139525
 524.264443,  370.852098
 524.269972,  370.564671
 524.275501,  370.277245
 524.281030,  369.989818
 524.286559,  369.702324
 524.292088,  369.414818
 524.297618,  369.127311
 524.303147,  368.839805
 524.308676,  368.552298
 524.314205,  368.264792
 524.319734,  367.977285
 524.325264,  367.689779
 524.330793,  367.402272
 524.336322,  367.114766
 524.341851,  366.826897
 524.347381,  366.538958
 524.352910,  366.251019
 524.358440,  365.963080
 524.363970,  365.675141
 524.369499,  365.387202
 524.375029,  365.099263
 524.380558,  364.811324
 524.386088,  364.523385
 524.391617,  364.235446
 524.397147,  363.947632
 524.402677,  363.659841
 524.408207,  363.372050
 524.413736,  363.084260
 524.419266,  362.796469
 524.424796,  362.508679
 524.430326,  362.220888
 524.435856,  361.933098
 524.441385,  361.645307
 524.446915,  361.357517
 524.452445,  361.069902
 524.457975,  360.782322
 524.463505,  360.494742
 524.469035,  360.207162
 524.474565,  359.919582
 524.480095,  359.632001
 524.485625,  359.344421
 524.491155,  359.056841
 524.496685,  358.769261
 524.502215,  358.481681
 524.507746,  358.194231
 524.513276,  357.906808
 524.518806,  357.619384
 524.524336,  357.331960
 524.529867,  357.044537
 524.535397,  356.757113
 524.540927,  356.469689
 524.546457,  356.182266
 524.551988,  355.894842
 524.557518,  355.607418
 524.563048,  355.319922
 524.568579,  355.032412
 524.574109,  354.744902
 524.579640,  354.457392
 524.585170,  354.169881
 524.590701,  353.882371
 524.596231,  353.594861
 524.601762,  353.307351
 524.607292,  353.019841
 524.612823,  352.732330
 524.618353,  352.444886
 524.623884,  352.157454
 524.629415,  351.870023
 524.634945,  351.582591
 524.640476,  351.295159
 524.646007,  351.007728
 524.651538,  350.720296
 524.657068,  350.432864
 524.662599,  350.145433
 524.668130,  349.858001
 524.673661,  349.570676
 524.679191,  349.283372
 524.684722,  348.996068
 524.690253,  348.708764
 524.695784,  348.421460
 524.701315,  348.134156
 524.706846,  347.846852
 524.712377,  347.559548
 524.717908,  347.272244
 524.723439,  346.984940
 524.728970,  346.697927
 524.734501,  346.410972
 524.740032,  346.124016
 524.745563,  345.837061
 524.751094,  345.550105
 524.756625,  345.263150
 524.762156,  344.976195
 524.767687,  344.689239
 524.773218,  344.402284
 524.778750,  344.115328
 524.784281,  343.828565
 524.789812,  343.541840
 524.795343,  343.255114
 524.800874,  342.968389
 524.806405,  342.681664
 524.811937,  342.394938
 524.817468,  342.108213
 524.822999,  341.821487
 524.828530,  341.534762
 524.834061,  341.248036
 524.839593,  340.961469
 524.845124,  340.674931
 524.850655,  340.388394
 524.856186,  340.101857
 524.861718,  339.815320
 524.867249,  339.528782
 524.872780,  339.242245
 524.878311,  338.955708
 524.883843,  338.669171
 524.889374,  338.382633
 524.894905,  338.096011
 524.900437,  337.809373
 524.905968,  337.522734
 524.911499,  337.236095
 524.917031,  336.949457
 524.922562,  336.662818
 524.928093,  336.376180
 524.933625,  336.089541
 524.939156,  335.802902
 524.944688,  335.516264
 524.950219,  335.229642
 524.955751,  334.943025
 524.961282,  334.656407
 524.966814,  334.369789
 524.972345,  334.083171
 524.977877,  333.796553
 524.983408,  333.509936
 524.988940,  333.223318
 524.994471,  332.936700
 525.000003,  332.650082
 525.005534,  332.363568
 525.011066,  332.077073
 525.016597,  331.790579
 525.022129,  331.504085
 525.027661,  331.217591
 525.033192,  330.931096
 525.038724,  330.644602
 525.044255,  330.358108
 525.049787,  330.071614
 525.055318,  329.785119
 525.060850,  329.498491
 525.066382,  329.211837
 525.071914,  328.925183
 525.077445,  328.638529
 525.082977,  328.351875
 525.088509,  328.065221
 525.094041,  327.778567
 525.099572,  327.491913
 525.105104,  327.205259
 525.110636,  326.918605
 525.116168,  326.631926
 525.121699,  326.345242
 525.127231,  326.058559
 525.132763,  325.771875
 525.138295,  325.485192
 525.143827,  325.198508
 525.149359,  324.911825
 525.154891,  324.625141
 525.160423,  324.338458
 525.165955,  324.051774
 525.171486,  323.765399
 525.177018,  323.479084
 525.182550,  323.192768
 525.188082,  322.906453
 525.193614,  322.620137
 525.199146,  322.333822
 525.204678,  322.047507
 525.210210,  321.761191
 525.215742,  321.474876
 525.221274,  321.188560
 525.226806,  320.902431
 525.232338,  320.616339
 525.237870,  320.330246
 525.243402,  320.044154
 525.248934,  319.758061
 525.254466,  319.471969
 525.259998,  319.185876
 525.265530,  318.899783
 525.271062,  318.613691
 525.276594,  318.327598
 525.282126,  318.041636
 525.287658,  317.755700
 525.293190,  317.469764
 525.298722,  317.183827
 525.304254,  316.897891
 525.309786,  316.611954
 525.315318,  316.326018
 525.320850,  316.040082
 525.326382,  315.754145
 525.331914,  315.468209
 525.337446,  315.182142
 525.342979,  314.896050
 525.348511,  314.609958
 525.354043,  314.323865
 525.359575,  314.037773
 525.365107,  313.751681
 525.370639,  313.465589
 525.376171,  313.179497
 525.381703,  312.893404
 525.387235,  312.607312
 525.392767,  312.321178
 525.398300,  312.035035
 525.403832,  311.748892
 525.409364,  311.462749
 525.414896,  311.176607
 525.420428,  310.890464
 525.425960,  310.604321
 525.431493,  310.318178
 525.437025,  310.032035
 525.442557,  309.745892
 525.448089,  309.459737
 525.453621,  309.173578
 525.459154,  308.887420
 525.464686,  308.601262
 525.470218,  308.315104
 525.475750,  308.028945
 525.481283,  307.742787
 525.486815,  307.456629
 525.492347,  307.170470
 525.497879,  306.884312
 525.503412,  306.597998
 525.508944,  306.311654
 525.514476,  306.025310
 525.520009,  305.738967
 525.525541,  305.452623
 525.531074,  305.166279
 525.536606,  304.879935
 525.542138,  304.593591
 525.547671,  304.307247
 525.553203,  304.020903
 525.558736,  303.734700
 525.564268,  303.448525
 525.569801,  303.162349
 525.575333,  302.876174
 525.580865,  302.589999
 525.586398,  302.303824
 525.591930,  302.017648
 525.597463,  301.731473
 525.602995,  301.445298
 525.608528,  301.159123
 525.614060,  300.872847
 525.619593,  300.586551
 525.625126,  300.300255
 525.630658,  300.013960
 525.636191,  299.727664
 525.641723,  299.441368
 525.647256,  299.155073
 525.652789,  298.868777
 525.658321,  298.582482
 525.663854,  298.296186
 525.669387,  298.009894
 525.674919,  297.723604
 525.680452,  297.437313
 525.685985,  297.151022
 525.691518,  296.864731
 525.697050,  296.578441
 525.702583,  296.292150
 525.708116,  296.005859
 525.713649,  295.719568
 525.719181,  295.433278
 525.724714,  295.147080
 525.730247,  294.860901
 525.735780,  294.574722
 525.741313,  294.288543
 525.746845,  294.002364
 525.752378,  293.716185
 525.757911,  293.430006
 525.763444,  293.143826
 525.768977,  292.857647
 525.774510,  292.571468
 525.780043,  292.285148
 525.785576,  291.998800
 525.791109,  291.712452
 525.796642,  291.426104
 525.802175,  291.139756
 525.807708,  290.853408
 525.813241,  290.567060
 525.818774,  290.280712
 525.824307,  289.994364
 525.829840,  289.708016
 525.835373,  289.421641
 525.840906,  289.135259
 525.846439,  288.848878
 525.851972,  288.562496
 525.857506,  288.276115
 525.863039,  287.989734
 525.868572,  287.703352
 525.874105,  287.416971
 525.879638,  287.130590
 525.885171,  286.844208
 525.890705,  286.558137
 525.896238,  286.272125
 525.901771,  285.986114
 525.907305,  285.700103
 525.912838,  285.414092
 525.918371,  285.128081
 525.923904,  284.842070
 525.929438,  284.556058
 525.934971,  284.270047
 525.940504,  283.984036
 525.946038,  283.698216
 525.951571,  283.412434
 525.957104,  283.126651
 525.962638,  282.840869
 525.968171,  282.555086
 525.973704,  282.269303
 525.979238,  281.983521
 525.984771,  281.697738
 525.990304,  281.411956
 525.995838,  281.126173
 526.001371,  280.840529
 526.006904,  280.554912
 526.012438,  280.269295
 526.017971,  279.983677
 526.023504,  279.698060
 526.029038,  279.412443
 526.034571,  279.126826
 526.040104,  278.841209
 526.045638,  278.555592
 526.051171,  278.269974
 526.056705,  277.984236
 526.062238,  277.698474
 526.067771,  277.412712
 526.073305,  277.126950
 526.078838,  276.841188
 526.084372,  276.555427
 526.089905,  276.269665
 526.095439,  275.983903
 526.100972,  275.698141
 526.106506,  275.412379
 526.112039,  275.126586
 526.117573,  274.840787
 526.123106,  274.554988
 526.128640,  274.269189
 526.134173,  273.983390
 526.139707,  273.697591
 526.145240,  273.411792
 526.150774,  273.125993
 526.156307,  272.840195
 526.161841,  272.554396
 526.167374,  272.268596
 526.172908,  271.982797
 526.178442,  271.696998
 526.183975,  271.411198
 526.189509,  271.125399
 526.195042,  270.839599
 526.200576,  270.553800
 526.206110,  270.268001
 526.211643,  269.982201
 526.217177,  269.696402
 526.222711,  269.410459
 526.228244,  269.124489
 526.233778,  268.838518
 526.239312,  268.552548
 526.244846,  268.266577
 526.250379,  267.980606
 526.255913,  267.694636
 526.261447,  267.408665
 526.266981,  267.122695
 526.272515,  266.836724
 526.278048,  266.550908
 526.283582,  266.265121
 526.289116,  265.979334
 526.294650,  265.693548
 526.300184,  265.407761
 526.305718,  265.121974
 526.311251,  264.836188
 526.316785,  264.550401
 526.322319,  264.264614
 526.327853,  263.978828
 526.333387,  263.692951
 526.338921,  263.407056
 526.344455,  263.121161
 526.349989,  262.835266
 526.355523,  262.549371
 526.361057,  262.263476
 526.366591,  261.977581
 526.372125,  261.691686
 526.377659,  261.405791
 526.383193,  261.119896
 526.388727,  260.834012
 526.394261,  260.548132
 526.399795,  260.262251
 526.405329,  259.976370
 526.410863,  259.690490
 526.416397,  259.404609
 526.421932,  259.118728
 526.427466,  258.832847
 526.433000,  258.546967
 526.438534,  258.261086
 526.444068,  257.975304
 526.449602,  257.689540
 526.455137,  257.403777
 526.460671,  257.118014
 526.466205,  256.832251
 526.471739,  256.546488
 526.477273,  256.260725
 526.482808,  255.974962
 526.488342,  255.689198
 526.493876,  255.403435
 526.499410,  255.117531
 526.504945,  254.831599
 526.510479,  254.545668
 526.516013,  254.259736
 526.521548,  253.973804
 526.527082,  253.687873
 526.532617,  253.401941
 526.538151,  253.116010
 526.543685,  252.830078
 526.549220,  252.544146
 526.554754,  252.258183
 526.560289,  251.972214
 526.565823,  251.686245
 526.571358,  251.400275
 526.576892,  251.114306
 526.582427,  250.828337
 526.587961,  250.542367
 526.593496,  250.256398
 526.599030,  249.970429
 526.604565,  249.684460
 526.610099,  249.398794
 526.615634,  249.113188
 526.621169,  248.827581
 526.626703,  248.541975
 526.632238,  248.256369
 526.637773,  247.970762
 526.643307,  247.685156
 526.648842,  247.399549
 526.654376,  247.113943
 526.659911,  246.828337
 526.665446,  246.542912
 526.670980,  246.257522
 526.676515,  245.972133
 526.682050,  245.686743
 526.687584,  245.401354
 526.693119,  245.115965
 526.698654,  244.830575
 526.704188,  244.545186
 526.709723,  244.259796
 526.715258,  243.974407
 526.720792,  243.689142
 526.726327,  243.403903
 526.731862,  243.118663
 526.737396,  242.833423
 526.742931,  242.548183
 526.748466,  242.262944
 526.754000,  241.977704
 526.759535,  241.692464
 526.765070,  241.407224
 526.770604,  241.121985
 526.776139,  240.836607
 526.781674,  240.551202
 526.787209,  240.265798
 526.792744,  239.980393
 526.798278,  239.694989
 526.803813,  239.409584
 526.809348,  239.124180
 526.814883,  238.838775
 526.820417,  238.553371
 526.825952,  238.267966
 526.831487,  237.982512
 526.837022,  237.697049
 526.842557,  237.411585
 526.848092,  237.126121
 526.853626,  236.840658
 526.859161,  236.555194
 526.864696,  236.269731
 526.870231,  235.984267
 526.875766,  235.698804
 526.881301,  235.413340
 526.886836,  235.127857
 526.892371,  234.842370
 526.897905,  234.556883
 526.903440,  234.271397
 526.908975,  233.985910
 526.914510,  233.700423
 526.920045,  233.414936
 526.925580,  233.129449
 526.931115,  232.843962
 526.936650,  232.558475
 526.942185,  232.272825
 526.947720,  231.987143
 526.953255,  231.701461
 526.958790,  231.415779
 526.964326,  231.130097
 526.969861,  230.844415
 526.975396,  230.558733
 526.980931,  230.273050
 526.986466,  229.987368
 526.992001,  229.701686
 526.997536,  229.416140
 527.003071,  229.130620
 527.008607,  228.845101
 527.014142,  228.559581
 527.019677,  228.274061
 527.025212,  227.988542
 527.030747,  227.703022
 527.036283,  227.417502
 527.041818,  227.131982
 527.047353,  226.846463
 527.052888,  226.560835
 527.058424,  226.275187
 527.063959,  225.989538
 527.069494,  225.703890
 527.075030,  225.418241
 527.080565,  225.132592
 527.086100,  224.846944
 527.091636,  224.561295
 527.097171,  224.275647
 527.102706,  223.989998
 527.108242,  223.704348
 527.113777,  223.418697
 527.119313,  223.133046
 527.124848,  222.847395
 527.130384,  222.561744
 527.135919,  222.276093
 527.141455,  221.990442
