Ground distance, Thrust
   0.000000, 2396.136399
  18.623565, 2396.136399
  37.247175, 2396.136399
  55.870786, 2396.136399
  74.494962, 2396.136399
  93.119186, 2396.136399
 111.743410, 2396.136399
 130.367634, 2396.136399
 148.991858, 2396.136399
 167.616082, 2396.136399
 186.240306, 2396.136399
 204.864530, 2396.136399
 223.488754, 2396.136399
 242.112977, 2396.136399
 260.737998, 2396.136399
 279.363086, 2396.136399
 297.988174, 2396.136399
 316.613263, 2396.136399
 335.238351, 2396.136399
 353.863439, 2396.136399
 372.488528, 2396.136399
 391.113616, 2396.136399
 409.738704, 2396.136399
 428.363793, 2396.136399
 446.989654, 2396.136399
 465.615581, 2396.136399
 484.241508, 2396.136399
 502.867434, 2396.136399
 521.493361, 2396.136399
 540.119288, 2396.136399
 558.745215, 2396.136399
 577.371142, 2396.136399
 595.997069, 2396.136399
 614.622996, 2396.136399
 633.249675, 2396.136399
 651.876418, 2396.136399
 670.503161, 2396.136399
 689.129904, 2396.136399
 707.756647, 2396.136399
 726.383391, 2396.136399
 745.010134, 2396.136399
 763.636877, 2396.136399
 782.263620, 2396.136399
 800.890363, 2396.136399
 819.517981, 2396.136399
 838.145674, 2396.136399
 856.773367, 2396.136399
 875.401060, 2396.136399
 894.028753, 2396.136399
 912.656445, 2396.136399
 931.284138, 2396.136399
 949.911831, 2396.136399
 968.539524, 2396.136399
 987.167217, 2396.136399
1005.795774, 2396.136399
1024.424405, 2396.136399
1043.053035, 2396.136399
1061.681666, 2396.136399
1080.310297, 2396.136399
1098.938928, 2396.136399
1117.567558, 2396.136399
1136.196189, 2396.136399
1154.824820, 2396.136399
1173.453451, 2396.136399
1192.082866, 2396.136399
1210.712349, 2396.136399
1229.341832, 2396.136399
1247.971314, 2396.136399
1266.600797, 2396.136399
1285.230280, 2396.136399
1303.859762, 2396.136399
1322.489245, 2396.136399
1341.118728, 2396.136399
1359.748210, 2396.136399
1378.378445, 2396.136399
1397.008744, 2396.136399
1415.639042, 2396.136399
1434.269341, 2396.136399
1452.899640, 2396.136399
1471.529938, 2396.136399
1490.160237, 2396.136399
1508.790536, 2396.136399
1527.420834, 2396.136399
1546.051133, 2396.136399
1564.682295, 2396.136399
1583.313531, 2396.136399
1601.944767, 2396.136399
1620.576003, 2396.136399
1639.207239, 2396.136399
1657.838475, 2396.136399
1676.469711, 2396.136399
1695.100947, 2396.136399
1713.732183, 2396.136399
1732.363419, 2396.136399
1750.995497, 2396.136399
1769.627648, 2396.136399
1788.259798, 2396.136399
1806.891949, 2396.136399
1825.524100, 2396.136399
1844.156250, 2396.136399
1862.788401, 2396.136399
1881.420551, 2396.136399
1900.052702, 2396.136399
1918.684852, 2396.136399
1937.317759, 2396.136399
1955.950729, 2396.136399
1974.583700, 2396.136399
1993.216670, 2396.136399
2011.849641, 2396.136399
2030.482612, 2396.136399
2049.115582, 2396.136399
2067.748553, 2396.136399
2086.381523, 2396.136399
2105.014494, 2396.136399
2123.648181, 2396.136399
2142.281929, 2396.136399
2160.915678, 2396.136399
2179.549426, 2396.136399
2198.183174, 2396.136399
2216.816923, 2396.136399
2235.450671, 2396.136399
2254.084419, 2396.136399
2272.718168, 2396.136399
2291.351916, 2396.136399
2309.986491, 2396.136399
2328.621136, 2396.136399
2347.255781, 2396.136399
2365.890427, 2396.136399
2384.525072, 2396.136399
2403.159717, 2396.136399
2421.794362, 2396.136399
2440.429008, 2396.136399
2459.063653, 2396.136399
2477.698298, 2396.136399
2496.333749, 2396.136399
2514.969268, 2396.136399
2533.604788, 2396.136399
2552.240307, 2396.136399
2570.875826, 2396.136399
2589.511346, 2396.136399
2608.146865, 2396.136399
2626.782384, 2396.136399
2645.417904, 2396.136399
2664.053423, 2396.136399
2682.689663, 2396.136399
2701.325965, 2396.136399
2719.962266, 2396.136399
2738.598568, 2396.136399
2757.234869, 2396.136399
2775.871171, 2396.136399
2794.507472, 2396.136399
2813.143774, 2396.136399
2831.780075, 2396.136399
2850.416377, 2396.136399
2869.053365, 2396.136399
2887.690413, 2396.136399
2906.327460, 2396.136399
2924.964507, 2396.136399
2943.601554, 2396.136399
2962.238601, 2396.136399
2980.875648, 2396.136399
2999.512696, 2396.136399
3018.149743, 2396.136399
3036.786790, 2396.136399
3055.424640, 2396.136399
3074.062559, 2396.136399
3092.700478, 2396.136399
3111.338397, 2396.136399
3129.976316, 2396.136399
3148.614234, 2396.136399
3167.252153, 2396.136399
3185.890072, 2396.136399
3204.527991, 2396.136399
3223.165910, 2396.136399
3241.804619, 2396.136399
3260.443396, 2396.136399
3279.082173, 2396.136399
3297.720950, 2396.136399
3316.359727, 2396.136399
3334.998504, 2396.136399
3353.637280, 2396.136399
3372.276057, 2396.136399
3390.914834, 2396.136399
3409.553611, 2396.136399
3428.193103, 2396.136399
3446.832656, 2396.136399
3465.472208, 2396.136399
3484.111761, 2396.136399
3502.751314, 2396.136399
3521.390867, 2396.136399
3540.030420, 2396.136399
3558.669972, 2396.136399
3577.309525, 2396.136399
3595.949078, 2396.136399
3614.589321, 2396.136399
3633.229624, 2396.136399
3651.869926, 2396.136399
3670.510229, 2396.136399
3689.150531, 2396.136399
3707.790834, 2396.136399
3726.431136, 2396.136399
3745.071439, 2396.136399
3763.711741, 2396.136399
3782.352043, 2396.136399
3800.993162, 2396.136399
3819.634351, 2396.136399
3838.275539, 2396.136399
3856.916727, 2396.136399
3875.557916, 2396.136399
3894.199104, 2396.136399
3912.840293, 2396.136399
3931.481481, 2396.136399
3950.122669, 2396.136399
3968.763858, 2396.136399
3987.405858, 2396.136399
4006.047928, 2396.136399
4024.689998, 2396.136399
4043.332068, 2396.136399
4061.974138, 2396.136399
4080.616208, 2396.136399
4099.258278, 2396.136399
4117.900347, 2396.136399
4136.542417, 2396.136399
4155.184487, 2396.136399
4173.827301, 2396.136399
4192.470178, 2396.136399
4211.113055, 2396.136399
4229.755932, 2396.136399
4248.398809, 2396.136399
4267.041685, 2396.136399
4285.684562, 2396.136399
4304.327439, 2396.136399
4322.970316, 2396.136399
4341.613193, 2396.136399
4360.256795, 2396.136399
4378.900459, 2396.136399
4397.544123, 2396.136399
4416.187787, 2396.136399
4434.831451, 2396.136399
4453.475115, 2396.136399
4472.118779, 2396.136399
4490.762443, 2396.136399
4509.406106, 2396.136399
4528.049770, 2396.136399
4546.694289, 2396.136399
4565.338880, 2396.136399
4583.983471, 2396.136399
4602.628063, 2396.136399
4621.272654, 2396.136399
4639.917245, 2396.136399
4658.561837, 2396.136399
4677.206428, 2396.136399
4695.851019, 2396.136399
4714.495611, 2396.136399
4733.141054, 2396.136399
4751.786570, 2396.136399
4770.432086, 2396.136399
4789.077603, 2396.136399
4807.723119, 2396.136399
4826.368635, 2396.136399
4845.014151, 2396.136399
4863.659667, 2396.136399
4882.305183, 2396.136399
4900.950700, 2396.136399
4919.596999, 2396.136399
4938.243365, 2396.136399
4956.889731, 2396.136399
4975.536097, 2396.136399
4994.182464, 2396.136399
5012.828830, 2396.136399
5031.475196, 2396.136399
5050.121562, 2396.136399
5068.767928, 2396.136399
5087.414294, 2396.136399
5106.061423, 2396.136399
5124.708617, 2396.136399
5143.355810, 2396.136399
5162.003004, 2396.136399
5180.650197, 2396.136399
5199.297391, 2396.136399
5217.944584, 2396.136399
5236.591778, 2396.136399
5255.238972, 2396.136399
5273.886165, 2396.136399
5292.534247, 2396.136399
5311.182404, 2396.136399
5329.830562, 2396.136399
5348.478719, 2396.136399
5367.126877, 2396.136399
5385.775034, 2396.136399
5404.423191, 2396.136399
5423.071349, 2396.136399
5441.719506, 2396.136399
5460.367664, 2396.136399
5479.016701, 2396.136399
5497.665814, 2396.136399
5516.314927, 2396.136399
5534.964040, 2396.136399
5553.613153, 2396.136399
5572.262265, 2396.136399
5590.911378, 2396.136399
5609.560491, 2396.136399
5628.209604, 2396.136399
5646.858717, 2396.136399
5665.508634, 2396.136399
5684.158621, 2396.136399
5702.808607, 2396.136399
5721.458594, 2396.136399
5740.108580, 2396.136399
5758.758566, 2396.136399
5777.408553, 2396.136399
5796.058539, 2396.136399
5814.708526, 2396.136399
5833.358512, 2396.136399
5852.009276, 2396.136399
5870.660105, 2396.136399
5889.310935, 2396.136399
5907.961765, 2396.136399
5926.612594, 2396.136399
5945.263424, 2396.136399
5963.914254, 2396.136399
5982.565084, 2396.136399
6001.215913, 2396.136399
6019.866743, 2396.136399
6038.518469, 2396.136399
6057.170271, 2396.136399
6075.822073, 2396.136399
6094.473875, 2396.136399
6113.125677, 2396.136399
6131.777478, 2396.136399
6150.429280, 2396.136399
6169.081082, 2396.136399
6187.732884, 2396.136399
6206.384686, 2396.136399
6225.037369, 2396.136399
6243.690127, 2396.136399
6262.342886, 2396.136399
6280.995644, 2396.136399
6299.648402, 2396.136399
6318.301160, 2396.136399
6336.953918, 2396.136399
6355.606677, 2396.136399
6374.259435, 2396.136399
6392.912193, 2396.136399
6411.565751, 2396.136399
6430.219376, 2396.136399
6448.873002, 2396.136399
6467.526628, 2396.136399
6486.180253, 2396.136399
6504.833879, 2396.136399
6523.487505, 2396.136399
6542.141130, 2396.136399
6560.794756, 2396.136399
6579.448382, 2396.136399
6598.102774, 2396.136399
6616.757231, 2396.136399
6635.411688, 2396.136399
6654.066145, 2396.136399
6672.720603, 2396.136399
6691.375060, 2396.136399
6710.029517, 2396.136399
6728.683974, 2396.136399
6747.338431, 2396.136399
6765.992889, 2396.136399
6784.648227, 2396.136399
6803.303640, 2396.136399
6821.959054, 2396.136399
6840.614467, 2396.136399
6859.269880, 2396.136399
6877.925294, 2396.136399
6896.580707, 2396.136399
6915.236121, 2396.136399
6933.891534, 2396.136399
6952.546947, 2396.136399
6971.203225, 2396.136399
6989.859575, 2396.136399
7008.515926, 2396.136399
7027.172277, 2396.136399
7045.828628, 2396.136399
7064.484979, 2396.136399
7083.141329, 2396.136399
7101.797680, 2396.136399
7120.454031, 2396.136399
7139.110382, 2396.136399
7157.767513, 2396.136399
7176.424712, 2396.136399
7195.081910, 2396.136399
7213.739108, 2396.136399
7232.396306, 2396.136399
7251.053504, 2396.136399
