Speed (TAS), Efficiency
  71.302280,   13.510019
  72.457529,   13.768262
  73.612779,   14.019442
  74.768029,   14.262656
  75.923278,   14.494495
  77.078528,   14.716815
  78.233778,   14.929448
  79.389027,   15.131926
  80.544277,   15.323903
  81.699527,   15.505168
  82.854776,   15.675652
  84.010026,   15.835433
  85.165276,   15.984741
  86.320525,   16.122276
  87.475775,   16.246592
  88.631025,   16.360826
  89.786274,   16.465758
  90.941524,   16.559320
  92.096774,   16.639101
  93.252023,   16.711386
  94.407273,   16.772391
  95.562523,   16.820960
  96.717772,   16.864763
  97.873022,   16.891209
  99.028272,   16.914200
 100.183521,   16.923138
 101.338771,   16.927268
 102.494021,   16.918537
 103.649270,   16.906190
 104.804520,   16.879905
 105.959769,   16.853413
 107.115019,   16.810345
 108.270269,   16.766629
 109.425518,   16.713445
 110.580768,   16.653169
 111.736018,   16.592699
 112.891267,   16.517150
 114.046517,   16.441067
 115.201767,   16.362886
 116.357016,   16.272207
 117.512266,   16.181637
 118.667516,   16.090579
 119.822765,   15.986721
 120.978015,   15.883209
 122.133265,   15.780054
 123.288514,   15.669197
 124.443764,   15.554413
 125.599014,   15.440251
 126.754263,   15.326721
 127.909513,   15.203795
 129.064763,   15.080349
 130.220012,   14.957809
 131.375262,   14.836178
 132.530512,   14.708448
 133.685761,   14.578565
 134.841011,   14.449858
 135.996261,   14.322325
 137.151510,   14.195965
 138.306760,   14.062052
 139.462010,   13.929224
 140.617259,   13.797808
 141.772509,   13.667794
 142.927759,   13.539174
 144.083008,   13.407162
 145.238258,   13.273633
 146.393508,   13.141702
 147.548757,   13.011353
 148.704007,   12.882570
 149.859257,   12.755337
 151.014506,   12.626618
 152.169756,   12.495955
 153.325006,   12.367003
 154.480255,   12.239740
 155.635505,   12.114143
 156.790755,   11.990190
 157.946004,   11.867859
 159.101254,   11.745574
 160.256504,   11.621102
 161.411753,   11.498369
 162.567003,   11.377346
 163.722253,   11.258009
 164.877502,   11.140330
 166.032752,   11.024284
 167.188002,   10.909845
 168.343251,   10.796989
 169.498501,   10.682354
 170.653751,   10.568477
 171.809000,   10.456253
 172.964250,   10.345653
 174.119500,   10.236651
 175.274749,   10.129219
 176.429999,   10.023330
 177.585249,    9.918958
 178.740498,    9.816077
 179.895748,    9.714662
 181.050998,    9.613131
 182.206247,    9.511450
 183.361497,    9.411271
 184.516747,    9.312567
 185.671996,    9.215310
