3	-2.28036e-05
3.5	-2.51225e-05
4	-2.74414e-05
4.5	-2.94774e-05
5	-3.11048e-05
5.5	-3.22716e-05
6	-3.30276e-05
6.5	-3.35128e-05
7	-3.38484e-05
7.5	-3.41544e-05
8	-3.4512e-05
8.5	-3.49672e-05
9	-3.55216e-05
9.5	-3.61474e-05
10	-3.67732000000001e-05
