Ground Roll Distance, Horizontal Forces
1187.172332,    0.000000
1218.189901,    0.000000
1438.285427,    0.000000
1481.908077,    0.000000
1525.399971,    0.000000
1568.761700,    0.000000
1611.993848,    0.000000
1620.624779,    0.000000
1621.315031,    0.000000
1621.597232,    0.000000
1621.735209,    0.000000
1621.884989,    0.000000
1621.954482,    0.000000
1621.982936,    0.000000
1621.986448,    0.000000
1621.989914,    0.000000
1622.024573,    0.000000
1622.371149,    0.000000
1625.836006,    0.000000
1660.393175,    0.000000
1871.671123,    0.000000
2076.299612,    0.000000
2274.087080,    0.000000
2464.843126,    0.000000
2648.379101,    0.000000
2824.508723,    0.000000
2993.048709,    0.000000
3153.819431,    0.000000
3306.645580,    0.000000
3451.356847,    0.000000
3587.788604,    0.000000
3715.782582,    0.000000
3835.187555,    0.000000
3945.860001,    0.000000
4047.664755,    0.000000
4140.475637,    0.000000
4224.176049,    0.000000
4298.659545,    0.000000
4363.830354,    0.000000
4419.603865,    0.000000
4465.907057,    0.000000
4502.678875,    0.000000
4529.870556,    0.000000
4547.445878,    0.000000
4555.381357,    0.000000
4555.882708,    0.000000
