Ground Roll Distance, Horizontal Forces
   0.000000, 15796.667914
   0.000000, 15729.897041
   0.000000, 15262.233891
   0.000000, 15170.807037
   0.000000, 15080.065898
   0.000000, 14990.003702
   0.000000, 14900.613756
   0.000000, 14882.815853
   0.000000, 14881.393170
   0.000000, 14880.811552
   0.000000, 14880.527187
   0.000000, 14880.218502
   0.000000, 14880.075284
   0.000000, 14880.016643
   0.000000, 14880.008655
   0.000000, 14879.994415
   0.000000, 14879.852009
   0.000000, 14878.427953
   0.000000, 14864.187373
   0.000000, 14721.781728
   0.000000, 13836.116979
   0.000000, 12953.203167
   0.000000, 12075.634063
   0.000000, 11206.127200
   0.000000, 10347.512267
   0.000000, 9502.717435
   0.000000, 8674.753621
   0.000000, 7866.696746
   0.000000, 7081.668078
   0.000000, 6322.812787
   0.000000, 5593.276894
   0.000000, 4896.182840
   0.000000, 4234.603941
   0.000000, 3611.538026
   0.000000, 3029.880619
   0.000000, 2492.398021
   0.000000, 2001.700702
   0.000000, 1560.217411
   0.000000, 1170.170428
   0.000000,  833.552375
   0.000000,  552.104981
   0.000000,  327.300204
   0.000000,  160.324024
   0.000000,   52.063243
   0.000000,    3.095514
   0.000000,    0.000000
