Vfailure/VsTO, Distance
   0.500000,  359.690823
   0.500551,  360.455570
   0.501101,  361.220317
   0.501652,  361.985064
   0.502202,  362.749811
   0.502753,  363.514558
   0.503303,  364.279305
   0.503854,  365.044052
   0.504404,  365.808799
   0.504955,  366.573546
   0.505506,  367.338293
   0.506056,  368.103040
   0.506607,  368.867787
   0.507157,  369.632534
   0.507708,  370.397281
   0.508258,  371.162028
   0.508809,  371.926775
   0.509359,  372.691522
   0.509910,  373.456269
   0.510460,  374.221016
   0.511011,  374.985763
   0.511562,  375.750510
   0.512112,  376.515257
   0.512663,  377.280004
   0.513213,  378.044751
   0.513764,  378.809498
   0.514314,  379.574245
   0.514865,  380.338992
   0.515415,  381.103739
   0.515966,  381.868486
   0.516517,  382.633233
   0.517067,  383.397980
   0.517618,  384.162727
   0.518168,  384.927474
   0.518719,  385.692221
   0.519269,  386.456968
   0.519820,  387.221715
   0.520370,  387.986462
   0.520921,  388.751209
   0.521471,  389.515956
   0.522022,  390.280703
   0.522573,  391.045450
   0.523123,  391.810197
   0.523674,  392.574944
   0.524224,  393.339691
   0.524775,  394.104438
   0.525325,  394.869185
   0.525876,  395.633932
   0.526426,  396.398679
   0.526977,  397.163426
   0.527528,  397.928173
   0.528078,  398.692920
   0.528629,  399.457667
   0.529179,  400.222414
   0.529730,  400.987161
   0.530280,  401.751908
   0.530831,  402.516655
   0.531381,  403.281402
   0.531932,  404.046149
   0.532482,  404.810896
   0.533033,  405.575643
   0.533584,  406.340390
   0.534134,  407.105137
   0.534685,  407.869884
   0.535235,  408.634631
   0.535786,  409.399378
   0.536336,  410.164125
   0.536887,  410.928872
   0.537437,  411.693619
   0.537988,  412.458366
   0.538539,  413.223113
   0.539089,  413.987860
   0.539640,  414.752607
   0.540190,  415.517354
   0.540741,  416.282101
   0.541291,  417.046848
   0.541842,  417.811595
   0.542392,  418.576342
   0.542943,  419.341089
   0.543493,  420.105836
   0.544044,  420.870583
   0.544595,  421.635330
   0.545145,  422.400077
   0.545696,  423.164824
   0.546246,  423.929571
   0.546797,  424.694318
   0.547347,  425.459065
   0.547898,  426.223812
   0.548448,  426.988559
   0.548999,  427.753306
   0.549550,  428.518053
   0.550100,  429.282800
   0.550651,  430.047547
   0.551201,  430.812294
   0.551752,  431.577041
   0.552302,  432.341788
   0.552853,  433.106535
   0.553403,  433.871282
   0.553954,  434.636029
   0.554505,  435.400776
   0.555055,  436.165523
   0.555606,  436.930270
   0.556156,  437.695017
   0.556707,  438.459764
   0.557257,  439.224511
   0.557808,  439.989258
   0.558358,  440.754005
   0.558909,  441.518752
   0.559459,  442.283499
   0.560010,  443.048246
   0.560561,  443.812993
   0.561111,  444.577740
   0.561662,  445.342487
   0.562212,  446.107234
   0.562763,  446.871981
   0.563313,  447.636728
   0.563864,  448.401475
   0.564414,  449.166222
   0.564965,  449.930969
   0.565516,  450.695716
   0.566066,  451.460463
   0.566617,  452.225210
   0.567167,  452.989957
   0.567718,  453.754704
   0.568268,  454.519451
   0.568819,  455.284198
   0.569369,  456.048945
   0.569920,  456.813692
   0.570470,  457.578439
   0.571021,  458.343186
   0.571572,  459.107933
   0.572122,  459.872680
   0.572673,  460.637427
   0.573223,  461.402174
   0.573774,  462.166921
   0.574324,  462.931668
   0.574875,  463.696415
   0.575425,  464.461162
   0.575976,  465.225909
   0.576527,  465.990656
   0.577077,  466.755403
   0.577628,  467.520150
   0.578178,  468.284897
   0.578729,  469.049644
   0.579279,  469.814391
   0.579830,  470.579138
   0.580380,  471.343885
   0.580931,  472.108632
   0.581481,  472.873379
   0.582032,  473.638126
   0.582583,  474.402873
   0.583133,  475.167620
   0.583684,  475.932367
   0.584234,  476.697114
   0.584785,  477.461861
   0.585335,  478.226608
   0.585886,  478.991355
   0.586436,  479.756102
   0.586987,  480.520849
   0.587538,  481.285596
   0.588088,  482.050343
   0.588639,  482.815090
   0.589189,  483.579837
   0.589740,  484.344584
   0.590290,  485.109331
   0.590841,  485.874078
   0.591391,  486.638825
   0.591942,  487.403572
   0.592492,  488.168319
   0.593043,  488.933066
   0.593594,  489.697813
   0.594144,  490.462560
   0.594695,  491.227307
   0.595245,  491.992054
   0.595796,  492.756801
   0.596346,  493.521548
   0.596897,  494.286295
   0.597447,  495.051042
   0.597998,  495.815789
   0.598549,  496.580536
   0.599099,  497.345283
   0.599650,  498.110030
   0.600200,  498.874777
   0.600751,  499.639524
   0.601301,  500.404271
   0.601852,  501.169018
   0.602402,  501.933765
   0.602953,  502.698512
   0.603504,  503.463259
   0.604054,  504.228006
   0.604605,  504.992753
   0.605155,  505.757500
   0.605706,  506.522247
   0.606256,  507.286994
   0.606807,  508.051741
   0.607357,  508.816488
   0.607908,  509.581235
   0.608458,  510.345982
   0.609009,  511.110729
   0.609560,  511.875476
   0.610110,  512.640223
   0.610661,  513.404970
   0.611211,  514.169717
   0.611762,  514.934464
   0.612312,  515.699211
   0.612863,  516.463958
   0.613413,  517.228705
   0.613964,  517.993453
   0.614515,  518.758200
   0.615065,  519.522947
   0.615616,  520.287694
   0.616166,  521.052441
   0.616717,  521.817188
   0.617267,  522.581935
   0.617818,  523.346682
   0.618368,  524.111429
   0.618919,  524.876176
   0.619469,  525.640923
   0.620020,  526.405670
   0.620571,  527.170417
   0.621121,  527.935164
   0.621672,  528.699911
   0.622222,  529.464658
   0.622773,  530.229405
   0.623323,  530.994152
   0.623874,  531.758899
   0.624424,  532.523646
   0.624975,  533.288393
   0.625526,  534.053140
   0.626076,  534.817887
   0.626627,  535.582634
   0.627177,  536.347381
   0.627728,  537.112128
   0.628278,  537.876875
   0.628829,  538.641622
   0.629379,  539.406369
   0.629930,  540.171116
   0.630480,  540.935863
   0.631031,  541.700610
   0.631582,  542.465357
   0.632132,  543.230104
   0.632683,  543.994851
   0.633233,  544.759598
   0.633784,  545.524345
   0.634334,  546.289092
   0.634885,  547.053839
   0.635435,  547.818586
   0.635986,  548.583333
   0.636537,  549.348080
   0.637087,  550.112827
   0.637638,  550.921285
   0.638188,  551.860878
   0.638739,  552.800470
   0.639289,  553.740063
   0.639840,  554.679656
   0.640390,  555.619248
   0.640941,  556.558841
   0.641491,  557.498434
   0.642042,  558.438026
   0.642593,  559.377619
   0.643143,  560.317212
   0.643694,  561.256804
   0.644244,  562.196397
   0.644795,  563.135990
   0.645345,  564.075582
   0.645896,  565.015175
   0.646446,  565.954768
   0.646997,  566.894361
   0.647548,  567.833953
   0.648098,  568.773546
   0.648649,  569.713139
   0.649199,  570.652731
   0.649750,  571.592324
   0.650300,  572.531917
   0.650851,  573.471509
   0.651401,  574.411102
   0.651952,  575.350695
   0.652503,  576.290287
   0.653053,  577.229880
   0.653604,  578.169473
   0.654154,  579.109065
   0.654705,  580.048658
   0.655255,  580.988251
   0.655806,  581.927843
   0.656356,  582.867436
   0.656907,  583.807029
   0.657457,  584.746621
   0.658008,  585.686214
   0.658559,  586.625807
   0.659109,  587.565399
   0.659660,  588.504992
   0.660210,  589.444585
   0.660761,  590.384177
   0.661311,  591.323770
   0.661862,  592.263363
   0.662412,  593.202955
   0.662963,  594.142548
   0.663514,  595.082141
   0.664064,  596.021733
   0.664615,  596.961326
   0.665165,  597.900919
   0.665716,  598.840511
   0.666266,  599.780104
   0.666817,  600.719697
   0.667367,  601.659289
   0.667918,  602.598882
   0.668468,  603.538475
   0.669019,  604.478067
   0.669570,  605.417660
   0.670120,  606.357253
   0.670671,  607.296846
   0.671221,  608.236438
   0.671772,  609.176031
   0.672322,  610.115624
   0.672873,  611.055216
   0.673423,  611.994809
   0.673974,  612.934402
   0.674525,  613.873994
   0.675075,  614.813587
   0.675626,  615.753180
   0.676176,  616.692772
   0.676727,  617.632365
   0.677277,  618.571958
   0.677828,  619.511550
   0.678378,  620.451143
   0.678929,  621.390736
   0.679479,  622.330328
   0.680030,  623.269921
   0.680581,  624.209514
   0.681131,  625.149106
   0.681682,  626.088699
   0.682232,  627.028292
   0.682783,  627.967884
   0.683333,  628.907477
   0.683884,  629.847070
   0.684434,  630.786662
   0.684985,  631.726255
   0.685536,  632.665848
   0.686086,  633.605440
   0.686637,  634.545033
   0.687187,  635.484626
   0.687738,  636.424218
   0.688288,  637.363811
   0.688839,  638.303404
   0.689389,  639.242996
   0.689940,  640.182589
   0.690490,  641.122182
   0.691041,  642.061774
   0.691592,  643.001367
   0.692142,  643.940960
   0.692693,  644.880553
   0.693243,  645.820145
   0.693794,  646.759738
   0.694344,  647.699331
   0.694895,  648.638923
