Time, Load Factor
   0.000100,    0.000000
   0.000613,    0.000000
   0.002976,    0.000000
   0.009666,    0.000000
   0.025771,    0.000002
   0.048352,    0.000006
   0.070936,    0.000014
   0.093526,    0.000024
   0.116153,    0.000037
   0.138814,    0.000053
   0.161505,    0.000071
   0.184220,    0.000093
   0.207071,    0.000117
   0.229907,    0.000144
   0.252778,    0.000174
   0.275858,    0.000207
   0.298897,    0.000243
   0.322168,    0.000283
   0.345500,    0.000325
   0.368688,    0.000370
   0.392187,    0.000419
   0.415784,    0.000470
   0.439326,    0.000525
   0.462899,    0.000582
   0.487011,    0.000644
   0.511142,    0.000710
   0.535432,    0.000778
   0.559812,    0.000851
   0.584126,    0.000926
   0.608610,    0.001005
   0.633178,    0.001087
   0.658038,    0.001174
   0.683074,    0.001264
   0.708030,    0.001358
   0.733304,    0.001456
   0.758763,    0.001558
   0.784546,    0.001665
   0.810392,    0.001776
   0.836067,    0.001890
   0.862104,    0.002008
   0.888643,    0.002133
   0.914963,    0.002261
   0.941569,    0.002393
   0.968244,    0.002530
   0.995151,    0.002671
   1.022209,    0.002817
   1.049624,    0.002969
   1.076894,    0.003124
   1.104499,    0.003285
   1.132068,    0.003450
   1.159951,    0.003620
   1.188231,    0.003797
   1.216618,    0.003979
   1.245280,    0.004167
   1.273753,    0.004358
   1.302347,    0.004554
   1.331466,    0.004758
   1.360617,    0.004966
   1.390107,    0.005182
   1.419650,    0.005402
   1.425605,    0.005447
   1.441812,    0.005570
   1.442991,    0.005579
   1.443888,    0.005586
   1.444542,    0.005591
   1.444756,    0.005592
   1.444842,    0.005593
   1.444921,    0.005594
   1.445387,    0.005597
   1.447835,    0.005616
   1.456398,    0.005682
   1.479187,    0.005859
   1.509373,    0.006098
   1.539498,    0.006341
   1.569781,    0.006590
   1.600167,    0.006844
   1.630718,    0.007105
   1.661841,    0.007375
   1.693023,    0.007651
   1.724374,    0.007933
   1.755923,    0.008223
   1.787409,    0.008516
   1.819582,    0.008821
   1.851885,    0.009133
   1.884391,    0.009451
   1.917070,    0.009777
   1.949672,    0.010108
   1.982602,    0.010447
   2.015636,    0.010792
   2.048810,    0.011145
   2.082340,    0.011507
   2.115804,    0.011874
   2.149328,    0.012247
   2.183113,    0.012628
   2.217112,    0.013018
   2.251447,    0.013417
   2.286058,    0.013826
   2.320282,    0.014235
   2.355031,    0.014657
   2.389821,    0.015085
   2.424801,    0.015522
   2.460167,    0.015969
   2.495893,    0.016428
   2.531212,    0.016887
   2.566758,    0.017355
   2.602690,    0.017834
   2.638920,    0.018324
   2.675305,    0.018822
   2.711716,    0.019327
   2.748269,    0.019841
   2.785058,    0.020364
   2.821852,    0.020894
   2.859117,    0.021437
   2.896125,    0.021983
   2.903592,    0.022094
   2.908551,    0.022168
   2.911314,    0.022209
   2.913568,    0.022242
   2.915395,    0.022270
   2.916796,    0.022291
   2.921809,    0.022366
   2.921969,    0.022368
   2.922068,    0.022369
   2.922118,    0.022370
   2.922174,    0.022371
   2.922632,    0.022378
   2.925144,    0.022415
   2.932987,    0.022533
   2.954876,    0.022863
   2.991739,    0.023424
   3.029698,    0.024008
   3.067839,    0.024601
   3.106079,    0.025203
   3.144561,    0.025816
   3.183045,    0.026436
   3.221544,    0.027063
   3.260071,    0.027698
   3.298822,    0.028343
   3.337586,    0.028996
   3.376875,    0.029664
   3.416080,    0.030338
   3.455332,    0.031020
   3.494792,    0.031713
   3.534769,    0.032422
   3.574636,    0.033137
   3.614586,    0.033861
   3.654769,    0.034596
   3.695366,    0.035346
   3.735784,    0.036100
   3.776437,    0.036866
   3.817208,    0.037643
   3.857957,    0.038426
   3.899325,    0.039228
   3.940361,    0.040032
   3.981818,    0.040852
   4.023353,    0.041681
   4.065366,    0.042528
   4.107457,    0.043384
   4.149658,    0.044250
   4.192209,    0.045132
   4.234596,    0.046018
   4.277175,    0.046916
   4.319887,    0.047825
   4.362848,    0.048747
   4.405827,    0.049678
   4.414458,    0.049866
   4.420128,    0.049989
   4.423664,    0.050067
   4.426553,    0.050130
   4.428463,    0.050171
   4.430006,    0.050205
   4.431399,    0.050236
   4.432988,    0.050270
   4.434252,    0.050298
   4.435523,    0.050326
   4.435720,    0.050330
   4.435816,    0.050332
   4.435868,    0.050333
   4.435925,    0.050335
   4.436463,    0.050346
   4.439221,    0.050407
   4.448852,    0.050618
   4.473855,    0.051168
   4.520226,    0.052195
   4.563672,    0.053166
   4.607279,    0.054149
   4.651147,    0.055146
   4.695042,    0.056152
   4.738956,    0.057166
   4.783287,    0.058199
   4.827508,    0.059238
   4.871805,    0.060286
   4.916646,    0.061356
   4.961409,    0.062433
   5.006398,    0.063524
   5.051311,    0.064622
   5.096362,    0.065731
   5.141458,    0.066850
   5.186741,    0.067983
   5.232102,    0.069125
   5.277878,    0.070288
   5.323858,    0.071464
   5.369880,    0.072649
   5.415735,    0.073840
   5.461895,    0.075047
   5.508312,    0.076269
   5.554809,    0.077503
   5.601537,    0.078752
   5.648298,    0.080010
   5.695129,    0.081279
   5.741994,    0.082558
   5.789236,    0.083857
   5.836622,    0.085168
   5.884044,    0.086489
   5.931545,    0.087822
   5.979176,    0.089167
   5.988705,    0.089438
   5.990149,    0.089479
   5.990219,    0.089481
   5.990297,    0.089483
   5.990879,    0.089499
   5.993997,    0.089588
   6.005560,    0.089916
   6.040924,    0.090925
   6.088375,    0.092286
   6.136499,    0.093675
   6.184612,    0.095073
   6.232774,    0.096482
   6.281134,    0.097905
   6.329741,    0.099345
   6.378258,    0.100792
   6.426898,    0.102251
   6.475485,    0.103718
   6.524520,    0.105208
   6.573522,    0.106706
   6.623052,    0.108229
   6.672210,    0.109751
   6.721670,    0.111290
   6.771133,    0.112840
   6.820376,    0.114391
   6.870336,    0.115975
   6.920115,    0.117562
   6.970070,    0.119164
   7.020332,    0.120785
   7.070562,    0.122415
   7.120870,    0.124056
   7.171567,    0.125720
   7.222081,    0.127387
   7.272840,    0.129072
   7.323572,    0.130765
   7.374435,    0.132472
   7.425419,    0.134192
   7.476650,    0.135930
   7.527892,    0.137678
   7.579179,    0.139437
   7.589480,    0.139792
   7.589840,    0.139804
   7.590008,    0.139810
   7.590083,    0.139813
   7.590129,    0.139814
   7.590172,    0.139816
   7.590553,    0.139829
   7.592895,    0.139909
   7.602616,    0.140244
   7.640059,    0.141538
   7.692471,    0.143356
   7.744327,    0.145165
   7.796239,    0.146986
   7.848102,    0.148814
   7.900242,    0.150661
   7.952250,    0.152514
   8.004654,    0.154389
   8.057066,    0.156275
   8.109804,    0.158182
   8.162422,    0.160094
   8.215006,    0.162015
   8.267787,    0.163952
   8.320890,    0.165910
   8.373869,    0.167874
   8.427018,    0.169853
   8.480345,    0.171848
   8.533735,    0.173856
   8.587226,    0.175876
   8.640928,    0.177915
   8.694620,    0.179962
   8.748261,    0.182017
   8.802088,    0.184088
   8.856186,    0.186180
   8.910120,    0.188274
   8.964360,    0.190390
   9.018484,    0.192511
   9.072764,    0.194648
   9.127164,    0.196799
   9.181923,    0.198973
   9.236613,    0.201154
   9.238808,    0.201242
   9.239402,    0.201265
   9.240151,    0.201295
   9.241037,    0.201331
   9.242206,    0.201378
   9.248773,    0.201640
   9.273516,    0.202631
   9.328397,    0.204836
   9.383388,    0.207054
   9.438524,    0.209288
   9.493788,    0.211536
   9.548859,    0.213787
   9.604233,    0.216058
   9.659727,    0.218344
   9.715210,    0.220640
   9.770753,    0.222946
   9.826233,    0.225260
   9.881979,    0.227594
   9.938027,    0.229950
   9.993985,    0.232312
  10.050026,    0.234686
  10.106208,    0.237076
  10.162383,    0.239475
  10.218630,    0.241886
  10.275000,    0.244311
  10.331602,    0.246756
  10.388271,    0.249213
  10.445169,    0.251689
  10.502030,    0.254173
  10.559035,    0.256673
  10.616088,    0.259183
  10.673183,    0.261705
  10.730456,    0.264244
  10.787744,    0.266792
  10.845205,    0.269357
  10.902766,    0.271936
  10.914289,    0.272454
  10.948668,    0.274000
  10.949124,    0.274020
  10.949307,    0.274028
  10.949407,    0.274033
  10.949456,    0.274035
  10.949502,    0.274037
  10.949932,    0.274056
  10.953753,    0.274228
  10.969293,    0.274928
  11.014797,    0.276982
  11.072438,    0.279591
  11.130027,    0.282207
  11.188031,    0.284851
  11.246045,    0.287504
  11.304214,    0.290173
  11.362493,    0.292856
  11.420831,    0.295551
  11.479358,    0.298264
  11.537854,    0.300984
  11.596534,    0.303721
  11.655217,    0.306468
