Speed (CAS), Efficiency
 276.076971,   17.691213
 276.714627,   17.710039
 277.352282,   17.728948
 277.989938,   17.747942
 278.627594,   17.767020
 279.265249,   17.786183
 279.902905,   17.801470
 280.540561,   17.814529
 281.178216,   17.827636
 281.815872,   17.840793
 282.453528,   17.853999
 283.091183,   17.866928
 283.728839,   17.875471
 284.366495,   17.884041
 285.004150,   17.892639
 285.641806,   17.901264
 286.279462,   17.909917
 286.917117,   17.916729
 287.554773,   17.918953
 288.192429,   17.921183
 288.830084,   17.923419
 289.467740,   17.925660
 290.105396,   17.927907
 290.743051,   17.929429
 291.380707,   17.929085
 292.018363,   17.928741
 292.656018,   17.928396
 293.293674,   17.928050
 293.931330,   17.927703
 294.568985,   17.927282
 295.206641,   17.924468
 295.844297,   17.921648
 296.481952,   17.918823
 297.119608,   17.915994
 297.757264,   17.913159
 298.394919,   17.910318
 299.032575,   17.906208
 299.670231,   17.900913
 300.307886,   17.895610
 300.945542,   17.890299
 301.583198,   17.884979
 302.220853,   17.879652
 302.858509,   17.874316
 303.496165,   17.867041
 304.133820,   17.859029
 304.771476,   17.851007
 305.409132,   17.842976
 306.046787,   17.834935
 306.684443,   17.826884
 307.322099,   17.818824
 307.959754,   17.809044
 308.597410,   17.798269
 309.235066,   17.787485
 309.872721,   17.776691
 310.510377,   17.765889
 311.148033,   17.755077
 311.785688,   17.744257
 312.423344,   17.732788
 313.061000,   17.719063
 313.698655,   17.705332
 314.336311,   17.691595
 314.973967,   17.677851
 315.611623,   17.664100
 316.249278,   17.650343
 316.886934,   17.636580
 317.524590,   17.621854
 318.162245,   17.606004
 318.799901,   17.590151
 319.437557,   17.574295
 320.075212,   17.558436
 320.712868,   17.542574
 321.350524,   17.526710
 321.988179,   17.510842
 322.625835,   17.494290
 323.263491,   17.476348
 323.901146,   17.458407
 324.538802,   17.440467
 325.176458,   17.422530
 325.814113,   17.404594
 326.451769,   17.386660
 327.089425,   17.368727
 327.727080,   17.350797
 328.364736,   17.331418
 329.002392,   17.311640
 329.640047,   17.291868
 330.277703,   17.272103
 330.915359,   17.252346
 331.553014,   17.232595
 332.190670,   17.212852
 332.828326,   17.193116
 333.465981,   17.173387
 334.103637,   17.152243
 334.741293,   17.130728
 335.378948,   17.109227
 336.016604,   17.087738
 336.654260,   17.066263
 337.291915,   17.044801
 337.929571,   17.023353
 338.567227,   17.001918
 339.204882,   16.980497
