Mach, Climb Angle
   0.227619,    2.586003
   0.231381,    2.589478
   0.235142,    2.588227
   0.238904,    2.581984
   0.242665,    2.571616
   0.246426,    2.557088
   0.250188,    2.538446
   0.253949,    2.516170
   0.257711,    2.491074
   0.261472,    2.462331
   0.265234,    2.430116
   0.268995,    2.395629
   0.272756,    2.358739
   0.276518,    2.318968
   0.280279,    2.276535
   0.284041,    2.232937
   0.287802,    2.186624
   0.291563,    2.138149
   0.295325,    2.088318
   0.299086,    2.036886
   0.302848,    1.983857
   0.306609,    1.928705
   0.310371,    1.872518
   0.314132,    1.816266
   0.317893,    1.756642
   0.321655,    1.696423
   0.325416,    1.635315
   0.329178,    1.573721
   0.332939,    1.509077
   0.336701,    1.444724
   0.340462,    1.378588
   0.344223,    1.311886
   0.347985,    1.243174
   0.351746,    1.173885
   0.355508,    1.104642
   0.359269,    1.032306
   0.363030,    0.959583
   0.366792,    0.886905
   0.370553,    0.811811
   0.374315,    0.736294
   0.378076,    0.660019
   0.381838,    0.581831
   0.385599,    0.503191
   0.389360,    0.424101
   0.393122,    0.342597
   0.396883,    0.260515
   0.400645,    0.177957
   0.404406,    0.094440
   0.408168,    0.008691
   0.411929,   -0.077557
   0.415690,   -0.164306
   0.419452,   -0.251634
   0.423213,   -0.341585
   0.426975,   -0.432058
   0.430736,   -0.523054
   0.434497,   -0.614457
   0.438259,   -0.707262
   0.442020,   -0.801971
   0.445782,   -0.897213
   0.449543,   -0.992881
   0.453305,   -1.089094
   0.457066,   -1.186060
   0.460827,   -1.285516
   0.464589,   -1.385480
   0.468350,   -1.486009
   0.472112,   -1.587102
   0.475873,   -1.688711
   0.479635,   -1.790870
   0.483396,   -1.895629
   0.487157,   -2.001020
   0.490919,   -2.106965
   0.494680,   -2.213494
   0.498442,   -2.320608
   0.502203,   -2.428306
   0.505964,   -2.536590
   0.509726,   -2.647058
   0.513487,   -2.758501
   0.517249,   -2.870572
   0.521010,   -2.983252
   0.524772,   -3.096536
   0.528533,   -3.210432
   0.532294,   -3.324988
   0.536056,   -3.440150
   0.539817,   -3.556411
   0.543579,   -3.674692
   0.547340,   -3.793644
   0.551102,   -3.913218
   0.554863,   -4.033415
   0.558624,   -4.154341
   0.562386,   -4.275913
   0.566147,   -4.398110
   0.569909,   -4.520962
   0.573670,   -4.644572
   0.577431,   -4.768811
   0.581193,   -4.895125
   0.584954,   -5.022464
   0.588716,   -5.150538
   0.592477,   -5.279256
   0.596239,   -5.408619
   0.600000,   -5.538821
