Vfailure/VsTO, Distance
   0.500000, 8158.024811
   0.500551, 8156.194664
   0.501101, 8154.364517
   0.501652, 8152.534370
   0.502202, 8150.704223
   0.502753, 8148.874076
   0.503303, 8147.043929
   0.503854, 8145.213782
   0.504404, 8143.383635
   0.504955, 8141.553488
   0.505506, 8139.723341
   0.506056, 8137.893194
   0.506607, 8136.063047
   0.507157, 8134.232900
   0.507708, 8132.402753
   0.508258, 8130.572606
   0.508809, 8128.742459
   0.509359, 8126.912312
   0.509910, 8125.082165
   0.510460, 8123.252018
   0.511011, 8121.421871
   0.511562, 8119.591724
   0.512112, 8117.761577
   0.512663, 8115.931430
   0.513213, 8114.101283
   0.513764, 8112.271136
   0.514314, 8110.440989
   0.514865, 8108.610841
   0.515415, 8106.780694
   0.515966, 8104.950547
   0.516517, 8103.120400
   0.517067, 8101.290253
   0.517618, 8099.460106
   0.518168, 8097.629959
   0.518719, 8095.799812
   0.519269, 8093.969665
   0.519820, 8092.139518
   0.520370, 8090.309371
   0.520921, 8088.479224
   0.521471, 8086.649077
   0.522022, 8084.818930
   0.522573, 8082.988783
   0.523123, 8081.158636
   0.523674, 8079.328489
   0.524224, 8077.498342
   0.524775, 8075.668195
   0.525325, 8073.838048
   0.525876, 8072.007901
   0.526426, 8070.177754
   0.526977, 8068.347607
   0.527528, 8066.517460
   0.528078, 8064.687313
   0.528629, 8062.857166
   0.529179, 8061.027019
   0.529730, 8059.196872
   0.530280, 8057.366725
   0.530831, 8055.536578
   0.531381, 8053.706431
   0.531932, 8051.876284
   0.532482, 8050.046137
   0.533033, 8048.215990
   0.533584, 8046.385843
   0.534134, 8044.555696
   0.534685, 8042.725549
   0.535235, 8040.895402
   0.535786, 8039.065255
   0.536336, 8037.235108
   0.536887, 8035.404960
   0.537437, 8033.574813
   0.537988, 8031.744666
   0.538539, 8029.914519
   0.539089, 8028.084372
   0.539640, 8026.254225
   0.540190, 8024.424078
   0.540741, 8022.593931
   0.541291, 8020.763784
   0.541842, 8018.933637
   0.542392, 8017.103490
   0.542943, 8015.273343
   0.543493, 8013.443196
   0.544044, 8011.613049
   0.544595, 8009.782902
   0.545145, 8007.952755
   0.545696, 8006.122608
   0.546246, 8004.292461
   0.546797, 8002.462314
   0.547347, 8000.632167
   0.547898, 7998.802020
   0.548448, 7996.971873
   0.548999, 7995.141726
   0.549550, 7993.311579
   0.550100, 7991.481432
   0.550651, 7989.651285
   0.551201, 7987.821138
   0.551752, 7985.990991
   0.552302, 7984.160844
   0.552853, 7982.330697
   0.553403, 7980.500550
   0.553954, 7978.670403
   0.554505, 7976.840256
   0.555055, 7975.010109
   0.555606, 7973.179962
   0.556156, 7971.349815
   0.556707, 7969.519668
   0.557257, 7967.689521
   0.557808, 7965.859374
   0.558358, 7964.029226
   0.558909, 7962.199079
   0.559459, 7960.368932
   0.560010, 7958.538785
   0.560561, 7956.708638
   0.561111, 7954.878491
   0.561662, 7953.048344
