V/VsTO, Thrust - Yawing Moment
   0.312910, 432155.501717
   0.316191, 431843.663455
   0.319473, 431531.825194
   0.322754, 431219.986933
   0.326036, 430908.148672
   0.329317, 430596.310410
   0.332599, 430284.472149
   0.335880, 429972.633888
   0.339162, 429660.795626
   0.342443, 429348.957365
   0.345725, 429037.119104
   0.349006, 428724.880815
   0.352288, 428412.228434
   0.355569, 428099.576053
   0.358851, 427786.923672
   0.362132, 427474.271291
   0.365414, 427161.618910
   0.368695, 426848.966529
   0.371977, 426536.314148
   0.375258, 426223.661767
   0.378540, 425911.009387
   0.381821, 425598.357006
   0.385103, 425285.704625
   0.388384, 424973.052244
   0.391666, 424660.399863
   0.394947, 424347.747482
   0.398229, 424035.095101
   0.401510, 423722.442720
   0.404792, 423409.790339
   0.408073, 423097.137958
   0.411355, 422784.485577
   0.414636, 422471.833196
   0.417917, 422159.180815
   0.421199, 421846.528434
   0.424480, 421533.876053
   0.427762, 421221.223672
   0.431043, 420908.571291
   0.434325, 420595.893228
   0.437606, 420282.220124
   0.440888, 419968.547021
   0.444169, 419654.873917
   0.447451, 419341.200813
   0.450732, 419027.527709
   0.454014, 418713.854605
   0.457295, 418400.181502
   0.460577, 418086.508398
   0.463858, 417772.835294
   0.467140, 417459.162190
   0.470421, 417145.489086
   0.473703, 416831.815982
   0.476984, 416518.142879
   0.480266, 416204.469775
   0.483547, 415890.796671
   0.486829, 415577.123567
   0.490110, 415263.450463
   0.493392, 414949.777360
   0.496673, 414636.104256
   0.499955, 414322.431152
   0.503236, 414008.758048
   0.506518, 413695.084944
   0.509799, 413381.411840
   0.513081, 413067.738737
   0.516362, 412754.065633
   0.519644, 412440.392529
   0.522925, 412126.036010
   0.526207, 411811.140265
   0.529488, 411496.244520
   0.532770, 411181.348775
   0.536051, 410866.453030
   0.539332, 410551.557285
   0.542614, 410236.661540
   0.545895, 409921.765795
   0.549177, 409606.870050
   0.552458, 409291.974305
   0.555740, 408977.078560
   0.559021, 408662.182815
   0.562303, 408347.287070
   0.565584, 408032.391325
   0.568866, 407717.495580
   0.572147, 407402.599835
   0.575429, 407087.704090
   0.578710, 406772.808345
   0.581992, 406457.912600
   0.585273, 406143.016855
   0.588555, 405828.121110
   0.591836, 405513.225365
   0.595118, 405198.329620
   0.598399, 404883.433875
   0.601681, 404568.538130
   0.604962, 404253.642385
   0.608244, 403938.620092
   0.611525, 403622.360065
   0.614807, 403306.100039
   0.618088, 402989.840012
   0.621370, 402673.579985
   0.624651, 402357.319958
   0.627933, 402041.059932
   0.631214, 401724.799905
   0.634496, 401408.539878
   0.637777, 401092.279851
   0.641059, 400776.019824
   0.644340, 400459.759798
   0.647622, 400143.499771
   0.650903, 399827.239744
   0.654184, 399510.979717
   0.657466, 399194.719691
   0.660747, 398878.459664
   0.664029, 398562.199637
   0.667310, 398245.939610
   0.670592, 397929.679583
   0.673873, 397613.419557
   0.677155, 397297.159530
   0.680436, 396980.899503
   0.683718, 396664.639476
   0.686999, 396348.379450
   0.690281, 396032.119423
   0.693562, 395715.859396
   0.696844, 395398.957150
   0.700125, 395081.672136
   0.703407, 394764.387123
   0.706688, 394447.102109
   0.709970, 394129.817096
   0.713251, 393812.532082
   0.716533, 393495.247069
   0.719814, 393177.962055
   0.723096, 392860.677042
   0.726377, 392543.392028
   0.729659, 392226.107015
   0.732940, 391908.822001
   0.736222, 391591.536988
   0.739503, 391274.251974
   0.742785, 390956.966961
   0.746066, 390639.681947
   0.749348, 390322.396934
   0.752629, 390005.111920
   0.755911, 389687.826907
   0.759192, 389370.541893
   0.762474, 389053.256880
   0.765755, 388735.971867
   0.769037, 388418.686853
   0.772318, 388101.401840
   0.775599, 387784.116826
   0.778881, 387466.831813
   0.782162, 387149.471872
   0.785444, 386831.719644
   0.788725, 386513.967416
   0.792007, 386196.215188
   0.795288, 385878.462959
   0.798570, 385560.710731
   0.801851, 385242.958503
   0.805133, 384925.206275
   0.808414, 384607.454047
   0.811696, 384289.701819
   0.814977, 383971.949591
   0.818259, 383654.197363
   0.821540, 383336.445135
   0.824822, 383018.692906
   0.828103, 382700.940678
   0.831385, 382383.188450
   0.834666, 382065.436222
   0.837948, 381747.683994
   0.841229, 381429.931766
   0.844511, 381112.179538
   0.847792, 380794.427310
   0.851074, 380476.675081
   0.854355, 380158.922853
   0.857637, 379841.170625
   0.860918, 379523.418397
   0.864200, 379205.666169
   0.867481, 378887.913941
   0.870763, 378570.220565
   0.874044, 378252.553118
   0.877326, 377934.885671
   0.880607, 377617.218225
   0.883889, 377299.550778
   0.887170, 376981.883331
   0.890452, 376664.215885
   0.893733, 376346.548438
   0.897014, 376028.880991
   0.900296, 375711.213545
   0.903577, 375393.546098
   0.906859, 375075.878651
   0.910140, 374758.211205
   0.913422, 374440.543758
   0.916703, 374122.876311
   0.919985, 373805.208865
   0.923266, 373487.541418
   0.926548, 373169.873972
   0.929829, 372852.206525
   0.933111, 372534.539078
   0.936392, 372216.871632
   0.939674, 371899.204185
   0.942955, 371581.536738
   0.946237, 371263.869292
   0.949518, 370946.201845
   0.952800, 370628.534398
   0.956081, 370310.744722
   0.959363, 369992.541071
   0.962644, 369674.337421
   0.965926, 369356.133770
   0.969207, 369037.930119
   0.972489, 368719.726469
   0.975770, 368401.522818
   0.979052, 368083.319168
   0.982333, 367765.115517
   0.985615, 367446.911866
   0.988896, 367128.708216
   0.992178, 366810.504565
   0.995459, 366492.300914
   0.998741, 366174.097264
   1.002022, 365855.893613
   1.005304, 365537.689962
   1.008585, 365219.486312
   1.011866, 364901.282661
   1.015148, 364583.079010
   1.018429, 364264.875360
   1.021711, 363946.671709
   1.024992, 363628.468058
   1.028274, 363310.264408
   1.031555, 362992.060757
   1.034837, 362673.857106
   1.038118, 362355.653456
   1.041400, 362037.449805
   1.044681, 361716.321907
   1.047963, 361394.279519
   1.051244, 361072.237132
   1.054526, 360750.194744
   1.057807, 360428.152357
   1.061089, 360106.109969
   1.064370, 359784.067582
   1.067652, 359462.025194
   1.070933, 359139.982806
   1.074215, 358817.940419
   1.077496, 358495.898031
   1.080778, 358173.855644
   1.084059, 357851.813256
   1.087341, 357529.770869
   1.090622, 357207.728481
   1.093904, 356885.686094
   1.097185, 356563.643706
   1.100467, 356241.601319
   1.103748, 355919.558931
   1.107030, 355597.516543
   1.110311, 355275.474156
   1.113593, 354953.431768
   1.116874, 354631.389381
   1.120156, 354309.346993
   1.123437, 353987.304606
   1.126719, 353665.262218
   1.130000, 353340.998304
