V/VsTO, Thrust - Yawing Moment
   0.312910, 86265.067426
   0.316191, 88083.878060
   0.319473, 89921.663068
   0.322754, 91778.422450
   0.326036, 93654.156206
   0.329317, 95548.864337
   0.332599, 97462.546841
   0.335880, 99395.203720
   0.339162, 101346.834973
   0.342443, 103317.440600
   0.345725, 105307.020601
   0.349006, 107315.574976
   0.352288, 109343.103726
   0.355569, 111389.606850
   0.358851, 113455.084348
   0.362132, 115539.536220
   0.365414, 117642.962466
   0.368695, 119765.363087
   0.371977, 121906.738081
   0.375258, 124067.087450
   0.378540, 126246.411193
   0.381821, 128444.709310
   0.385103, 130661.981801
   0.388384, 132898.228667
   0.391666, 135153.449906
   0.394947, 137427.645520
   0.398229, 139720.815508
   0.401510, 142032.959870
   0.404792, 144364.078607
   0.408073, 146714.171717
   0.411355, 149083.239202
   0.414636, 151471.281061
   0.417917, 153878.297294
   0.421199, 156304.287901
   0.424480, 158749.252882
   0.427762, 161213.192238
   0.431043, 163696.105967
   0.434325, 166197.994071
   0.437606, 168718.856549
   0.440888, 171258.693401
   0.444169, 173817.504628
   0.447451, 176395.290228
   0.450732, 178992.050203
   0.454014, 181607.784552
   0.457295, 184242.493275
   0.460577, 186896.176372
   0.463858, 189568.833843
   0.467140, 192260.465689
   0.470421, 194971.071909
   0.473703, 197700.652503
   0.476984, 200449.207471
   0.480266, 203216.736813
   0.483547, 206003.240529
   0.486829, 208808.718620
   0.490110, 211633.171085
   0.493392, 214476.597924
   0.496673, 217338.999137
   0.499955, 220220.374724
   0.503236, 223120.724686
   0.506518, 226040.049021
   0.509799, 228978.347731
   0.513081, 231935.620815
   0.516362, 234911.868273
   0.519644, 237907.090105
   0.522925, 240921.286312
   0.526207, 243954.456892
   0.529488, 247006.601847
   0.532770, 250077.721176
   0.536051, 253167.814879
   0.539332, 256276.882957
   0.542614, 259404.925408
   0.545895, 262551.942234
   0.549177, 265717.933434
   0.552458, 268902.899008
   0.555740, 272106.838956
   0.559021, 275329.753278
   0.562303, 278571.641975
   0.565584, 281832.505045
   0.568866, 285112.342490
   0.572147, 288411.154309
   0.575429, 291728.940503
   0.578710, 295065.701070
   0.581992, 298421.436012
   0.585273, 301796.145327
   0.588555, 305189.829017
   0.591836, 308602.487081
   0.595118, 312034.119519
   0.598399, 315484.726332
   0.601681, 318954.307518
   0.604962, 322442.863079
   0.608244, 325950.393014
   0.611525, 329476.897323
   0.614807, 333022.376006
   0.618088, 336586.829064
   0.621370, 340170.256495
   0.624651, 343772.658301
   0.627933, 347394.034481
   0.631214, 351034.385035
   0.634496, 354693.709964
   0.637777, 358372.009266
   0.641059, 362069.282943
   0.644340, 365785.530993
   0.647622, 369520.753418
   0.650903, 373274.950218
   0.654184, 377048.121391
   0.657466, 380840.266938
   0.660747, 384651.386860
   0.664029, 388481.481156
   0.667310, 392330.549826
   0.670592, 396198.592870
   0.673873, 400085.610288
   0.677155, 403991.602081
   0.680436, 407916.568247
   0.683718, 411860.508788
   0.686999, 415823.423703
   0.690281, 419805.312993
   0.693562, 423806.176656
   0.696844, 427826.014693
   0.700125, 431864.827105
   0.703407, 435922.613891
   0.706688, 439999.375051
   0.709970, 444095.110585
   0.713251, 448209.820494
   0.716533, 452343.504776
   0.719814, 456496.163433
   0.723096, 460667.796464
   0.726377, 464858.403869
   0.729659, 469067.985648
   0.732940, 473296.541802
   0.736222, 477544.072329
   0.739503, 481810.577231
   0.742785, 486096.056507
   0.746066, 490400.510157
   0.749348, 494723.938181
   0.752629, 499066.340580
   0.755911, 503427.717352
   0.759192, 507808.068499
   0.762474, 512207.394020
   0.765755, 516625.693915
   0.769037, 521062.968184
   0.772318, 525519.216828
   0.775599, 529994.439846
   0.778881, 534488.637237
   0.782162, 539001.809003
   0.785444, 543533.955143
   0.788725, 548085.075658
   0.792007, 552655.170546
   0.795288, 557244.239809
   0.798570, 561852.283446
   0.801851, 566479.301457
   0.805133, 571125.293842
   0.808414, 575790.260601
   0.811696, 580474.201735
   0.814977, 585177.117242
   0.818259, 589899.007124
   0.821540, 594639.871380
   0.824822, 599399.710011
   0.828103, 604178.523015
   0.831385, 608976.310394
   0.834666, 613793.072146
   0.837948, 618628.808273
   0.841229, 623483.518774
   0.844511, 628357.203649
   0.847792, 633249.862899
   0.851074, 638161.496522
   0.854355, 643092.104520
   0.857637, 648041.686892
   0.860918, 653010.243638
   0.864200, 657997.774758
   0.867481, 663004.280253
   0.870763, 668029.760121
