Ground Distance, Angular Velocity
   0.000000,    0.000000
 100.129423,   -0.053355
 200.260944,   -0.049620
 300.399752,   -0.048089
 400.542426,   -0.044931
 500.703138,   -0.034181
 600.870044,   -0.030581
 701.065862,   -0.060362
 801.270509,   -0.082685
 901.516372,   -0.070198
1001.773469,   -0.059106
1102.082998,   -0.054526
1202.406019,   -0.048344
1302.792014,   -0.034686
1403.193578,   -0.021149
1503.667811,   -0.008173
1604.159562,    0.002430
1704.733074,    0.001959
1805.326130,   -0.000313
1906.010408,   -0.010993
2006.716474,   -0.029051
2107.524234,   -0.081545
2208.355911,   -0.117281
2309.299222,   -0.074799
2410.283278,   -0.046398
2511.372390,   -0.054298
2612.506800,   -0.059574
2713.757998,   -0.058085
2815.057458,   -0.048237
2916.481352,   -0.016834
3017.955778,    0.005883
3119.560486,    0.006206
3221.218179,    0.006716
3323.012477,    0.007705
3424.862408,    0.000015
3526.855772,   -0.030052
3628.908166,   -0.061511
3731.112754,   -0.096561
3833.378226,   -0.121360
3935.800673,   -0.119732
4038.309824,   -0.104062
4140.948947,   -0.067343
4243.726086,   -0.065091
4346.596834,   -0.086218
4449.619172,   -0.094344
4552.744325,   -0.093652
4656.027030,   -0.092576
4759.416594,   -0.091239
4862.968848,   -0.070042
4966.631446,   -0.035376
5070.460635,   -0.041253
5174.402813,   -0.074628
5278.517401,   -0.088006
5382.748926,   -0.087819
5487.157672,   -0.079401
5591.686618,   -0.065399
5696.397101,   -0.067185
5801.230713,   -0.079680
5906.250412,   -0.083944
6011.396325,   -0.082626
6116.732124,   -0.070043
6222.196712,   -0.049821
6327.853357,   -0.021464
6433.640264,    0.012412
6539.620116,    0.013341
6645.730835,   -0.008075
6752.037150,   -0.023153
6858.476129,   -0.033933
6965.112600,   -0.017942
7071.883019,    0.016208
7178.850699,    0.030664
7285.952171,    0.031762
7393.250972,    0.018961
7500.683611,   -0.003268
7608.315176,   -0.019175
7716.081664,   -0.030795
7824.048557,   -0.035016
7932.151374,   -0.034219
8040.455198,   -0.013722
8148.895356,    0.020135
8257.536004,    0.014075
8366.312635,   -0.019059
8475.290760,   -0.032382
8584.405548,   -0.032269
8693.722591,   -0.052297
8803.176812,   -0.085984
8912.831421,   -0.091502
9022.621944,   -0.077914
9132.636318,   -0.048282
9242.763295,   -0.010579
9353.116791,   -0.022034
9463.584231,   -0.058217
9574.278851,   -0.060223
9685.087746,   -0.045039
9796.123395,   -0.049728
9907.273107,   -0.064414
10018.649012,   -0.043507
10130.138698,   -0.004697
10241.851552,    0.019859
10353.676665,    0.037245
10465.721696,    0.031884
10577.877350,    0.015082
10690.250869,   -0.002711
10802.733978,   -0.021001
10915.433079,   -0.000672
11028.240829,    0.039083
11141.259963,    0.053245
11254.385429,    0.054531
11367.718146,    0.040199
11481.155116,    0.018010
11594.796329,    0.010666
11708.540281,    0.010790
11822.484677,    0.025802
11936.529901,    0.048302
12050.770587,    0.056284
12165.109595,    0.056964
12279.639363,    0.056660
12394.265088,    0.055861
12509.077478,    0.032770
12623.983766,   -0.001534
12739.073582,    0.011493
12854.255718,    0.048330
12969.616897,    0.011865
13085.068139,   -0.061474
13200.693516,   -0.035141
13316.406486,    0.041331
13432.309092,    0.061481
13548.274928,    0.062852
