Mach, Climb Angle
   0.293801,    0.879037
   0.296894,    0.890178
   0.299987,    0.899960
   0.303080,    0.907637
   0.306172,    0.913322
   0.309265,    0.917132
   0.312358,    0.920394
   0.315451,    0.921888
   0.318544,    0.921227
   0.321637,    0.919086
   0.324730,    0.916141
   0.327823,    0.911747
   0.330916,    0.905783
   0.334009,    0.898785
   0.337102,    0.889869
   0.340195,    0.880504
   0.343288,    0.870140
   0.346380,    0.857749
   0.349473,    0.844855
   0.352566,    0.830320
   0.355659,    0.815421
   0.358752,    0.798853
   0.361845,    0.781567
   0.364938,    0.762834
   0.368031,    0.743773
   0.371124,    0.723080
   0.374217,    0.702125
   0.377310,    0.679190
   0.380403,    0.656337
   0.383496,    0.631681
   0.386588,    0.606605
   0.389681,    0.580632
   0.392774,    0.553281
   0.395867,    0.525805
   0.398960,    0.496550
   0.402053,    0.466842
   0.405146,    0.436913
   0.408239,    0.404741
   0.411332,    0.372464
   0.414425,    0.339831
   0.417518,    0.305360
   0.420611,    0.270645
   0.423703,    0.235704
   0.426796,    0.198735
   0.429889,    0.161604
   0.432982,    0.124327
   0.436075,    0.085612
   0.439168,    0.045984
   0.442261,    0.006219
   0.445354,   -0.033683
   0.448447,   -0.075571
   0.451540,   -0.117789
   0.454633,   -0.160156
   0.457726,   -0.202674
   0.460819,   -0.247118
   0.463911,   -0.291885
   0.467004,   -0.336814
   0.470097,   -0.381906
   0.473190,   -0.428284
   0.476283,   -0.475538
   0.479376,   -0.522979
   0.482469,   -0.570595
   0.485562,   -0.618385
   0.488655,   -0.667914
   0.491748,   -0.717809
   0.494841,   -0.767891
   0.497934,   -0.818158
   0.501027,   -0.868612
   0.504119,   -0.920395
   0.507212,   -0.972876
   0.510305,   -1.025553
   0.513398,   -1.078426
   0.516491,   -1.131473
   0.519584,   -1.184699
   0.522677,   -1.239576
   0.525770,   -1.294793
   0.528863,   -1.350204
   0.531956,   -1.405751
   0.535049,   -1.461505
   0.538142,   -1.517466
   0.541234,   -1.574334
   0.544327,   -1.632150
   0.547420,   -1.690149
   0.550513,   -1.748363
   0.553606,   -1.806794
   0.556699,   -1.865389
   0.559792,   -1.924085
   0.562885,   -1.983263
   0.565978,   -2.043860
   0.569071,   -2.104682
   0.572164,   -2.165545
   0.575257,   -2.226608
   0.578350,   -2.287896
   0.581442,   -2.349409
   0.584535,   -2.411031
   0.587628,   -2.472744
   0.590721,   -2.535934
   0.593814,   -2.599507
   0.596907,   -2.663301
   0.600000,   -2.727048
