Mach, Climb Angle
   0.202084,    3.449985
   0.206104,    3.449126
   0.210123,    3.441044
   0.214142,    3.426419
   0.218162,    3.404978
   0.222181,    3.377566
   0.226201,    3.345019
   0.230220,    3.307050
   0.234239,    3.264045
   0.238259,    3.216325
   0.242278,    3.165267
   0.246297,    3.110042
   0.250317,    3.050734
   0.254336,    2.988438
   0.258355,    2.923536
   0.262375,    2.855265
   0.266394,    2.782935
   0.270413,    2.709867
   0.274433,    2.634110
   0.278452,    2.555428
   0.282471,    2.474933
   0.286491,    2.393578
   0.290510,    2.309187
   0.294529,    2.222805
   0.298549,    2.137301
   0.302568,    2.048483
   0.306588,    1.958484
   0.310607,    1.867670
   0.314626,    1.776654
   0.318646,    1.682604
   0.322665,    1.588128
   0.326684,    1.493702
   0.330704,    1.396815
   0.334723,    1.299318
   0.338742,    1.200682
   0.342762,    1.101362
   0.346781,    1.000977
   0.350800,    0.898313
   0.354820,    0.796102
   0.358839,    0.693041
   0.362858,    0.586562
   0.366878,    0.481024
   0.370897,    0.374765
   0.374916,    0.266021
   0.378936,    0.156251
   0.382955,    0.046218
   0.386974,   -0.064569
   0.390994,   -0.177961
   0.395013,   -0.292159
   0.399033,   -0.407140
   0.403052,   -0.522906
   0.407071,   -0.639880
   0.411091,   -0.759324
   0.415110,   -0.879580
   0.419129,   -1.000498
   0.423149,   -1.121949
   0.427168,   -1.244779
   0.431187,   -1.370373
   0.435207,   -1.496474
   0.439226,   -1.623388
   0.443245,   -1.751143
   0.447265,   -1.879596
   0.451284,   -2.009372
   0.455303,   -2.141746
   0.459323,   -2.274970
   0.463342,   -2.408860
   0.467361,   -2.543618
   0.471381,   -2.679244
   0.475400,   -2.815647
   0.479420,   -2.953214
   0.483439,   -3.093543
   0.487458,   -3.234749
   0.491478,   -3.376791
   0.495497,   -3.519728
   0.499516,   -3.663561
   0.503536,   -3.808291
   0.507555,   -3.953919
   0.511574,   -4.100447
   0.515594,   -4.248890
   0.519613,   -4.399383
   0.523632,   -4.550798
   0.527652,   -4.703137
   0.531671,   -4.856534
   0.535690,   -5.010867
   0.539710,   -5.166130
   0.543729,   -5.322432
   0.547748,   -5.479771
   0.551768,   -5.638044
   0.555787,   -5.797279
   0.559807,   -5.958762
   0.563826,   -6.122066
   0.567845,   -6.286328
   0.571865,   -6.451787
   0.575884,   -6.618330
   0.579903,   -6.785839
   0.583923,   -6.954415
   0.587942,   -7.124292
   0.591961,   -7.295142
   0.595981,   -7.466967
   0.600000,   -7.640176
