CL_e, delta_e_eq
   0.371785,   -2.090323
   0.460701,   -2.679035
   0.549494,   -3.285755
   0.638157,   -3.911647
   0.726685,   -4.557522
   0.815081,   -5.224861
   0.903358,   -5.913970
   0.991506,   -6.622308
   1.079518,   -7.337944
   1.167755,   -8.045832
   1.255564,   -8.836669
   1.343245,   -9.654165
   1.430796,  -10.478511
   1.518215,  -11.310486
   1.605499,  -12.259316
   1.692647,  -13.298684
   1.779665,  -14.347835
   1.866557,  -16.324578
   1.953317,  -22.934836
