CL_e, delta_e_eq
   0.371963,   -2.064105
   0.460353,   -2.730299
   0.548597,   -3.417997
   0.636686,   -4.128481
   0.724614,   -4.862610
   0.812388,   -5.625306
   0.900022,   -6.409956
   0.987506,   -7.217045
   1.074833,   -8.034703
   1.162359,   -8.883285
   1.249441,   -9.809455
   1.336374,  -10.745677
   1.423160,  -11.697325
   1.509793,  -12.868435
   1.596273,  -14.053395
   1.682599,  -15.824144
   1.768778,  -22.900971
   1.854814,  -25.000000
