CL_e, delta_e_eq
   0.371849,   -2.063945
   0.469027,   -2.806154
   0.566017,   -3.576095
   0.662830,   -4.372173
   0.759451,   -5.198247
   0.855884,   -6.058132
   0.952133,   -6.945243
   1.048210,   -7.841730
   1.144444,   -8.775854
   1.240218,   -9.799253
   1.335807,  -10.835712
   1.431213,  -11.933540
   1.526430,  -13.234863
   1.621464,  -14.552191
   1.716325,  -17.884983
   1.811008,  -25.000000
