CL_e, delta_e_eq
   0.367281,   -2.737034
   0.463791,   -3.577597
   0.560146,   -4.441040
   0.656355,   -5.329069
   0.752406,   -6.245794
   0.848300,   -7.185717
   0.944043,   -8.148208
   1.039642,   -9.169167
   1.135428,  -10.208134
   1.230787,  -11.297467
   1.325992,  -12.558169
   1.421045,  -13.910964
   1.515940,  -15.896638
   1.610683,  -23.518925
   1.705280,  -25.000000
