Speed, Power
  65.254355, 1629418.523712
  66.510164, 1623983.142402
  67.765973, 1619980.175541
  69.021782, 1617701.582539
  70.277591, 1616790.525908
  71.533400, 1617745.670393
  72.789210, 1620072.179887
  74.045019, 1623817.736705
  75.300828, 1629018.030976
  76.556637, 1635696.179628
  77.812446, 1643883.695929
  79.068255, 1653512.155776
  80.324064, 1664628.122088
  81.579874, 1677177.058403
  82.835683, 1691110.500565
  84.091492, 1706363.925182
  85.347301, 1722856.168617
  86.603110, 1740644.324118
  87.858919, 1760281.447011
  89.114728, 1780995.735647
  90.370538, 1802705.440957
  91.626347, 1826550.058020
  92.882156, 1851202.217452
  94.137965, 1877384.203494
  95.393774, 1905001.250597
  96.649583, 1933670.361979
  97.905392, 1964160.796705
  99.161202, 1995515.874849
 100.417011, 2028731.870052
 101.672820, 2062958.586887
 102.928629, 2098692.734684
 104.184438, 2135962.198227
 105.440247, 2173944.256362
 106.696056, 2214411.616306
 107.951866, 2255396.677400
 109.207675, 2298108.307804
 110.463484, 2342521.291959
 111.719293, 2387551.220735
 112.975102, 2434724.120592
 114.230911, 2483391.140260
 115.486720, 2532774.585691
 116.742530, 2584004.603581
 117.998339, 2637210.834371
 119.254148, 2691232.686827
 120.509957, 2746078.841285
 121.765766, 2803974.654807
 123.021575, 2862892.908623
 124.277384, 2922734.598336
 125.533194, 2983509.150417
 126.789003, 3047508.418293
 128.044812, 3112572.214970
 129.300621, 3178667.306794
 130.556430, 3245803.808269
 131.812239, 3315081.260134
 133.068048, 3386687.799435
 134.323858, 3459432.840943
 135.579667, 3533327.129095
 136.835476, 3608381.408331
 138.091285, 3685278.698004
 139.347094, 3765027.641823
 140.602903, 3846032.261782
 141.858712, 3928303.874154
 143.114522, 4011853.795208
 144.370331, 4096693.341219
 145.626140, 4183424.005406
 146.881949, 4273214.463415
 148.137758, 4364388.582360
 149.393567, 4456958.192247
 150.649376, 4550935.123079
 151.905186, 4646331.204860
 153.160995, 4743158.267595
 154.416804, 4841659.210015
 155.672613, 4943710.023599
 156.928422, 5047283.789165
 158.184231, 5152392.792348
 159.440040, 5259049.318785
 160.695850, 5367265.654112
 161.951659, 5477054.083963
 163.207468, 5588426.893975
 164.463277, 5701396.369783
 165.719086, 5816961.755050
 166.974895, 5935502.725166
 168.230704, 6055730.074504
 169.486514, 6177656.486230
 170.742323, 6301294.643512
 171.998132, 6426657.229516
 173.253941, 6553756.927410
 174.509750, 6682606.420359
 175.765559, 6813218.391531
 177.021368, 6945605.524092
 178.277178, 7079780.501210
 179.532987, 7217176.191533
 180.788796, 7357311.601409
 182.044605, 7499321.770410
 183.300414, 7643219.721133
 184.556223, 7789018.476174
 185.812032, 7936731.058132
 187.067842, 8086370.489603
 188.323651, 8237949.793185
 189.579460, 8391481.991474
