Speed, Power
  86.137222, 3726478.593336
  87.061153, 3748059.374006
  87.985083, 3769249.821128
  88.909013, 3790682.816173
  89.832943, 3811768.607929
  90.756874, 3832477.836391
  91.680804, 3852810.501556
  92.604734, 3872922.049900
  93.528664, 3893322.846698
  94.452594, 3913363.275286
  95.376525, 3933043.335664
  96.300455, 3952363.027831
  97.224385, 3971700.540298
  98.148315, 3991195.467989
  99.072246, 4010346.828471
  99.996176, 4029154.621746
 100.920106, 4047618.847812
 101.844036, 4066286.489114
 102.767967, 4084899.617835
 103.691897, 4103184.122820
 104.615827, 4121140.004071
 105.539757, 4138767.261587
 106.463688, 4156735.499469
 107.387618, 4174461.414223
 108.311548, 4191871.612396
 109.235478, 4208966.093987
 110.159409, 4225833.477439
 111.083339, 4242950.791825
 112.007269, 4259763.260915
 112.931199, 4276270.884710
 113.855129, 4292473.663208
 114.779060, 4308576.306332
 115.702990, 4324724.211715
 116.626920, 4340576.106322
 117.550850, 4356131.990153
 118.474781, 4371391.863207
 119.398711, 4386623.454885
 120.322641, 4401736.144222
 121.246571, 4416559.622583
 122.170502, 4431093.889967
 123.094432, 4445338.946376
 124.018362, 4459565.168696
 124.942292, 4473555.925707
 125.866223, 4487262.235629
 126.790153, 4500684.098464
 127.714083, 4513839.417091
 128.638013, 4526912.533558
 129.561944, 4539704.363459
 130.485874, 4552214.906792
 131.409804, 4564444.163559
 132.333734, 4576451.030699
 133.257665, 4588304.473155
 134.181595, 4599879.213094
 135.105525, 4611175.250515
 136.029455, 4622192.585419
 136.953385, 4633019.682565
 137.877316, 4643640.806833
 138.801246, 4653985.380946
 139.725176, 4664053.404903
 140.649106, 4673844.878706
 141.573037, 4683464.452875
 142.496967, 4692836.695996
 143.420897, 4701934.116090
 144.344827, 4710756.713155
 145.268758, 4719307.259378
 146.192688, 4727682.875029
 147.116618, 4735784.965100
 148.040548, 4743613.529591
 148.964479, 4751168.568501
 149.888409, 4758468.647830
 150.812339, 4765547.649975
 151.736269, 4772353.995256
 152.660200, 4778887.683673
 153.584130, 4785148.715227
 154.508060, 4791155.552890
 155.431990, 4796908.543955
 156.355920, 4802389.319968
 157.279851, 4807597.880930
 158.203781, 4812534.226840
 159.127711, 4817199.084129
 160.051641, 4821591.996760
 160.975572, 4825712.705799
 161.899502, 4829561.211246
 162.823432, 4833137.513102
 163.747362, 4836405.864432
 164.671293, 4839400.587997
 165.595223, 4842122.693117
 166.519153, 4844572.179794
 167.443083, 4846733.081214
 168.367014, 4848560.317086
 169.290944, 4850114.090237
 170.214874, 4851394.400669
 171.138804, 4852401.248380
 172.062735, 4853081.912597
 172.986665, 4853422.442973
 173.910595, 4853488.238296
 174.834525, 4853279.298568
 175.758455, 4852795.623789
 176.682386, 4851926.439907
 177.606316, 4850729.273609
