Time, Rate of Climb
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  17.960000,    0.000000
  18.960000,    0.000000
  19.582485,    0.000000
  20.189437,    0.613646
  20.689437,    1.631982
  21.689437,    3.992789
  22.689437,    6.324704
  22.990626,    6.989221
  23.990626,    9.004865
  24.990626,   10.654358
  25.990626,   11.870274
  26.990626,   12.613378
  27.942125,   12.866427
  28.942125,   12.927076
  29.942125,   13.035821
  30.942125,   13.189507
  31.942125,   13.383383
  32.942125,   13.611296
  33.942125,   13.865940
  34.942125,   14.139152
  34.990626,   14.152725
  35.990626,   14.434962
  36.990626,   14.714246
  37.035369,   14.726502
  38.035369,   14.875150
  39.035369,   14.901458
  40.035369,   14.894117
  41.035369,   14.873624
  42.035369,   14.852836
  43.035369,   14.831723
  44.035369,   14.810568
  44.568543,   14.800639
  45.568543,   14.290206
  46.568543,   13.322977
  47.568543,   12.241558
  48.568543,   11.138646
  49.568543,   10.532414
  50.568543,   10.360363
  51.568543,   10.303553
  52.568543,   10.279486
  53.568543,   10.264212
  54.568543,   10.252705
  55.568543,   10.241061
  56.568543,   10.227660
  57.568543,   10.217334
  58.568543,   10.206233
  59.568543,   10.193572
  60.568543,   10.181928
  61.568543,   10.171345
  62.568543,   10.159037
  63.568543,   10.146106
  64.568543,   10.136383
  65.568543,   10.124841
  66.568543,   10.111615
  67.568543,   10.101416
  68.568543,   10.090451
  69.568543,   10.077791
  70.568543,   10.066307
  71.568543,   10.056068
  72.568543,   10.044091
  73.568543,   10.031328
  74.568543,   10.021601
  75.568543,   10.009914
  76.568543,    9.996393
  77.568543,    9.986337
  78.568543,    9.975378
  79.568543,    9.962782
  80.568543,    9.951437
  81.568543,    9.940940
  82.568543,    9.928651
  83.568543,    9.916035
  84.568543,    9.906220
  85.568543,    9.894723
  86.568543,    9.881459
  87.568543,    9.871534
  88.568543,    9.860657
  89.568543,    9.848073
  90.568543,    9.836883
  91.568543,    9.826627
  92.568543,    9.814575
  93.568543,    9.802130
  94.568543,    9.792382
  95.568543,    9.780805
  96.568543,    9.767944
  97.568543,    9.758185
  98.568543,    9.747144
  99.568543,    9.734756
 100.568543,    9.723772
 101.568543,    9.713709
 102.568543,    9.701706
 103.568543,    9.689499
 104.568543,    9.679868
 105.568543,    9.662394
 106.568543,    9.635556
 107.568543,    9.610893
 108.568543,    9.581502
 109.568543,    9.552318
 110.568543,    9.525087
 111.568543,    9.496784
 112.568543,    9.467008
 113.568543,    9.439247
 114.568543,    9.412028
 115.568543,    9.383549
 116.568543,    9.353855
 117.568543,    9.327780
 118.568543,    9.300230
 119.568543,    9.271424
 120.568543,    9.243638
 121.568543,    9.217347
 121.739227,    9.212335
