Time, Load Factor
   0.000000,    0.981510
   1.000000,    0.981785
   2.000000,    0.982050
   3.000000,    0.982302
   4.000000,    0.982566
   5.000000,    0.982834
   6.000000,    0.983094
   7.000000,    0.983337
   8.000000,    0.983591
   9.000000,    0.983853
  10.000000,    0.984112
  11.000000,    0.984357
  12.000000,    0.984594
  13.000000,    0.984846
  14.000000,    0.985101
  15.000000,    0.985348
  16.000000,    0.985577
  17.000000,    0.985805
  18.000000,    0.986045
  19.000000,    0.986286
  20.000000,    0.986517
  21.000000,    0.986730
  22.000000,    0.986950
  23.000000,    0.987182
  24.000000,    0.987414
  25.000000,    0.987638
  26.000000,    0.987844
  27.000000,    0.988055
  28.000000,    0.988279
  29.000000,    0.988506
  30.000000,    0.988727
  31.000000,    0.988933
  32.000000,    0.989129
  33.000000,    0.989342
  34.000000,    0.989562
  35.000000,    0.989779
  36.000000,    0.989985
  37.000000,    0.990171
  38.000000,    0.990364
  39.000000,    0.990569
  40.000000,    0.990778
  41.000000,    0.990983
  42.000000,    0.991173
  43.000000,    0.991344
  44.000000,    0.991526
  45.000000,    0.991721
  46.000000,    0.991919
  47.000000,    0.992113
  48.000000,    0.992294
  49.000000,    0.992455
  50.000000,    0.992623
  51.000000,    0.992807
  52.000000,    0.992997
  53.000000,    0.993187
  54.000000,    0.993367
  55.000000,    0.993530
  56.000000,    0.993677
  57.000000,    0.993839
  58.000000,    0.994014
  59.000000,    0.994193
  60.000000,    0.994370
  61.000000,    0.994537
  62.000000,    0.994687
  63.000000,    0.994816
  64.000000,    0.994957
  65.000000,    0.995113
  66.000000,    0.995277
  67.000000,    0.995441
  68.000000,    0.995599
  69.000000,    0.995744
  70.000000,    0.995871
  71.000000,    0.995982
  72.000000,    0.996112
  73.000000,    0.996257
  74.000000,    0.996411
  75.000000,    0.996567
  76.000000,    0.996719
  77.000000,    0.996860
  78.000000,    0.996983
  79.000000,    0.997084
  80.000000,    0.997180
  81.000000,    0.997296
  82.000000,    0.997427
  83.000000,    0.997566
  84.000000,    0.997708
  85.000000,    0.997847
  86.000000,    0.997977
  87.000000,    0.998091
  88.000000,    0.998186
  89.000000,    0.998258
  90.000000,    0.998335
  91.000000,    0.998434
  92.000000,    0.998548
  93.000000,    0.998673
  94.000000,    0.998804
  95.000000,    0.998935
  96.000000,    0.999060
  97.000000,    0.999174
  98.000000,    0.999272
  99.000000,    0.999350
 100.000000,    0.999405
 101.000000,    0.999438
 102.000000,    0.999488
 103.000000,    0.999559
 104.000000,    0.999648
 105.000000,    0.999752
 106.000000,    0.999866
 107.000000,    0.999984
 108.000000,    1.000102
 109.000000,    1.000215
 110.000000,    1.000318
 111.000000,    1.000406
 112.000000,    1.000475
 113.000000,    1.000524
 114.000000,    1.000549
 115.000000,    1.000550
 116.000000,    1.000528
 117.000000,    1.000482
 118.000000,    1.000416
 119.000000,    1.000332
 120.000000,    1.000234
 121.000000,    1.000127
 122.000000,    1.000015
 123.000000,    0.999902
 124.000000,    0.999795
 125.000000,    0.999697
 126.000000,    0.999613
 127.000000,    0.999546
 128.000000,    0.999499
 129.000000,    0.999475
 130.000000,    0.999473
 131.000000,    0.999494
 132.000000,    0.999536
 133.000000,    0.999599
 134.000000,    0.999678
 135.000000,    0.999771
 136.000000,    0.999873
 137.000000,    0.999979
 138.000000,    1.000086
 139.000000,    1.000188
 140.000000,    1.000280
 141.000000,    1.000360
 142.000000,    1.000424
 143.000000,    1.000468
 144.000000,    1.000491
 145.000000,    1.000493
 146.000000,    1.000473
 147.000000,    1.000432
 148.000000,    1.000373
 149.000000,    1.000297
 150.000000,    1.000209
 151.000000,    1.000112
 152.000000,    1.000011
 153.000000,    0.999910
 154.000000,    0.999814
 155.000000,    0.999726
 156.000000,    0.999651
 157.000000,    0.999591
