Speed (CAS), Rate of Climb
  81.081024,    5.560260
  82.870970,    5.736300
  84.660916,    5.945183
  86.450862,    6.150030
  88.240808,    6.349417
  90.030755,    6.534568
  91.820701,    6.713960
  93.610647,    6.883038
  95.400593,    7.045541
  97.190539,    7.188226
  98.980485,    7.332285
 100.770432,    7.446865
 102.560378,    7.544929
 104.350324,    7.639819
 106.140270,    7.707404
 107.930216,    7.772782
 109.720162,    7.835955
 111.510108,    7.872829
 113.300055,    7.900368
 115.090001,    7.924213
 116.879947,    7.944343
 118.669893,    7.934395
 120.459839,    7.915885
 122.249785,    7.892193
 124.039731,    7.863277
 125.829678,    7.826936
 127.619624,    7.757547
 129.409570,    7.681522
 131.199516,    7.598800
 132.989462,    7.509320
 134.779408,    7.426406
 136.569354,    7.340026
 138.359301,    7.217849
 140.149247,    7.087575
 141.939193,    6.949490
 143.729139,    6.803517
 145.519085,    6.649580
 147.309031,    6.487603
 149.098978,    6.317510
 150.888924,    6.139223
 152.678870,    5.925041
 154.468816,    5.699607
 156.258762,    5.464682
 158.048708,    5.220178
 159.838654,    4.966005
 161.628601,    4.702075
 163.418547,    4.428298
 165.208493,    4.144587
 166.998439,    3.855658
 168.788385,    3.562818
 170.578331,    3.260010
 172.368277,    2.930500
 174.158224,    2.577559
 175.948170,    2.213452
 177.738116,    1.838081
 179.528062,    1.451348
 181.318008,    1.053153
 183.107954,    0.643398
 184.897901,    0.221985
 186.687847,   -0.211186
 188.477793,   -0.656212
 190.267739,   -1.113192
 192.057685,   -1.582225
 193.847631,   -2.063410
 195.637577,   -2.556845
 197.427524,   -3.062628
 199.217470,   -3.582643
 201.007416,   -4.138857
 202.797362,   -4.708173
 204.587308,   -5.312280
 206.377254,   -5.937927
 208.167200,   -6.577751
 209.957147,   -7.231860
 211.747093,   -7.900357
 213.537039,   -8.583349
 215.326985,   -9.280941
 217.116931,   -9.993238
 218.906877,  -10.720346
 220.696824,  -11.462370
 222.486770,  -12.219416
 224.276716,  -12.991589
 226.066662,  -13.778994
 227.856608,  -14.581738
 229.646554,  -15.399924
 231.436500,  -16.233659
 233.226447,  -17.075816
 235.016393,  -17.930469
 236.806339,  -18.800827
 238.596285,  -19.686995
 240.386231,  -20.589079
 242.176177,  -21.507184
 243.966123,  -22.441432
 245.756070,  -23.392233
 247.546016,  -24.360585
 249.335962,  -25.348106
 251.125908,  -26.357237
 252.915854,  -27.391265
 254.705800,  -28.454415
 256.495747,  -29.551932
 258.285693,  -30.690177
