Speed (CAS), Efficiency
  76.167722,   17.419609
  76.649089,   17.474354
  77.130456,   17.529793
  77.611822,   17.586834
  78.093189,   17.647495
  78.574556,   17.708955
  79.055922,   17.771227
  79.537289,   17.834322
  80.018656,   17.889918
  80.500022,   17.939104
  80.981389,   17.988858
  81.462756,   18.039188
  81.944122,   18.090101
  82.425489,   18.135319
  82.906856,   18.171930
  83.388222,   18.208904
  83.869589,   18.246244
  84.350956,   18.283954
  84.832322,   18.322037
  85.313689,   18.348764
  85.795056,   18.372227
  86.276422,   18.395883
  86.757789,   18.419733
  87.239156,   18.443778
  87.720522,   18.468019
  88.201889,   18.484467
  88.683256,   18.494098
  89.164622,   18.503793
  89.645989,   18.513550
  90.127356,   18.523369
  90.608722,   18.533252
  91.090089,   18.543199
  91.571456,   18.544655
  92.052822,   18.540204
  92.534189,   18.535731
  93.015556,   18.531238
  93.496922,   18.526723
  93.978289,   18.522187
  94.459656,   18.517630
  94.941022,   18.513052
  95.422389,   18.497505
  95.903756,   18.479025
  96.385123,   18.460488
  96.866489,   18.441897
  97.347856,   18.423250
  97.829223,   18.404549
  98.310589,   18.385793
  98.791956,   18.366985
  99.273323,   18.348122
  99.754689,   18.316935
 100.236056,   18.284989
 100.717423,   18.253000
 101.198789,   18.220971
 101.680156,   18.188902
 102.161523,   18.156795
 102.642889,   18.124649
 103.124256,   18.092468
 103.605623,   18.060250
 104.086989,   18.027998
 104.568356,   17.986238
 105.049723,   17.942027
 105.531089,   17.897831
 106.012456,   17.853652
 106.493823,   17.809490
 106.975189,   17.765348
 107.456556,   17.721227
 107.937923,   17.677127
 108.419289,   17.633051
 108.900656,   17.589000
 109.382023,   17.544974
 109.863389,   17.500976
 110.344756,   17.446534
 110.826123,   17.392010
 111.307489,   17.337592
 111.788856,   17.283279
 112.270223,   17.229073
 112.751589,   17.174975
 113.232956,   17.120987
 113.714323,   17.067109
 114.195690,   17.013343
 114.677056,   16.959689
 115.158423,   16.906149
 115.639790,   16.852725
 116.121156,   16.799415
 116.602523,   16.746194
 117.083890,   16.683931
 117.565256,   16.621864
 118.046623,   16.559978
 118.527990,   16.498254
 119.009356,   16.436666
 119.490723,   16.375183
 119.972090,   16.313765
 120.453456,   16.252369
 120.934823,   16.190942
 121.416190,   16.129429
 121.897556,   16.067763
 122.378923,   16.005874
 122.860290,   15.943684
 123.341656,   15.881107
 123.823023,   15.818052
