Vfailure/VsTO, Distance
   0.500000, 5705.003121
   0.500551, 5702.688358
   0.501101, 5700.373595
   0.501652, 5698.058832
   0.502202, 5695.744070
   0.502753, 5693.429307
   0.503303, 5691.114544
   0.503854, 5688.799782
   0.504404, 5686.485019
   0.504955, 5684.170256
   0.505506, 5681.855494
   0.506056, 5679.540731
   0.506607, 5677.225968
   0.507157, 5674.911205
   0.507708, 5672.596443
   0.508258, 5670.281680
   0.508809, 5667.966917
   0.509359, 5665.652155
   0.509910, 5663.337392
   0.510460, 5661.022629
   0.511011, 5658.707866
   0.511562, 5656.393104
   0.512112, 5654.078341
   0.512663, 5651.763578
   0.513213, 5649.448816
   0.513764, 5647.134053
   0.514314, 5644.819290
   0.514865, 5642.504528
   0.515415, 5640.189765
   0.515966, 5637.875002
   0.516517, 5635.560239
   0.517067, 5633.245477
   0.517618, 5630.930714
   0.518168, 5628.615951
   0.518719, 5626.301189
   0.519269, 5623.986426
   0.519820, 5621.671663
   0.520370, 5619.356901
   0.520921, 5617.042138
   0.521471, 5614.727375
   0.522022, 5612.412612
   0.522573, 5610.097850
   0.523123, 5607.783087
   0.523674, 5605.468324
   0.524224, 5603.153562
   0.524775, 5600.838799
   0.525325, 5598.524036
   0.525876, 5596.209274
   0.526426, 5593.894511
   0.526977, 5591.579748
   0.527528, 5589.264985
   0.528078, 5586.950223
   0.528629, 5584.635460
   0.529179, 5582.320697
   0.529730, 5580.005935
   0.530280, 5577.691172
   0.530831, 5575.376409
   0.531381, 5573.061647
   0.531932, 5570.746884
   0.532482, 5568.432121
   0.533033, 5566.117358
   0.533584, 5563.802596
   0.534134, 5561.487833
   0.534685, 5559.173070
   0.535235, 5556.858308
   0.535786, 5554.543545
   0.536336, 5552.228782
   0.536887, 5549.914019
   0.537437, 5547.599257
   0.537988, 5545.284494
   0.538539, 5542.969731
   0.539089, 5540.654969
   0.539640, 5538.340206
   0.540190, 5536.025443
   0.540741, 5533.710681
   0.541291, 5531.395918
   0.541842, 5529.081155
   0.542392, 5526.766392
   0.542943, 5524.451630
   0.543493, 5522.136867
   0.544044, 5519.822104
   0.544595, 5517.507342
   0.545145, 5515.192579
   0.545696, 5512.877816
   0.546246, 5510.563054
   0.546797, 5508.248291
   0.547347, 5505.933528
   0.547898, 5503.618765
   0.548448, 5501.304003
   0.548999, 5498.989240
   0.549550, 5496.674477
   0.550100, 5494.359715
   0.550651, 5492.044952
   0.551201, 5489.730189
   0.551752, 5487.415427
   0.552302, 5485.100664
   0.552853, 5482.785901
   0.553403, 5480.471138
   0.553954, 5478.156376
   0.554505, 5475.841613
   0.555055, 5473.526850
   0.555606, 5471.212088
   0.556156, 5468.897325
   0.556707, 5466.582562
   0.557257, 5464.267800
   0.557808, 5461.953037
   0.558358, 5459.638274
   0.558909, 5457.323511
   0.559459, 5455.008749
   0.560010, 5452.693986
   0.560561, 5450.379223
   0.561111, 5448.064461
   0.561662, 5445.749698
   0.562212, 5443.434935
   0.562763, 5441.120173
   0.563313, 5438.805410
   0.563864, 5436.490647
   0.564414, 5434.175884
   0.564965, 5431.861122
   0.565516, 5429.546359
   0.566066, 5427.231596
   0.566617, 5424.916834
   0.567167, 5422.602071
   0.567718, 5420.287308
   0.568268, 5417.972545
   0.568819, 5415.657783
   0.569369, 5413.343020
   0.569920, 5411.028257
   0.570470, 5408.713495
   0.571021, 5406.398732
   0.571572, 5404.083969
   0.572122, 5401.769207
   0.572673, 5399.454444
   0.573223, 5397.139681
   0.573774, 5394.824918
   0.574324, 5392.510156
   0.574875, 5390.195393
   0.575425, 5387.880630
   0.575976, 5385.565868
   0.576527, 5383.251105
   0.577077, 5380.936342
   0.577628, 5378.621580
   0.578178, 5376.306817
   0.578729, 5373.992054
   0.579279, 5371.677291
   0.579830, 5369.362529
   0.580380, 5367.047766
   0.580931, 5364.733003
   0.581481, 5362.418241
   0.582032, 5360.103478
   0.582583, 5357.788715
   0.583133, 5355.473953
   0.583684, 5353.159190
   0.584234, 5350.844427
   0.584785, 5348.529664
   0.585335, 5346.214902
   0.585886, 5343.900139
   0.586436, 5341.585376
   0.586987, 5339.270614
   0.587538, 5336.955851
   0.588088, 5334.641088
   0.588639, 5332.326326
   0.589189, 5330.011563
   0.589740, 5327.696800
   0.590290, 5325.382037
   0.590841, 5323.067275
   0.591391, 5320.752512
   0.591942, 5318.437749
   0.592492, 5316.122987
   0.593043, 5313.808224
   0.593594, 5311.493461
   0.594144, 5309.178698
   0.594695, 5306.863936
   0.595245, 5304.549173
   0.595796, 5302.234410
   0.596346, 5299.919648
   0.596897, 5297.604885
   0.597447, 5295.290122
   0.597998, 5292.975360
   0.598549, 5290.660597
   0.599099, 5288.345834
   0.599650, 5286.031071
   0.600200, 5283.716309
   0.600751, 5281.401546
   0.601301, 5279.086783
   0.601852, 5276.772021
   0.602402, 5274.457258
   0.602953, 5272.142495
   0.603504, 5269.827733
   0.604054, 5267.512970
   0.604605, 5265.198207
   0.605155, 5262.883444
   0.605706, 5260.568682
   0.606256, 5258.253919
   0.606807, 5255.939156
   0.607357, 5253.624394
   0.607908, 5251.309631
   0.608458, 5248.994868
   0.609009, 5246.680106
   0.609560, 5244.365343
   0.610110, 5242.050580
   0.610661, 5239.735817
   0.611211, 5237.421055
   0.611762, 5235.106292
   0.612312, 5232.791529
   0.612863, 5230.476767
   0.613413, 5228.162004
   0.613964, 5225.847241
   0.614515, 5223.532479
   0.615065, 5221.217716
   0.615616, 5218.902953
   0.616166, 5216.588190
   0.616717, 5214.273428
   0.617267, 5211.958665
   0.617818, 5209.643902
   0.618368, 5207.329140
   0.618919, 5205.014377
   0.619469, 5202.699614
   0.620020, 5200.384851
   0.620571, 5198.070089
   0.621121, 5195.755326
   0.621672, 5193.440563
   0.622222, 5191.125801
   0.622773, 5188.811038
   0.623323, 5186.496275
   0.623874, 5184.181513
   0.624424, 5181.866750
   0.624975, 5179.551987
   0.625526, 5177.237224
   0.626076, 5174.922462
   0.626627, 5172.607699
   0.627177, 5170.292936
   0.627728, 5167.978174
   0.628278, 5165.663411
   0.628829, 5163.348648
   0.629379, 5161.033886
   0.629930, 5158.719123
