Ground distance, CL
   0.000000,    1.362000
   0.000000,    1.362000
   0.000007,    1.362000
   0.000098,    1.362000
   0.000670,    1.362000
   0.002934,    1.362000
   0.007323,    1.362000
   0.013691,    1.362000
   0.022051,    1.362000
   0.032365,    1.362000
   0.044734,    1.362000
   0.059144,    1.362000
   0.075578,    1.362000
   0.094044,    1.362000
   0.114643,    1.362000
   0.137402,    1.362000
   0.162170,    1.362000
   0.189476,    1.362000
   0.218734,    1.362000
   0.250286,    1.362000
   0.284253,    1.362000
   0.320278,    1.362000
   0.358312,    1.362000
   0.399214,    1.362000
   0.442560,    1.362000
   0.488313,    1.362000
   0.536406,    1.362000
   0.587626,    1.362000
   0.641038,    1.362000
   0.696889,    1.362000
   0.755478,    1.362000
   0.817958,    1.362000
   0.882368,    1.362000
   0.949970,    1.362000
   1.020282,    1.362000
   1.094149,    1.362000
   1.171803,    1.362000
   1.251923,    1.362000
   1.333974,    1.362000
   1.419749,    1.362000
   1.510070,    1.362000
   1.603495,    1.362000
   1.699363,    1.362000
   1.799709,    1.362000
   1.902985,    1.362000
   2.011288,    1.362000
   2.121991,    1.362000
   2.235010,    1.362000
   2.353237,    1.362000
   2.475822,    1.362000
   2.603281,    1.362000
   2.733701,    1.362000
   2.867731,    1.362000
   3.008282,    1.362000
   3.151312,    1.362000
   3.299152,    1.362000
   3.450410,    1.362000
   3.604102,    1.362000
   3.762782,    1.362000
   3.795548,    1.362000
   3.874948,    1.362000
   3.876450,    1.362000
   3.877665,    1.362000
   3.878084,    1.362000
   3.878463,    1.362000
   3.881221,    1.362000
   3.893992,    1.362000
   3.929442,    1.362000
   4.028029,    1.362000
   4.208702,    1.362000
   4.385260,    1.362000
   4.569052,    1.362000
   4.757880,    1.362000
   4.952132,    1.362000
   5.149798,    1.362000
   5.353679,    1.362000
   5.561249,    1.362000
   5.773450,    1.362000
   5.990291,    1.362000
   6.213401,    1.362000
   6.441998,    1.362000
   6.676652,    1.362000
   6.918066,    1.362000
   7.162085,    1.362000
   7.410699,    1.362000
   7.665157,    1.362000
   7.929193,    1.362000
   8.197229,    1.362000
   8.471888,    1.362000
   8.750839,    1.362000
   9.039534,    1.362000
   9.334786,    1.362000
   9.632676,    1.362000
   9.938180,    1.362000
  10.247859,    1.362000
  10.565606,    1.362000
  10.890645,    1.362000
  11.222384,    1.362000
  11.561260,    1.362000
  11.904372,    1.362000
  12.257815,    1.362000
  12.616547,    1.362000
  12.983160,    1.362000
  13.350167,    1.362000
  13.728300,    1.362000
  14.112577,    1.362000
  14.505105,    1.362000
  14.904600,    1.362000
  15.312602,    1.362000
  15.724272,    1.362000
  15.728556,    1.362000
  15.729849,    1.362000
  15.730570,    1.362000
  15.731225,    1.362000
  15.737776,    1.362000
  15.767232,    1.362000
  15.870779,    1.362000
  16.174231,    1.362000
  16.605198,    1.362000
  17.043397,    1.362000
  17.486299,    1.362000
  17.938770,    1.362000
  18.401548,    1.362000
  18.868889,    1.362000
  19.344127,    1.362000
  19.829204,    1.362000
  20.319082,    1.362000
  20.815447,    1.362000
  21.318069,    1.362000
  21.835047,    1.362000
  22.361094,    1.362000
  22.892351,    1.362000
  23.432651,    1.362000
  23.977864,    1.362000
  24.538585,    1.362000
  25.104121,    1.362000
  25.679271,    1.362000
  26.261956,    1.362000
  26.856622,    1.362000
  27.456416,    1.362000
  28.068611,    1.362000
  28.686738,    1.362000
  29.318877,    1.362000
  29.953682,    1.362000
  30.601530,    1.362000
  31.260957,    1.362000
  31.927463,    1.362000
  32.601050,    1.362000
  33.289692,    1.362000
  33.982139,    1.362000
  34.683715,    1.362000
  35.395317,    1.362000
  35.539849,    1.362000
  35.629995,    1.362000
  35.690657,    1.362000
  35.918605,    1.362000
  35.922959,    1.362000
  35.924775,    1.362000
  35.926568,    1.362000
  35.939630,    1.362000
  35.999159,    1.362000
  36.242109,    1.362000
  36.854418,    1.362000
  37.593283,    1.362000
  38.349220,    1.362000
  39.104736,    1.362000
  39.874141,    1.362000
  40.655084,    1.362000
  41.446779,    1.362000
  42.254405,    1.362000
  43.066873,    1.362000
  43.888516,    1.362000
  44.721737,    1.362000
  45.564363,    1.362000
  46.414407,    1.362000
  47.274222,    1.362000
  48.153524,    1.362000
  49.037235,    1.362000
  49.932446,    1.362000
  50.839176,    1.362000
  51.759317,    1.362000
  52.688883,    1.362000
  53.622158,    1.362000
  54.567492,    1.362000
  55.524976,    1.362000
  56.501698,    1.362000
  57.483019,    1.362000
  58.480824,    1.362000
  59.492993,    1.362000
  60.515044,    1.362000
  61.541479,    1.362000
  62.579337,    1.362000
  63.626252,    1.362000
  64.691228,    1.362000
  64.734043,    1.362000
  64.771736,    1.362000
  64.800934,    1.362000
  64.833410,    1.362000
  64.861478,    1.362000
  64.886084,    1.362000
  64.887959,    1.362000
  64.890088,    1.362000
  64.892011,    1.362000
  64.906935,    1.362000
  64.992807,    1.362000
  65.286583,    1.362000
  66.012500,    1.362000
  67.104211,    1.362000
  68.201810,    1.362000
  69.313096,    1.362000
  70.437404,    1.362000
  71.568049,    1.362000
  72.711173,    1.362000
  73.864558,    1.362000
  75.038009,    1.362000
  76.218620,    1.362000
  77.415016,    1.362000
  78.623101,    1.362000
  79.842989,    1.362000
  81.072699,    1.362000
  82.315751,    1.362000
  83.563161,    1.362000
  84.834472,    1.362000
  86.119865,    1.362000
  87.411402,    1.362000
  88.712041,    1.362000
  90.027762,    1.362000
  91.356882,    1.362000
  92.696423,    1.362000
  94.054656,    1.362000
  95.422484,    1.362000
  96.801155,    1.362000
  98.194391,    1.362000
  99.602269,    1.362000
 101.023408,    1.362000
 102.450777,    1.362000
 102.741097,    1.362000
 102.930219,    1.362000
 103.061226,    1.362000
 103.078231,    1.362000
 103.103847,    1.362000
 103.112894,    1.362000
 103.115672,    1.362000
 103.136802,    1.362000
 103.157021,    1.362000
 103.260008,    1.362000
 103.752776,    1.362000
 105.105936,    1.362000
 106.564394,    1.362000
 108.047219,    1.362000
 109.549303,    1.362000
 111.061859,    1.362000
 112.588354,    1.362000
 114.117774,    1.362000
 115.666346,    1.362000
 117.228220,    1.362000
 118.800143,    1.362000
 120.395895,    1.362000
 122.000908,    1.362000
 123.620338,    1.362000
 125.255598,    1.362000
 126.902868,    1.362000
 128.562233,    1.362000
 130.236708,    1.362000
 131.926422,    1.362000
 133.626618,    1.362000
 135.344329,    1.362000
 137.079166,    1.362000
 138.818017,    1.362000
 140.572859,    1.362000
 142.344329,    1.362000
 144.123422,    1.362000
 145.921620,    1.362000
 147.733596,    1.362000
 149.562124,    1.362000
 149.929216,    1.362000
 151.091783,    1.362000
 151.164953,    1.362000
 151.179179,    1.362000
 151.182336,    1.362000
 151.186745,    1.362000
 151.219135,    1.362000
 151.377554,    1.362000
 152.112595,    1.362000
 154.067346,    1.362000
 155.945660,    1.362000
 157.842951,    1.362000
 159.746554,    1.362000
 161.668060,    1.362000
 163.602940,    1.362000
 165.551827,    1.362000
 167.519011,    1.362000
 169.500186,    1.362000
 171.497863,    1.362000
 173.509403,    1.362000
 175.526525,    1.362000
 177.564456,    1.362000
 179.622763,    1.362000
 181.693401,    1.362000
 183.776558,    1.362000
 185.881204,    1.362000
 187.989859,    1.362000
 190.114564,    1.362000
 192.258399,    1.362000
 194.415443,    1.362000
 196.583905,    1.362000
 198.769600,    1.362000
 200.970071,    1.362000
 203.194880,    1.362000
 205.430517,    1.362000
 207.686720,    1.362000
 208.139408,    1.362000
 209.729953,    1.362000
 209.749181,    1.362000
 209.756189,    1.362000
 209.758790,    1.362000
 209.761236,    1.362000
 209.785696,    1.362000
 209.928339,    1.362000
 210.554529,    1.362000
 212.364401,    1.362000
 214.683335,    1.362000
 216.987738,    1.362000
 219.315930,    1.362000
 221.654313,    1.362000
 224.005063,    1.362000
 226.379881,    1.362000
 228.771253,    1.362000
 231.175707,    1.362000
 233.594849,    1.362000
 236.021407,    1.362000
 238.477486,    1.362000
 240.945064,    1.362000
 243.432171,    1.362000
 245.931253,    1.362000
 248.440717,    1.362000
 250.978154,    1.362000
 253.523409,    1.362000
 256.082147,    1.362000
 258.668528,    1.362000
 261.274648,    1.362000
 263.893236,    1.362000
 266.518709,    1.362000
 269.164369,    1.362000
 271.824367,    1.362000
 274.500293,    1.362000
 277.198968,    1.362000
 277.739079,    1.362000
 278.325932,    1.362000
 278.679165,    1.362000
 278.991749,    1.362000
 279.246071,    1.362000
 279.434463,    1.362000
 279.615308,    1.362000
 279.623749,    1.362000
 279.627299,    1.362000
 279.630752,    1.362000
 279.660114,    1.362000
 279.843653,    1.362000
 280.595044,    1.362000
 283.427964,    1.362000
 286.175775,    1.362000
 288.936410,    1.362000
 291.711153,    1.362000
 294.507808,    1.362000
 297.318636,    1.362000
 300.145795,    1.362000
 302.987753,    1.362000
 305.846338,    1.362000
 308.723236,    1.362000
 311.620426,    1.362000
 314.532238,    1.362000
 317.448214,    1.362000
 320.393137,    1.362000
 323.347365,    1.362000
 326.324688,    1.362000
