V/VsTO, Thrust - Yawing Moment
   0.327588, 16011.873357
   0.330811, 16328.445350
   0.334033, 16648.116267
   0.337256, 16970.886110
   0.340478, 17296.754878
   0.343701, 17625.722572
   0.346924, 17957.789190
   0.350146, 18292.954734
   0.353369, 18631.219203
   0.356591, 18972.582596
   0.359814, 19317.044915
   0.363036, 19664.606160
   0.366259, 20015.266329
   0.369481, 20369.025424
   0.372704, 20725.883443
   0.375926, 21085.840388
   0.379149, 21448.896258
   0.382371, 21815.051053
   0.385594, 22184.304774
   0.388817, 22556.657419
   0.392039, 22932.108990
   0.395262, 23310.659486
   0.398484, 23692.308907
   0.401707, 24077.057253
   0.404929, 24464.904524
   0.408152, 24855.850721
   0.411374, 25249.895842
   0.414597, 25647.039889
   0.417819, 26047.282861
   0.421042, 26450.624758
   0.424264, 26857.065581
   0.427487, 27266.605328
   0.430710, 27679.244001
   0.433932, 28094.981598
   0.437155, 28513.818121
   0.440377, 28935.753569
   0.443600, 29360.787943
   0.446822, 29788.921241
   0.450045, 30220.153465
   0.453267, 30654.484613
   0.456490, 31091.914687
   0.459712, 31532.443686
   0.462935, 31976.071611
   0.466157, 32422.798460
   0.469380, 32872.624234
   0.472602, 33325.548934
   0.475825, 33781.572559
   0.479048, 34240.695109
   0.482270, 34702.916584
   0.485493, 35168.236985
   0.488715, 35636.656310
   0.491938, 36108.174561
   0.495160, 36582.791737
   0.498383, 37060.507838
   0.501605, 37541.322864
   0.504828, 38025.236815
   0.508050, 38512.249691
   0.511273, 39002.361493
   0.514495, 39495.572220
   0.517718, 39991.881872
   0.520941, 40491.290449
   0.524163, 40993.797951
   0.527386, 41499.404379
   0.530608, 42008.109731
   0.533831, 42519.914009
   0.537053, 43034.817212
   0.540276, 43552.819340
   0.543498, 44073.920393
   0.546721, 44598.120372
   0.549943, 45125.419275
   0.553166, 45655.817104
   0.556388, 46189.313858
   0.559611, 46725.909537
   0.562834, 47265.604141
   0.566056, 47808.397670
   0.569279, 48354.290125
   0.572501, 48903.281504
   0.575724, 49455.371809
   0.578946, 50010.561039
   0.582169, 50568.849194
   0.585391, 51130.236275
   0.588614, 51694.722280
   0.591836, 52262.307211
   0.595059, 52832.991067
   0.598281, 53406.773848
   0.601504, 53983.655554
   0.604726, 54563.636185
   0.607949, 55146.715742
   0.611172, 55732.894223
   0.614394, 56322.171630
   0.617617, 56914.547962
   0.620839, 57510.023219
   0.624062, 58108.597401
   0.627284, 58710.270509
   0.630507, 59315.042541
   0.633729, 59922.913499
   0.636952, 60533.883382
   0.640174, 61147.952190
   0.643397, 61765.119923
   0.646619, 62385.386581
   0.649842, 63008.752165
   0.653065, 63635.216674
   0.656287, 64264.780108
   0.659510, 64897.442467
   0.662732, 65533.203751
   0.665955, 66172.063960
   0.669177, 66814.023095
   0.672400, 67459.081154
   0.675622, 68107.238139
   0.678845, 68758.494049
   0.682067, 69412.848884
   0.685290, 70070.302645
   0.688512, 70730.855330
   0.691735, 71394.506941
   0.694958, 72061.257476
   0.698180, 72731.106937
   0.701403, 73404.055323
   0.704625, 74080.102635
   0.707848, 74759.248871
   0.711070, 75441.494033
   0.714293, 76126.838119
   0.717515, 76815.281131
   0.720738, 77506.823068
   0.723960, 78201.463931
   0.727183, 78899.203718
   0.730405, 79600.042431
   0.733628, 80303.980068
   0.736851, 81011.016631
   0.740073, 81721.152119
   0.743296, 82434.386532
   0.746518, 83150.719871
   0.749741, 83870.152134
   0.752963, 84592.683323
   0.756186, 85318.313437
   0.759408, 86047.042476
   0.762631, 86778.870440
   0.765853, 87513.797329
