V/VsTO, Thrust - Yawing Moment
   0.327588, 147531.777907
   0.330811, 147427.307867
   0.334033, 147322.837827
   0.337256, 147218.367787
   0.340478, 147113.897748
   0.343701, 147009.427708
   0.346924, 146904.957668
   0.350146, 146800.487629
   0.353369, 146696.017589
   0.356591, 146591.547549
   0.359814, 146487.077510
   0.363036, 146382.607470
   0.366259, 146278.137430
   0.369481, 146173.667390
   0.372704, 146069.197351
   0.375926, 145964.727311
   0.379149, 145860.257271
   0.382371, 145755.787232
   0.385594, 145651.317192
   0.388817, 145546.847152
   0.392039, 145442.377113
   0.395262, 145337.907073
   0.398484, 145233.437033
   0.401707, 145128.966993
   0.404929, 145024.496954
   0.408152, 144920.026914
   0.411374, 144815.556874
   0.414597, 144711.086835
   0.417819, 144606.616795
   0.421042, 144502.146755
   0.424264, 144397.676716
   0.427487, 144293.206676
   0.430710, 144188.736636
   0.433932, 144084.266596
   0.437155, 143979.796557
   0.440377, 143875.326517
   0.443600, 143770.856477
   0.446822, 143666.386438
   0.450045, 143561.916398
   0.453267, 143443.987846
   0.456490, 143309.003040
   0.459712, 143174.018234
   0.462935, 143039.033429
   0.466157, 142904.048623
   0.469380, 142769.063818
   0.472602, 142634.079012
   0.475825, 142499.094206
   0.479048, 142364.109401
   0.482270, 142229.124595
   0.485493, 142094.139789
   0.488715, 141959.154984
   0.491938, 141824.170178
   0.495160, 141689.185372
   0.498383, 141554.200567
   0.501605, 141419.215761
   0.504828, 141284.230955
   0.508050, 141149.246150
   0.511273, 141014.261344
   0.514495, 140879.276538
   0.517718, 140744.291733
   0.520941, 140609.306927
   0.524163, 140474.322121
   0.527386, 140339.337316
   0.530608, 140204.352510
   0.533831, 140069.367704
   0.537053, 139934.382899
   0.540276, 139799.398093
   0.543498, 139664.413287
   0.546721, 139529.428482
   0.549943, 139394.443676
   0.553166, 139259.458870
   0.556388, 139124.474065
   0.559611, 138989.489259
   0.562834, 138854.504453
   0.566056, 138719.519648
   0.569279, 138584.534842
   0.572501, 138449.550036
   0.575724, 138314.565231
   0.578946, 138179.580425
   0.582169, 138044.595619
   0.585391, 137909.610814
   0.588614, 137774.626008
   0.591836, 137639.641202
   0.595059, 137504.656397
   0.598281, 137369.671591
   0.601504, 137234.686785
   0.604726, 137099.701980
   0.607949, 136964.717174
   0.611172, 136829.732368
   0.614394, 136694.747563
   0.617617, 136559.762757
   0.620839, 136424.777951
   0.624062, 136289.793146
   0.627284, 136154.808340
   0.630507, 136019.823534
   0.633729, 135884.838729
   0.636952, 135749.853923
   0.640174, 135614.869117
   0.643397, 135479.884312
   0.646619, 135344.899506
   0.649842, 135209.914700
   0.653065, 135074.929895
   0.656287, 134939.945089
   0.659510, 134804.960284
   0.662732, 134669.975478
   0.665955, 134534.990672
   0.669177, 134400.005867
   0.672400, 134265.021061
   0.675622, 134130.036255
   0.678845, 133980.664340
   0.682067, 133802.585982
   0.685290, 133624.507624
   0.688512, 133446.429266
   0.691735, 133268.350908
   0.694958, 133090.272550
   0.698180, 132912.194192
   0.701403, 132734.115834
   0.704625, 132556.037476
   0.707848, 132377.959118
   0.711070, 132199.880760
   0.714293, 132021.802403
   0.717515, 131843.724045
   0.720738, 131665.645687
   0.723960, 131487.567329
   0.727183, 131309.488971
   0.730405, 131131.410613
   0.733628, 130953.332255
   0.736851, 130775.253897
   0.740073, 130597.175539
   0.743296, 130419.097181
   0.746518, 130241.018823
   0.749741, 130062.940465
   0.752963, 129884.862107
   0.756186, 129706.783749
   0.759408, 129528.705392
   0.762631, 129350.627034
   0.765853, 129172.548676
   0.769076, 128994.470318
   0.772298, 128816.391960
   0.775521, 128638.313602
   0.778743, 128460.235244
   0.781966, 128282.156886
   0.785189, 128104.078528
   0.788411, 127926.000170
   0.791634, 127747.921812
   0.794856, 127569.843454
   0.798079, 127391.765096
   0.801301, 127213.686738
   0.804524, 127035.608381
   0.807746, 126857.530023
   0.810969, 126679.451665
   0.814191, 126501.373307
   0.817414, 126323.294949
   0.820636, 126145.216591
   0.823859, 125967.138233
   0.827082, 125789.059875
   0.830304, 125610.981517
   0.833527, 125432.903159
   0.836749, 125254.824801
   0.839972, 125076.746443
   0.843194, 124898.668085
   0.846417, 124720.589728
   0.849639, 124542.511370
   0.852862, 124364.433012
   0.856084, 124186.354654
   0.859307, 124008.276296
   0.862529, 123830.197938
   0.865752, 123652.119580
   0.868975, 123474.041222
   0.872197, 123295.962864
   0.875420, 123117.884506
   0.878642, 122939.806148
   0.881865, 122761.727790
   0.885087, 122583.649432
   0.888310, 122405.571074
   0.891532, 122227.492717
   0.894755, 122049.414359
   0.897977, 121871.336001
   0.901200, 121693.257643
   0.904422, 121514.705707
   0.907645, 121334.538168
   0.910867, 121154.370629
   0.914090, 120974.203090
   0.917313, 120794.035551
   0.920535, 120613.868012
   0.923758, 120433.700474
   0.926980, 120253.532935
   0.930203, 120073.365396
   0.933425, 119893.197857
   0.936648, 119713.030318
   0.939870, 119532.862779
   0.943093, 119352.695240
   0.946315, 119172.527701
   0.949538, 118992.360163
   0.952760, 118812.192624
   0.955983, 118632.025085
   0.959206, 118451.857546
   0.962428, 118271.690007
   0.965651, 118091.522468
   0.968873, 117911.354929
   0.972096, 117731.187390
   0.975318, 117551.019852
   0.978541, 117370.852313
   0.981763, 117190.684774
   0.984986, 117010.517235
   0.988208, 116830.349696
   0.991431, 116650.182157
   0.994653, 116470.014618
   0.997876, 116289.847079
   1.001099, 116109.679540
   1.004321, 115929.512002
   1.007544, 115749.344463
   1.010766, 115569.176924
   1.013989, 115389.009385
   1.017211, 115208.841846
   1.020434, 115028.674307
   1.023656, 114848.506768
   1.026879, 114668.339229
   1.030101, 114488.171691
   1.033324, 114308.004152
   1.036546, 114127.836613
   1.039769, 113947.669074
   1.042992, 113767.501535
   1.046214, 113587.333996
   1.049437, 113407.166457
   1.052659, 113226.998918
   1.055882, 113046.831380
   1.059104, 112866.663841
   1.062327, 112686.496302
   1.065549, 112506.328763
   1.068772, 112326.161224
   1.071994, 112145.993685
   1.075217, 111965.826146
   1.078439, 111785.658607
   1.081662, 111605.491068
   1.084884, 111425.323530
   1.088107, 111245.155991
   1.091330, 111064.988452
   1.094552, 110884.820913
   1.097775, 110704.653374
   1.100997, 110524.485835
   1.104220, 110344.318296
   1.107442, 110164.150757
   1.110665, 109983.983219
   1.113887, 109803.815680
   1.117110, 109623.648141
   1.120332, 109443.480602
   1.123555, 109263.313063
   1.126777, 109083.145524
   1.130000, 108904.669190
