Speed (CAS), Climb Angle
 135.689360,    6.178103
 138.048607,    6.128032
 140.407853,    6.122067
 142.767099,    6.117116
 145.126345,    6.097671
 147.485591,    6.078115
 149.844837,    6.050636
 152.204083,    6.021543
 154.563329,    5.987588
 156.922575,    5.953802
 159.281821,    5.910645
 161.641067,    5.870249
 164.000313,    5.825239
 166.359559,    5.776876
 168.718806,    5.729927
 171.078052,    5.677494
 173.437298,    5.624487
 175.796544,    5.571778
 178.155790,    5.514974
 180.515036,    5.457468
 182.874282,    5.400134
 185.233528,    5.341687
 187.592774,    5.279355
 189.952020,    5.217082
 192.311266,    5.155068
 194.670512,    5.093814
 197.029759,    5.026373
 199.389005,    4.958889
 201.748251,    4.893152
 204.107497,    4.828256
 206.466743,    4.759361
 208.825989,    4.686899
 211.185235,    4.615873
 213.544481,    4.544712
 215.903727,    4.473416
 218.262973,    4.403445
 220.622219,    4.327782
 222.981465,    4.250163
 225.340711,    4.172888
 227.699958,    4.095987
 230.059204,    4.018870
 232.418450,    3.941609
 234.777696,    3.864811
 237.136942,    3.782766
 239.496188,    3.698524
 241.855434,    3.614424
 244.214680,    3.530224
 246.573926,    3.445739
 248.933172,    3.361126
 251.292418,    3.276581
 253.651664,    3.191752
 256.010910,    3.106638
 258.370157,    3.016710
 260.729403,    2.925017
 263.088649,    2.832982
 265.447895,    2.740763
 267.807141,    2.648349
 270.166387,    2.555593
 272.525633,    2.462519
 274.884879,    2.369281
 277.244125,    2.275700
 279.603371,    2.181776
 281.962617,    2.087584
 284.321863,    1.993076
 286.681110,    1.893349
 289.040356,    1.792388
 291.399602,    1.691038
 293.758848,    1.589297
 296.118094,    1.487164
 298.477340,    1.384547
 300.836586,    1.281532
 303.195832,    1.178125
 305.555078,    1.074216
 307.914324,    0.969824
 310.273570,    0.865040
 312.632816,    0.759815
 314.992062,    0.653944
 317.351309,    0.547678
 319.710555,    0.441018
 322.069801,    0.333657
 324.429047,    0.225807
 326.788293,    0.113229
 329.147539,   -0.000636
 331.506785,   -0.115249
 333.866031,   -0.230296
 336.225277,   -0.345777
 338.584523,   -0.462277
 340.943769,   -0.579228
 343.303015,   -0.696614
 345.662262,   -0.814843
 348.021508,   -0.933803
 350.380754,   -1.053200
 352.740000,   -1.173184
 355.099246,   -1.294260
 357.458492,   -1.415775
 359.817738,   -1.537728
 362.176984,   -1.660839
 364.536230,   -1.784577
 366.895476,   -1.908757
 369.254722,   -2.033780
