Ground distance, Rate of Climb
   0.000000, -575.059862
  99.978980, -623.494625
 199.974910, -623.475416
 300.009218, -624.755297
 400.054241, -626.397818
 500.142553, -626.673193
 600.242951, -626.566931
 700.387236, -626.478091
 800.543773, -626.394116
 900.744318, -626.004623
1000.957148, -625.529846
1101.213852, -626.032061
1201.482802, -626.807002
1301.795911, -626.566894
1402.121346, -626.043436
1502.490710, -626.502440
1602.872337, -627.235697
1703.298094, -626.955384
1803.736169, -626.392133
1904.218074, -626.823025
2004.712213, -627.531431
2105.250335, -627.223795
2205.800735, -626.632531
2306.394782, -627.048708
2407.001015, -627.746113
2507.651381, -627.855966
2608.314066, -627.801805
2709.020664, -628.579267
2809.739519, -629.588877
2910.503037, -629.009112
3011.279022, -627.985672
3112.099113, -628.283399
3212.931515, -628.949929
3313.808435, -629.025770
3414.697783, -628.936720
3515.631342, -629.685342
3616.577243, -630.667800
3717.568016, -630.059690
3818.571316, -629.007573
3919.618828, -629.282162
4020.678683, -629.927101
4121.783063, -629.989095
4222.899871, -629.888359
4324.060838, -630.638717
4425.234131, -631.626657
4526.452217, -631.023742
4627.682807, -629.976740
4728.957562, -630.272894
4830.244645, -630.943989
4931.576269, -631.036278
5032.920326, -630.966993
5134.308233, -630.383759
5235.708381, -629.657056
5337.151629, -629.561214
5438.606909, -629.641476
5540.105382, -630.291913
5641.615912, -631.101514
5743.169955, -631.869835
5844.736144, -632.626633
5946.346668, -632.747980
6047.969569, -632.691940
6149.636973, -633.312558
6251.316799, -634.122066
6353.041502, -633.453617
6454.778733, -632.372598
6556.560195, -632.667598
6658.354005, -633.346714
6760.192455, -633.454923
6862.043367, -633.403763
6963.938290, -632.846041
7065.845499, -632.146912
7167.796064, -632.098536
7269.758733, -632.231818
7371.764980, -632.951940
7473.783394, -633.835879
7575.845854, -634.684676
7677.920610, -635.523664
7780.039878, -634.887571
7882.171571, -633.839710
7984.347264, -634.202315
8086.535238, -634.958650
8188.767453, -634.715342
8291.012018, -634.192983
8393.300695, -634.763012
8495.601686, -635.637982
8597.947226, -636.477282
8700.305201, -637.306625
8802.708159, -636.654048
8905.123674, -635.587794
9007.583597, -635.939941
9110.055916, -636.688035
9212.572804, -636.430003
9315.102133, -635.891111
9417.675812, -636.459070
9520.261872, -637.336007
9622.892653, -638.183051
9725.535918, -639.021751
9828.224290, -638.372611
9930.925255, -637.308141
10033.670756, -637.681452
10136.428690, -638.456120
10239.231367, -638.226639
10342.046534, -637.716849
10444.906297, -638.323595
10547.778509, -639.242023
10650.695614, -639.514467
10753.625250, -639.606586
10856.599538, -639.167058
10959.586290, -638.579120
11062.617416, -639.125094
11165.660928, -639.987599
11268.749165, -640.834807
11371.849888, -641.677745
11474.995743, -641.030686
11578.154197, -639.967695
11681.357262, -640.372424
11784.572780, -641.186866
11887.833161, -641.988847
11991.106064, -642.787349
12094.424147, -642.097153
12197.754842, -640.991387
12301.130119, -641.362736
12404.517840, -642.146421
12507.950341, -642.921773
12611.395343, -643.694798
12714.885406, -642.983621
12818.388047, -641.858130
12921.935136, -642.224132
13025.494632, -643.006484
13129.098781, -643.788469
13232.715394, -644.570351
13336.376969, -643.869296
13440.051096, -642.754281
13543.769614, -643.140732
13647.500524, -643.946317
13751.276089, -644.763010
13855.064120, -645.582804
13958.897190, -644.911680
14062.742832, -643.824367
14166.633018, -644.253506
14270.535639, -645.105962
14374.483144, -645.967640
14478.443179, -646.831891
14582.448546, -646.199770
14686.466568, -645.149937
14790.529445, -645.621465
14894.604843, -646.517682
14998.725450, -647.422795
15102.858678, -648.330393
15207.037590, -647.734187
15311.229255, -646.718194
15415.466194, -647.227758
15519.715771, -648.163180
15624.010889, -648.463533
15728.318719, -648.586607
15832.671894, -648.192500
15937.037728, -647.654024
16041.448219, -647.436135
16145.871177, -647.307738
16250.338464, -647.948475
16354.818125, -648.803916
16459.342426, -649.694751
16563.879188, -650.595466
16668.461082, -650.000974
16773.055574, -648.989097
16877.694335, -648.653855
16982.345454, -648.507495
17087.040509, -649.149160
17191.747828, -650.010803
17296.499424, -650.922041
17401.263381, -651.847124
17506.072173, -651.281532
17610.893482, -650.299820
17715.758856, -650.009551
17820.636531, -649.912298
17925.558054, -650.616262
18030.491817, -651.543886
18135.469752, -651.876331
18240.460018, -652.042632
18345.494384, -652.762124
18450.541061, -653.636039
18555.632316, -653.025476
18660.736015, -652.000520
18765.883472, -651.686312
18871.043144, -651.570509
