alpha body, Efficiency
 -10.000000,    2.234601
  -9.090909,    2.244453
  -8.181818,    2.225229
  -7.272727,    2.157524
  -6.363636,    2.027528
  -5.454545,    1.813541
  -4.545455,    1.480976
  -3.636364,    0.991495
  -2.727273,    0.333708
  -1.818182,   -0.482932
  -0.909091,   -1.334231
