alpha body, Efficiency
 -10.000000,    0.904461
  -9.090909,    0.908248
  -8.181818,    0.900098
  -7.272727,    0.872405
  -6.363636,    0.819569
  -5.454545,    0.733013
  -4.545455,    0.599249
  -3.636364,    0.403425
  -2.727273,    0.141375
  -1.818182,   -0.183101
  -0.909091,   -0.518973
