V (EAS), 
   0.000000,    1.000000
 116.918710,    1.593009
 230.154187,    2.167337
   0.000000,    1.000000
 230.154187,    2.167337
 287.692733,    1.648330
   0.000000,    1.000000
 287.692733,    1.648330
 287.692733,    0.351670
   0.000000,    1.000000
 287.692733,    0.351670
 230.154187,   -0.167337
   0.000000,    1.000000
 230.154187,   -0.167337
 230.154187,   -0.167337
  93.534968,    0.406991
   0.000000,    1.000000
