Time, Vertical Forces
   0.000100,    0.000002
   0.001100,    0.000217
   0.003796,    0.002583
   0.010748,    0.020706
   0.025249,    0.114257
   0.048314,    0.418219
   0.074348,    0.990059
   0.100476,    1.807601
   0.126658,    2.871445
   0.152901,    4.183207
   0.179242,    5.746778
   0.205590,    7.557981
   0.232077,    9.627704
   0.258681,   11.957488
   0.285148,   14.524685
   0.311743,   17.354547
   0.338450,   20.448638
   0.365351,   23.820292
   0.392554,   27.490096
   0.419766,   31.422578
   0.446983,   35.617182
   0.474437,   40.112979
   0.502055,   44.903265
   0.529665,   49.960483
   0.557976,   55.424060
   0.586043,   61.118362
   0.614585,   67.192357
   0.643325,   73.596676
   0.672086,   80.295147
   0.700907,   87.297232
   0.730023,   94.665775
   0.759433,  102.408465
   0.789298,  110.579494
   0.819216,  119.075762
   0.849343,  127.946034
   0.879317,  137.083654
   0.909796,  146.694753
   0.940322,  156.643006
   0.970919,  166.937558
   1.002116,  177.766948
   1.033540,  189.014934
   1.065660,  200.863173
   1.097376,  212.911162
   1.129548,  225.485261
   1.161727,  238.417902
   1.194354,  251.892784
   1.227005,  265.742299
   1.259863,  280.047875
   1.292976,  294.837270
   1.326485,  310.184316
   1.361055,  326.417961
   1.395027,  342.766754
   1.429043,  359.529727
   1.463052,  376.681486
   1.497650,  394.532073
   1.499052,  395.264063
   1.500122,  395.823325
   1.501162,  396.367138
   1.501983,  396.796372
   1.502631,  397.135334
   1.503108,  397.385178
   1.503574,  397.629189
   1.503690,  397.690197
   1.503831,  397.763751
   1.503959,  397.830915
   1.504758,  398.249610
   1.508063,  399.984368
   1.519607,  406.070828
   1.554543,  424.766026
   1.589783,  444.041639
   1.625230,  463.852211
   1.661092,  484.325323
   1.697449,  505.521650
   1.733624,  527.052649
   1.770361,  549.366549
   1.806836,  571.968370
   1.843818,  595.337943
   1.881287,  619.480529
   1.918977,  644.236886
   1.956652,  669.455581
   1.994562,  695.308200
   2.032453,  721.623274
   2.071371,  749.146184
   2.110418,  777.263132
   2.149748,  806.093343
   2.189091,  835.442120
   2.228804,  865.583367
   2.268609,  896.314192
   2.308803,  927.872563
   2.349177,  960.104648
   2.389762,  993.041311
   2.430566, 1026.697682
   2.471768, 1061.232799
   2.513006, 1096.349772
   2.554909, 1132.599070
   2.596759, 1169.370082
   2.639365, 1207.386311
   2.681722, 1245.761703
   2.724054, 1284.692637
   2.766421, 1324.232386
   2.809386, 1364.918981
   2.852849, 1406.678533
   2.896475, 1449.203241
   2.939955, 1492.189898
   2.983597, 1535.941788
   3.027632, 1580.703476
   3.036481, 1589.772254
   3.037186, 1590.495806
   3.037438, 1590.754961
   3.037500, 1590.818518
   3.037563, 1590.882838
   3.037972, 1591.302990
   3.040064, 1593.451858
   3.049192, 1602.842717
   3.074683, 1629.209769
   3.116297, 1672.696228
   3.161165, 1720.197125
   3.206199, 1768.511858
   3.251307, 1817.547739
   3.296693, 1867.531496
   3.342070, 1918.150625
   3.387893, 1969.922502
   3.433789, 2022.436045
   3.479931, 2075.891850
   3.526535, 2130.556791
   3.572664, 2185.329200
   3.619651, 2241.798847
   3.666668, 2298.988659
   3.714219, 2357.522769
   3.761319, 2416.187861
   3.808770, 2475.981022
   3.856733, 2537.121467
   3.904671, 2598.934374
   3.952809, 2661.712948
   4.001229, 2725.570478
   4.050242, 2790.937507
   4.099321, 2857.124808
   4.148862, 2924.674505
   4.198208, 2992.695510
   4.248000, 3062.076501
   4.297867, 3132.311058
   4.348425, 3204.279542
   4.398824, 3276.785086
   4.449224, 3350.052317
   4.500384, 3425.199342
   4.551327, 3500.801175
   4.602450, 3577.445168
   4.603089, 3578.407471
   4.603367, 3578.826971
   4.603559, 3579.115342
   4.603656, 3579.262807
   4.603766, 3579.428504
   4.604541, 3580.596186
   4.608280, 3586.233633
   4.623946, 3609.902553
   4.664403, 3671.362396
   4.716277, 3750.873639
   4.768052, 3831.023658
   4.820099, 3912.389805
   4.872387, 3994.931310
   4.924807, 4078.486029
   4.977292, 4162.947551
   5.030354, 4249.152326
   5.083219, 4335.850964
   5.136476, 4424.011610
   5.190026, 4513.484201
   5.243782, 4604.131875
   5.297790, 4696.043439
   5.351754, 4788.715610
   5.405883, 4882.506528
   5.460509, 4978.007742
   5.515365, 5074.767835
   5.570188, 5172.322167
   5.625109, 5270.905194
   5.680801, 5371.740873
   5.736345, 5473.180787
   5.792478, 5576.577418
   5.848296, 5680.268670
   5.904122, 5784.848084
   5.960213, 5890.797837
   6.017057, 5999.063671
   6.073207, 6106.886587
   6.129945, 6216.723907
   6.187327, 6328.711381
   6.198837, 6351.284503
   6.200374, 6354.301284
   6.201728, 6356.959781
   6.203136, 6359.724371
   6.204368, 6362.143834
