Ground distance, CL
   0.000000,    0.981000
   0.000001,    0.981000
   0.000016,    0.981000
   0.000100,    0.981000
   0.000785,    0.981000
   0.003191,    0.981000
   0.008419,    0.981000
   0.016108,    0.981000
   0.026299,    0.981000
   0.039016,    0.981000
   0.054275,    0.981000
   0.071991,    0.981000
   0.092434,    0.981000
   0.115510,    0.981000
   0.141186,    0.981000
   0.169677,    0.981000
   0.200674,    0.981000
   0.234602,    0.981000
   0.271341,    0.981000
   0.310825,    0.981000
   0.353149,    0.981000
   0.398117,    0.981000
   0.446821,    0.981000
   0.498420,    0.981000
   0.553321,    0.981000
   0.612139,    0.981000
   0.673921,    0.981000
   0.740067,    0.981000
   0.809521,    0.981000
   0.882220,    0.981000
   0.957385,    0.981000
   1.037404,    0.981000
   1.120303,    0.981000
   1.207436,    0.981000
   1.298057,    0.981000
   1.395307,    0.981000
   1.496190,    0.981000
   1.600091,    0.981000
   1.622384,    0.981000
   1.681158,    0.981000
   1.705271,    0.981000
   1.706379,    0.981000
   1.707112,    0.981000
   1.707528,    0.981000
   1.709517,    0.981000
   1.711499,    0.981000
   1.720156,    0.981000
   1.755600,    0.981000
   1.843473,    0.981000
   1.958391,    0.981000
   2.079424,    0.981000
   2.207804,    0.981000
   2.340957,    0.981000
   2.476590,    0.981000
   2.622341,    0.981000
   2.769622,    0.981000
   2.921898,    0.981000
   3.078849,    0.981000
   3.244528,    0.981000
   3.411265,    0.981000
   3.586332,    0.981000
   3.766217,    0.981000
   3.950180,    0.981000
   4.140790,    0.981000
   4.337865,    0.981000
   4.543568,    0.981000
   4.752722,    0.981000
   4.970855,    0.981000
   5.193998,    0.981000
   5.425220,    0.981000
   5.659338,    0.981000
   5.902701,    0.981000
   6.153165,    0.981000
   6.406671,    0.981000
   6.669904,    0.981000
   6.723276,    0.981000
   6.864423,    0.981000
   6.874747,    0.981000
   6.877296,    0.981000
   6.880091,    0.981000
   6.881319,    0.981000
   6.881475,    0.981000
   6.881645,    0.981000
   6.882930,    0.981000
   6.889465,    0.981000
   6.917290,    0.981000
   7.002438,    0.981000
   7.189992,    0.981000
   7.478679,    0.981000
   7.769418,    0.981000
   8.070105,    0.981000
   8.374911,    0.981000
   8.687687,    0.981000
   9.009180,    0.981000
   9.338438,    0.981000
   9.677617,    0.981000
  10.022506,    0.981000
  10.373397,    0.981000
  10.732542,    0.981000
  11.106174,    0.981000
  11.485552,    0.981000
  11.872179,    0.981000
  12.262838,    0.981000
  12.665584,    0.981000
  13.075269,    0.981000
  13.497847,    0.981000
  13.931068,    0.981000
  14.370012,    0.981000
  14.818475,    0.981000
  15.278476,    0.981000
  15.371595,    0.981000
  15.442317,    0.981000
  15.481956,    0.981000
  15.507776,    0.981000
  15.589290,    0.981000
  15.598653,    0.981000
  15.602211,    0.981000
  15.603100,    0.981000
  15.603424,    0.981000
  15.604324,    0.981000
  15.610238,    0.981000
  15.639253,    0.981000
  15.735404,    0.981000
  15.980869,    0.981000
  16.453060,    0.981000
  16.947855,    0.981000
  17.448499,    0.981000
  17.963047,    0.981000
  18.481396,    0.981000
  19.013908,    0.981000
  19.554908,    0.981000
  20.111791,    0.981000
  20.674278,    0.981000
  21.249159,    0.981000
