Time, CD
   0.000000,    0.244526
   0.500000,    0.204408
   1.000000,    0.204399
   1.500000,    0.204348
   2.000000,    0.204289
   2.500000,    0.204187
   3.000000,    0.204086
   3.500000,    0.203985
   4.000000,    0.203883
   4.500000,    0.203782
   5.000000,    0.203663
   5.500000,    0.203460
   6.000000,    0.203257
   6.500000,    0.203055
   7.000000,    0.202852
   7.500000,    0.202649
   8.000000,    0.202447
   8.500000,    0.202244
   9.000000,    0.202041
   9.500000,    0.201839
  10.000000,    0.201618
  10.500000,    0.201314
  11.000000,    0.201017
  11.500000,    0.200750
  12.000000,    0.200473
  12.500000,    0.200173
  13.000000,    0.199875
  13.500000,    0.199582
  14.000000,    0.199275
  14.500000,    0.198933
  15.000000,    0.198591
  15.500000,    0.198249
  16.000000,    0.197893
  16.500000,    0.197502
  17.000000,    0.197139
  17.500000,    0.196845
  18.000000,    0.196525
  18.500000,    0.196134
  19.000000,    0.195736
  19.500000,    0.195320
  20.000000,    0.194897
  20.500000,    0.194464
  21.000000,    0.194033
  21.500000,    0.193603
  22.000000,    0.193177
  22.500000,    0.192753
  23.000000,    0.192302
  23.500000,    0.191831
  24.000000,    0.191389
  24.500000,    0.190965
  25.000000,    0.190513
  25.500000,    0.190043
  26.000000,    0.189572
  26.500000,    0.189102
  27.000000,    0.188631
  27.500000,    0.188161
  28.000000,    0.187701
  28.500000,    0.187248
  29.000000,    0.186796
  29.500000,    0.186343
  30.000000,    0.185890
  30.500000,    0.185438
  31.000000,    0.184985
  31.500000,    0.184533
  32.000000,    0.184053
  32.500000,    0.183555
  33.000000,    0.183084
  33.500000,    0.182632
  34.000000,    0.182187
  34.500000,    0.181748
  35.000000,    0.181312
  35.500000,    0.180877
  36.000000,    0.180417
  36.500000,    0.179939
  37.000000,    0.179487
  37.500000,    0.179052
  38.000000,    0.178618
  38.500000,    0.178183
  39.000000,    0.177749
  39.500000,    0.177314
  40.000000,    0.176885
  40.500000,    0.176459
  41.000000,    0.176039
  41.500000,    0.175623
  42.000000,    0.175206
  42.500000,    0.174790
  43.000000,    0.174364
  43.500000,    0.173933
  44.000000,    0.173539
  44.500000,    0.173164
  45.000000,    0.172761
  45.500000,    0.172345
  46.000000,    0.171956
  46.500000,    0.171581
  47.000000,    0.171190
  47.500000,    0.170791
  48.000000,    0.170445
  48.500000,    0.170126
  49.000000,    0.169754
  49.500000,    0.169356
  50.000000,    0.169010
  50.500000,    0.168692
  51.000000,    0.168320
  51.500000,    0.167921
  52.000000,    0.167576
  52.500000,    0.167257
  53.000000,    0.166938
  53.500000,    0.166619
  54.000000,    0.166308
  54.500000,    0.166000
  55.000000,    0.165694
  55.500000,    0.165390
  56.000000,    0.165085
  56.500000,    0.164781
  57.000000,    0.164502
  57.500000,    0.164236
  58.000000,    0.163944
  58.500000,    0.163640
  59.000000,    0.163386
  59.500000,    0.163158
  60.000000,    0.162879
  60.500000,    0.162574
  61.000000,    0.162321
  61.500000,    0.162092
  62.000000,    0.161857
  62.500000,    0.161619
  63.000000,    0.161395
  63.500000,    0.161177
  64.000000,    0.160959
  64.500000,    0.160742
  65.000000,    0.160524
  65.500000,    0.160307
  66.000000,    0.160089
  66.500000,    0.159872
  67.000000,    0.159654
  67.500000,    0.159437
  68.000000,    0.159220
  68.500000,    0.159002
  69.000000,    0.158839
  69.500000,    0.158694
  70.000000,    0.158495
  70.500000,    0.158277
  71.000000,    0.158114
  71.500000,    0.157969
  72.000000,    0.157797
  72.500000,    0.157616
  73.000000,    0.157454
  73.500000,    0.157300
  74.000000,    0.157122
  74.500000,    0.156940
  75.000000,    0.156789
  75.500000,    0.156641
  76.000000,    0.156503
  76.500000,    0.156366
  77.000000,    0.156228
  77.500000,    0.156090
  78.000000,    0.155952
  78.500000,    0.155815
  79.000000,    0.155677
  79.500000,    0.155539
  80.000000,    0.155401
  80.500000,    0.155264
  81.000000,    0.155126
  81.500000,    0.154989
  82.000000,    0.154920
  82.500000,    0.154850
  83.000000,    0.154713
  83.500000,    0.154575
  84.000000,    0.154472
  84.500000,    0.154369
  85.000000,    0.154300
  85.500000,    0.154230
  86.000000,    0.154093
  86.500000,    0.153955
  87.000000,    0.153886
  87.500000,    0.153818
  88.000000,    0.153749
  88.500000,    0.153680
  89.000000,    0.153611
  89.500000,    0.153542
  90.000000,    0.153439
  90.500000,    0.153335
  91.000000,    0.153267
  91.500000,    0.153198
  92.000000,    0.153129
  92.500000,    0.153060
  93.000000,    0.152991
  93.500000,    0.152922
  94.000000,    0.152853
  94.500000,    0.152785
  95.000000,    0.152750
  95.500000,    0.152716
  96.000000,    0.152647
  96.500000,    0.152578
  97.000000,    0.152578
  97.500000,    0.152578
  98.000000,    0.152511
  98.500000,    0.152445
  99.000000,    0.152412
  99.500000,    0.152380
 100.000000,    0.152380
 100.500000,    0.152380
 101.000000,    0.152314
 101.500000,    0.152249
 102.000000,    0.152249
 102.500000,    0.152249
 103.000000,    0.152217
 103.500000,    0.152184
 104.000000,    0.152184
