Mach, Efficiency
   0.245329,   14.629365
   0.247365,   14.717302
   0.249401,   14.809713
   0.251438,   14.899762
   0.253474,   14.984287
   0.255510,   15.065880
   0.257546,   15.145484
   0.259582,   15.218530
   0.261618,   15.289976
   0.263654,   15.357258
   0.265691,   15.420506
   0.267727,   15.481742
   0.269763,   15.536970
   0.271799,   15.591804
   0.273835,   15.639291
   0.275871,   15.686906
   0.277907,   15.727535
   0.279944,   15.768352
   0.281980,   15.801912
   0.284016,   15.835859
   0.286052,   15.862771
   0.288088,   15.889359
   0.290124,   15.910597
   0.292160,   15.929710
   0.294196,   15.946002
   0.296233,   15.957575
   0.298269,   15.969245
   0.300305,   15.973730
   0.302341,   15.977772
   0.304377,   15.979056
   0.306413,   15.975513
   0.308449,   15.971947
   0.310486,   15.963480
   0.312522,   15.952374
   0.314558,   15.941211
   0.316594,   15.924250
   0.318630,   15.905660
   0.320666,   15.886995
   0.322702,   15.862920
   0.324739,   15.837002
   0.326775,   15.811006
   0.328811,   15.781288
   0.330847,   15.748267
   0.332883,   15.715182
   0.334919,   15.681350
   0.336955,   15.641511
   0.338992,   15.601634
   0.341028,   15.561722
   0.343064,   15.518928
   0.345100,   15.472604
   0.347136,   15.426284
   0.349172,   15.379970
   0.351208,   15.330408
   0.353245,   15.278071
   0.355281,   15.225790
   0.357317,   15.173569
   0.359353,   15.119458
   0.361389,   15.061630
   0.363425,   15.003920
   0.365461,   14.946330
   0.367498,   14.888863
   0.369534,   14.827093
   0.371570,   14.764515
   0.373606,   14.702123
   0.375642,   14.639920
   0.377678,   14.577907
   0.379714,   14.511390
   0.381751,   14.444772
   0.383787,   14.378411
   0.385823,   14.312310
   0.387859,   14.246468
   0.389895,   14.177972
   0.391931,   14.108024
   0.393967,   14.038403
   0.396004,   13.969111
   0.398040,   13.900148
   0.400076,   13.831514
   0.402112,   13.759643
   0.404148,   13.687445
   0.406184,   13.615641
   0.408220,   13.544232
   0.410257,   13.473217
   0.412293,   13.402594
   0.414329,   13.330492
   0.416365,   13.256811
   0.418401,   13.183585
   0.420437,   13.110812
   0.422473,   13.038490
   0.424510,   12.966619
   0.426546,   12.895195
   0.428582,   12.822577
   0.430618,   12.748611
   0.432654,   12.675148
   0.434690,   12.602187
   0.436726,   12.529725
   0.438763,   12.457758
   0.440799,   12.386284
   0.442835,   12.315301
   0.444871,   12.242717
   0.446907,   12.169694
