Ground distance, Rate of Climb
   0.000000, -586.162901
  18.658262, -587.434239
  37.317841, -588.924916
  55.978061, -590.392516
  74.638282, -591.860115
  93.298503, -593.327715
 111.958723, -594.795315
 130.618944, -596.262914
 149.279165, -597.730514
 167.939385, -599.198113
 186.599606, -600.665713
 205.259827, -602.133313
 223.924284, -603.692393
 242.590865, -605.297322
 261.257446, -606.902251
 279.924027, -608.507181
 298.590608, -610.112110
 317.257189, -611.717039
 335.923770, -613.321968
 354.590351, -614.926898
 373.256931, -616.531827
 391.923512, -618.136756
 410.597245, -619.609952
 429.274562, -621.017126
 447.951880, -622.424299
 466.629197, -623.831472
 485.306514, -625.238645
 503.983831, -626.645819
 522.661149, -628.052992
 541.338466, -629.460165
 560.015783, -630.867338
 578.693100, -632.274512
 597.380267, -633.629094
 616.072369, -634.957318
 634.764472, -636.285542
 653.456574, -637.613765
 672.148677, -638.941989
 690.840779, -640.270213
 709.532882, -641.598437
 728.224984, -642.926661
 746.917087, -644.254885
 765.609189, -645.583109
 784.313845, -647.267609
 803.024792, -649.130670
 821.735739, -650.993731
 840.446687, -652.856792
 859.157634, -654.719853
 877.868581, -656.582914
 896.579528, -658.445975
 915.290476, -660.309036
 934.001423, -662.172097
 952.712370, -664.035158
 971.438808, -665.426522
 990.173009, -666.581477
1008.907210, -667.736432
1027.641412, -668.891387
1046.375613, -670.046342
1065.109814, -671.201298
1083.844016, -672.356253
1102.578217, -673.511208
1121.312418, -674.666163
1140.046619, -675.821118
1158.798702, -677.082594
1177.559745, -678.397456
1196.320789, -679.712319
1215.081833, -681.027181
1233.842877, -682.342044
1252.603921, -683.656906
1271.364965, -684.971769
1290.126008, -686.286631
1308.887052, -687.601494
1327.648096, -688.916356
1346.429528, -690.543679
1365.221178, -692.327602
1384.012829, -694.111526
1402.804479, -695.895450
1421.596129, -697.679373
1440.387779, -699.463297
1459.179429, -701.247221
1477.971080, -703.031144
1496.762730, -704.815068
1515.554380, -706.598992
1534.369211, -708.216522
1553.195661, -709.750658
1572.022110, -711.284794
1590.848559, -712.818930
1609.675009, -714.353066
1628.501458, -715.887201
1647.327907, -717.421337
1666.154356, -718.955473
1684.980806, -720.489609
1703.807255, -722.023745
1722.659544, -723.580356
1741.524783, -725.148230
1760.390022, -726.716105
1779.255262, -728.283979
1798.120501, -729.851854
1816.985740, -731.419729
1835.850979, -732.987603
1854.716219, -734.555478
1873.581458, -736.123352
1892.446697, -737.691227
1911.340344, -739.109942
1930.248228, -740.453899
1949.156112, -741.797857
1968.063996, -743.141815
1986.971880, -744.485772
2005.879764, -745.829730
2024.787648, -747.173688
2043.695532, -748.517646
2062.603416, -749.861603
2081.511300, -751.205561
2100.449901, -752.475034
2119.403896, -753.707178
2138.357892, -754.939321
2157.311887, -756.171464
2176.265882, -757.403607
2195.219877, -758.635750
2214.173873, -759.867893
2233.127868, -761.100036
2252.081863, -762.332179
2271.035859, -763.564322
2290.022770, -765.070472
2309.026179, -766.713951
2328.029588, -768.357430
2347.032997, -770.000909
2366.036406, -771.644388
