Mach, Climb Angle
   0.203576,    5.463853
   0.205560,    5.448241
   0.207544,    5.432870
   0.209528,    5.415936
   0.211512,    5.397547
   0.213496,    5.377527
   0.215481,    5.355637
   0.217465,    5.332534
   0.219449,    5.308339
   0.221433,    5.282054
   0.223417,    5.254768
   0.225401,    5.226498
   0.227385,    5.196273
   0.229369,    5.165383
   0.231353,    5.133001
   0.233337,    5.099499
   0.235321,    5.065112
   0.237305,    5.029177
   0.239290,    4.992779
   0.241274,    4.954601
   0.243258,    4.916189
   0.245242,    4.875968
   0.247226,    4.835542
   0.249210,    4.793488
   0.251194,    4.754011
   0.253178,    4.715262
   0.255162,    4.675738
   0.257146,    4.635605
   0.259130,    4.594087
   0.261114,    4.552548
   0.263098,    4.509310
   0.265083,    4.465775
   0.267067,    4.421674
   0.269051,    4.376161
   0.271035,    4.330599
   0.273019,    4.283989
   0.275003,    4.236456
   0.276987,    4.188862
   0.278971,    4.140077
   0.280955,    4.090523
   0.282939,    4.040895
   0.284923,    3.990290
   0.286907,    3.938719
   0.288892,    3.887060
   0.290876,    3.835011
   0.292860,    3.781430
   0.294844,    3.727750
   0.296828,    3.673971
   0.298812,    3.619072
   0.300796,    3.564395
   0.302780,    3.511113
   0.304764,    3.457721
   0.306748,    3.402974
   0.308732,    3.347692
   0.310716,    3.292289
   0.312700,    3.236765
   0.314685,    3.180171
   0.316669,    3.122783
   0.318653,    3.065263
   0.320637,    3.007612
   0.322621,    2.949722
   0.324605,    2.890237
   0.326589,    2.830611
   0.328573,    2.770843
   0.330557,    2.710935
   0.332541,    2.650677
   0.334525,    2.588961
   0.336509,    2.527095
   0.338494,    2.465079
   0.340478,    2.402913
   0.342462,    2.340597
   0.344446,    2.277056
   0.346430,    2.212957
   0.348414,    2.148699
   0.350398,    2.085469
   0.352382,    2.026805
   0.354366,    1.967982
   0.356350,    1.907917
   0.358334,    1.847343
   0.360318,    1.786602
   0.362302,    1.725693
   0.364287,    1.664617
   0.366271,    1.603373
   0.368255,    1.541788
   0.370239,    1.478834
   0.372223,    1.415704
   0.374207,    1.352399
   0.376191,    1.288919
   0.378175,    1.225264
   0.380159,    1.161433
   0.382143,    1.097427
   0.384127,    1.032328
   0.386111,    0.966645
   0.388096,    0.900779
   0.390080,    0.834732
   0.392064,    0.768502
   0.394048,    0.702089
   0.396032,    0.635493
   0.398016,    0.568715
   0.400000,    0.501383
