Time, Angular Velocity
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  17.960000,    0.000000
  18.960000,    3.420382
  19.582485,    3.108596
  20.189437,    0.000000
  20.689437,    0.000000
  21.689437,   -0.800000
  22.689437,   -0.800000
  22.990626,   -0.800000
  23.990626,   -0.800000
  24.990626,   -0.800000
  25.990626,   -0.800000
  26.990626,   -0.800000
  27.942125,   -0.800000
  28.942125,   -0.800000
  29.942125,   -0.800000
  30.942125,   -0.800000
  31.942125,   -0.800000
  32.942125,   -0.800000
  33.942125,   -0.800000
  34.942125,   -0.800000
  34.990626,   -0.800000
  35.990626,   -0.800000
  36.990626,   -0.800000
  37.035369,    0.000000
  38.035369,   -0.280000
  39.035369,   -0.080000
  40.035369,    0.000000
  41.035369,    0.020000
  42.035369,    0.000000
  43.035369,    0.020000
  44.035369,    0.020000
  44.568543,    0.037511
  45.568543,   -1.130052
  46.568543,   -0.259948
  47.568543,   -0.020000
  48.568543,    0.060000
  49.568543,    1.210000
  50.568543,    0.300000
  51.568543,    0.100000
  52.568543,    0.040000
  53.568543,    0.020000
  54.568543,    0.020000
  55.568543,    0.020000
  56.568543,    0.020000
  57.568543,    0.000000
  58.568543,    0.020000
  59.568543,    0.020000
  60.568543,    0.000000
  61.568543,    0.020000
  62.568543,    0.020000
  63.568543,    0.000000
  64.568543,    0.020000
  65.568543,    0.020000
  66.568543,    0.020000
  67.568543,    0.000000
  68.568543,    0.020000
  69.568543,    0.020000
  70.568543,    0.000000
  71.568543,    0.020000
  72.568543,    0.020000
  73.568543,    0.000000
  74.568543,    0.020000
  75.568543,    0.020000
  76.568543,    0.020000
  77.568543,    0.000000
  78.568543,    0.020000
  79.568543,    0.020000
  80.568543,    0.000000
  81.568543,    0.020000
  82.568543,    0.020000
  83.568543,    0.000000
  84.568543,    0.020000
  85.568543,    0.020000
  86.568543,    0.020000
  87.568543,    0.000000
  88.568543,    0.020000
  89.568543,    0.020000
  90.568543,    0.000000
  91.568543,    0.020000
  92.568543,    0.020000
  93.568543,    0.000000
  94.568543,    0.020000
  95.568543,    0.020000
  96.568543,    0.020000
  97.568543,    0.000000
  98.568543,    0.020000
  99.568543,    0.020000
 100.568543,    0.000000
 101.568543,    0.020000
 102.568543,    0.020000
 103.568543,    0.000000
 104.568543,    0.020000
 105.568543,    0.000000
 106.568543,    0.000000
 107.568543,    0.020000
 108.568543,    0.020000
 109.568543,    0.000000
 110.568543,    0.020000
 111.568543,    0.020000
 112.568543,    0.020000
 113.568543,    0.000000
 114.568543,    0.020000
 115.568543,    0.020000
 116.568543,    0.000000
 117.568543,    0.020000
 118.568543,    0.020000
 119.568543,    0.020000
 120.568543,    0.000000
 121.568543,    0.020000
 121.739227,    0.000000
