Mach, Rate of Climb
   0.321950,   11.682497
   0.326576,   11.886271
   0.331203,   12.128428
   0.335830,   12.373095
   0.340457,   12.617097
   0.345083,   12.855197
   0.349710,   13.094016
   0.354337,   13.322879
   0.358964,   13.551131
   0.363591,   13.777452
   0.368217,   13.991618
   0.372844,   14.207759
   0.377471,   14.425915
   0.382098,   14.622742
   0.386724,   14.818644
   0.391351,   15.015728
   0.395978,   15.211025
   0.400605,   15.382940
   0.405232,   15.539887
   0.409858,   15.696827
   0.414485,   15.853775
   0.419112,   15.994262
   0.423739,   16.127657
   0.428365,   16.260335
   0.432992,   16.392305
   0.437619,   16.523573
   0.442246,   16.640611
   0.446872,   16.746043
   0.451499,   16.850037
   0.456126,   16.952591
   0.460753,   17.053706
   0.465380,   17.153380
   0.470006,   17.241984
   0.474633,   17.314546
   0.479260,   17.384956
   0.483887,   17.453208
   0.488513,   17.519294
   0.493140,   17.583207
   0.497767,   17.644939
   0.502394,   17.711691
   0.507020,   17.762842
   0.511647,   17.807952
   0.516274,   17.850448
   0.520901,   17.890315
   0.525528,   17.927542
   0.530154,   17.962114
   0.534781,   17.994018
   0.539408,   18.023241
   0.544035,   18.049769
   0.548661,   18.066638
   0.553288,   18.063786
   0.557915,   18.057597
   0.562542,   18.048053
   0.567169,   18.035135
   0.571795,   18.018825
   0.576422,   17.999104
   0.581049,   17.975954
   0.585676,   17.949357
   0.590302,   17.919294
   0.594929,   17.885747
   0.599556,   17.848697
   0.604183,   17.825311
   0.608809,   17.785147
   0.613436,   17.733020
   0.618063,   17.677065
   0.622690,   17.617258
   0.627317,   17.553577
   0.631943,   17.486001
   0.636570,   17.414505
   0.641197,   17.339069
   0.645824,   17.259668
   0.650450,   17.176281
   0.655077,   17.088885
   0.659704,   16.997458
   0.664331,   16.901977
   0.668957,   16.802419
   0.673584,   16.698762
   0.678211,   16.590983
   0.682838,   16.479061
   0.687465,   16.362971
   0.692091,   16.223865
   0.696718,   16.075402
   0.701345,   15.908409
   0.705972,   15.702548
   0.710598,   15.491298
   0.715225,   15.274633
   0.719852,   15.052523
   0.724479,   14.824885
   0.729106,   14.591510
   0.733732,   14.352043
   0.738359,   14.105965
   0.742986,   13.870659
   0.747613,   13.637378
   0.752239,   13.395139
   0.756866,   13.142607
   0.761493,   12.878195
   0.766120,   12.600045
   0.770746,   12.306011
   0.775373,   11.993635
   0.780000,   11.660125
