Speed (CAS), Efficiency
  69.804638,   14.034629
  71.240301,   14.213992
  72.675964,   14.559374
  74.111628,   14.891813
  75.547291,   15.204193
  76.982955,   15.482296
  78.418618,   15.757813
  79.854282,   16.006704
  81.289945,   16.243108
  82.725608,   16.457351
  84.161272,   16.658687
  85.596935,   16.831659
  87.032599,   17.006107
  88.468262,   17.132893
  89.903925,   17.263704
  91.339589,   17.369810
  92.775252,   17.448783
  94.210916,   17.529726
  95.646579,   17.582546
  97.082242,   17.609184
  98.517906,   17.636301
  99.953569,   17.658839
 101.389233,   17.632255
 102.824896,   17.605372
 104.260559,   17.578196
 105.696223,   17.547902
 107.131886,   17.469498
 108.567550,   17.390748
 110.003213,   17.311670
 111.438877,   17.232284
 112.874540,   17.142918
 114.310203,   17.017977
 115.745867,   16.893299
 117.181530,   16.768912
 118.617194,   16.644844
 120.052857,   16.521121
 121.488520,   16.387794
 122.924184,   16.226971
 124.359847,   16.067439
 125.795511,   15.909215
 127.231174,   15.752313
 128.666837,   15.596748
 130.102501,   15.442531
 131.538164,   15.289673
 132.973828,   15.117442
 134.409491,   14.938120
 135.845154,   14.761143
 137.280818,   14.586497
 138.716481,   14.414163
 140.152145,   14.244123
 141.587808,   14.076359
 143.023472,   13.910850
 144.459135,   13.747576
 145.894798,   13.586516
 147.330462,   13.414577
 148.766125,   13.237308
 150.201789,   13.063011
 151.637452,   12.891635
 153.073115,   12.723130
 154.508779,   12.557447
 155.944442,   12.394536
 157.380106,   12.234348
 158.815769,   12.076837
 160.251432,   11.921953
 161.687096,   11.769650
 163.122759,   11.619883
 164.558423,   11.472605
 165.994086,   11.327771
 167.429749,   11.182050
 168.865413,   11.029432
 170.301076,   10.879673
 171.736740,   10.732709
 173.172403,   10.588478
 174.608067,   10.446919
 176.043730,   10.307973
 177.479393,   10.171580
 178.915057,   10.037685
 180.350720,    9.906233
 181.786384,    9.777169
 183.222047,    9.650441
 184.657710,    9.525997
 186.093374,    9.403787
 187.529037,    9.283762
 188.964701,    9.165875
 190.400364,    9.050079
 191.836027,    8.936328
 193.271691,    8.824578
 194.707354,    8.714787
 196.143018,    8.606911
 197.578681,    8.500909
 199.014344,    8.396741
 200.450008,    8.292282
 201.885671,    8.185921
 203.321335,    8.081523
 204.756998,    7.979043
 206.192662,    7.878435
 207.628325,    7.779656
 209.063988,    7.682663
 210.499652,    7.587414
 211.935315,    7.493871
