Speed (TAS), Rate of Climb
 138.510944,  842.545193
 141.120804,  870.997468
 143.730664,  887.312111
 146.340525,  898.216851
 148.950385,  906.941910
 151.560246,  912.509437
 154.170106,  916.281780
 156.779967,  917.827953
 159.389827,  917.944140
 161.999687,  916.252553
 164.609548,  916.859981
 167.219408,  914.722369
 169.829269,  912.131321
 172.439129,  907.887778
 175.048989,  901.799211
 177.658850,  895.150740
 180.268710,  886.612392
 182.878571,  876.351338
 185.488431,  866.799044
 188.098292,  857.415236
 190.708152,  844.661746
 193.318012,  831.184196
 195.927873,  816.981259
 198.537733,  800.923964
 201.147594,  781.043641
 203.757454,  760.266432
 206.367315,  738.588804
 208.977175,  717.889200
 211.587035,  694.453906
 214.196896,  668.709788
 216.806756,  641.970525
 219.416617,  614.230869
 222.026477,  585.485571
 224.636337,  555.724727
 227.246198,  520.528217
 229.856058,  484.649376
 232.465919,  450.334407
 235.075779,  414.902117
 237.685640,  378.345447
 240.295500,  340.657340
 242.905360,  301.830735
 245.515221,  257.790556
 248.125081,  212.375145
 250.734942,  165.663580
 253.344802,  118.252126
 255.954662,   70.188934
 258.564523,   20.830066
 261.174383,  -29.832992
 263.784244,  -81.808752
 266.394104, -135.105727
 269.003965, -193.445900
 271.613825, -253.786154
 274.223685, -315.600339
 276.833546, -378.758508
 279.443406, -443.375534
 282.053267, -509.492473
 284.663127, -577.119075
 287.272987, -646.265089
 289.882848, -716.940265
 292.492708, -789.154352
 295.102569, -862.917101
 297.712429, -938.232094
 300.322290, -1016.805883
 302.932150, -1099.666644
 305.542010, -1184.230323
 308.151871, -1270.507680
 310.761731, -1358.509474
 313.371592, -1448.246466
 315.981452, -1539.729414
 318.591313, -1632.969079
 321.201173, -1727.954732
 323.811033, -1824.694458
 326.420894, -1923.222440
 329.030754, -2023.549437
 331.640615, -2125.686208
 334.250475, -2229.643515
 336.860335, -2335.432116
 339.470196, -2443.062772
 342.080056, -2552.546241
 344.689917, -2663.658579
 347.299777, -2776.585062
 349.909638, -2894.183421
 352.519498, -3014.601604
 355.129358, -3137.005163
 357.739219, -3261.405479
 360.349079, -3387.813933
 362.958940, -3516.241907
 365.568800, -3646.543475
 368.178660, -3777.889942
 370.788521, -3911.273575
 373.398381, -4046.705757
 376.008242, -4184.197869
 378.618102, -4323.761292
 381.227963, -4465.407407
 383.837823, -4609.147596
 386.447683, -4754.993240
 389.057544, -4902.450678
 391.667404, -5051.451068
 394.277265, -5202.576453
 396.887125, -5355.838215
