Speed (CAS), Efficiency
  70.184261,   12.894695
  72.156433,   13.412592
  74.128605,   13.916689
  76.100777,   14.403707
  78.072950,   14.871544
  80.045122,   15.319603
  82.017294,   15.741002
  83.989466,   16.140645
  85.961638,   16.511003
  87.933811,   16.857143
  89.905983,   17.175999
  91.878155,   17.461600
  93.850327,   17.718798
  95.822499,   17.947073
  97.794671,   18.146586
  99.766844,   18.318190
 101.739016,   18.454733
 103.711188,   18.563680
 105.683360,   18.647702
 107.655532,   18.710028
 109.627705,   18.736470
 111.599877,   18.742822
 113.572049,   18.731060
 115.544221,   18.686655
 117.516393,   18.635245
 119.488566,   18.548743
 121.460738,   18.460710
 123.432910,   18.339076
 125.405082,   18.217114
 127.377254,   18.069619
 129.349427,   17.915864
 131.321599,   17.753467
 133.293771,   17.571474
 135.265943,   17.390545
 137.238115,   17.197612
 139.210288,   16.993123
 141.182460,   16.790626
 143.154632,   16.583173
 145.126804,   16.361865
 147.098976,   16.143477
 149.071149,   15.928010
 151.043321,   15.703254
 153.015493,   15.474265
 154.987665,   15.249017
 156.959837,   15.027470
 158.932010,   14.804686
 160.904182,   14.574130
 162.876354,   14.347931
 164.848526,   14.126016
 166.820698,   13.908312
 168.792871,   13.692815
 170.765043,   13.470206
 172.737215,   13.252257
 174.709387,   13.038864
 176.681559,   12.829926
 178.653732,   12.625344
 180.625904,   12.425019
 182.598076,   12.220232
 184.570248,   12.018573
 186.542420,   11.821400
 188.514593,   11.628597
 190.486765,   11.440051
 192.458937,   11.255653
 194.431109,   11.075296
 196.403281,   10.898875
 198.375454,   10.719571
 200.347626,   10.543970
 202.319798,   10.372375
 204.291970,   10.204676
 206.264142,   10.040763
 208.236315,    9.880532
 210.208487,    9.723882
 212.180659,    9.570713
 214.152831,    9.420930
 216.125003,    9.274441
 218.097176,    9.128596
 220.069348,    8.983954
 222.041520,    8.842582
 224.013692,    8.704387
 225.985864,    8.569279
 227.958037,    8.437171
 229.930209,    8.307978
 231.902381,    8.181620
 233.874553,    8.058016
 235.846725,    7.937091
 237.818898,    7.818771
 239.791070,    7.702985
 241.763242,    7.589663
 243.735414,    7.478739
 245.707586,    7.370064
 247.679759,    7.261132
 249.651931,    7.154541
 251.624103,    7.050224
 253.596275,    6.948121
 255.568447,    6.848169
 257.540620,    6.750311
 259.512792,    6.654489
 261.484964,    6.560649
 263.457136,    6.468738
 265.429308,    6.378705
