Ground Roll distance, Vertical Forces
1088.595873, 46418.200864
1113.017626, 46418.200864
1279.961710, 46418.200864
1313.078687, 46418.200864
1346.105646, 46418.200864
1379.042837, 46418.200864
1411.890511, 46418.200864
1418.449326, 46418.200864
1418.480335, 46418.200864
1418.497053, 46418.200864
1418.500876, 46418.200864
1418.502965, 46418.200864
1418.504054, 46418.200864
1418.505108, 46418.200864
1418.515646, 46418.200864
1418.621023, 46418.200864
1419.674596, 46418.200864
1430.190164, 46418.200864
1533.241194, 46418.200864
1635.834018, 46418.200864
1729.548622, 46418.200864
1814.149541, 46418.200864
1889.896147, 46418.200864
1957.171602, 46418.200864
2016.428250, 46418.200864
2034.806350, 46418.200864
2047.469869, 46418.200864
2060.994998, 46418.200864
2063.375450, 46418.200864
2065.976901, 46418.200864
2091.195102, 46418.200864
2107.858586, 46418.200864
2118.331190, 46418.200864
2122.778806, 46418.200864
2128.896907, 46418.200864
2165.153589, 46418.200864
2172.870322, 46418.200864
2180.409311, 46418.200864
2182.592088, 46418.200864
2183.814446, 46418.200864
2184.925276, 46418.200864
2195.633977, 46418.200864
2222.285442, 46418.200864
2242.958550, 46418.200864
2244.507276, 46418.200864
2247.466559, 46418.200864
2249.964713, 46418.200864
2260.720389, 46418.200864
2262.088508, 46418.200864
2262.632275, 46418.200864
2262.967297, 46418.200864
2263.149093, 46418.200864
2263.205754, 46418.200864
2263.205782, 46418.200864
