Ground Roll distance, Vertical Forces
1088.595873, 33545.543674
1113.017626, 33413.184449
1279.961710, 32515.675793
1313.078687, 32339.138765
1346.105646, 32163.574864
1379.042837, 31988.977721
1411.890511, 31815.341017
1418.449326, 31780.728376
1418.480335, 31780.564780
1418.497053, 31780.476580
1418.500876, 31780.456409
1418.502965, 31780.445387
1418.504054, 31780.437874
1418.505108, 31780.415871
1418.515646, 31780.195835
1418.621023, 31777.995381
1419.674596, 31755.981073
1430.190164, 31534.860927
1533.241194, 29225.683342
1635.834018, 26640.923368
1729.548622, 23988.317416
1814.149541, 21313.748137
1889.896147, 18656.047298
1957.171602, 16053.205432
2016.428250, 13541.692320
2034.806350, 12716.038103
2047.469869, 12133.212795
2060.994998, 11497.684067
2063.375450, 11384.400783
2065.976901, 11260.123482
2091.195102, 10028.919056
2107.858586, 9187.911213
2118.331190, 8647.587100
2122.778806, 8415.277071
2128.896907, 8092.861637
2165.153589, 6110.211267
2172.870322, 5671.307879
2180.409311, 5236.364208
2182.592088, 5109.269540
2183.814446, 5037.867265
2184.925276, 4972.843986
2195.633977, 4339.253442
2222.285442, 2705.804512
2242.958550, 1375.987910
2244.507276, 1273.832344
2247.466559, 1077.459647
2249.964713,  910.382749
2260.720389,  175.041806
2262.088508,   79.094818
2262.632275,   40.714335
2262.967297,   16.971452
2263.149093,    4.043002
2263.205754,    0.002221
2263.205782,    0.000163
