Time, Fuel Flow
   0.375185,   20.098808
   0.376852,   20.098011
   0.378518,   20.097215
   0.380185,   20.096418
   0.381852,   20.095622
   0.383518,   20.094825
   0.385185,   20.094029
   0.386852,   20.093300
   0.388518,   20.092572
   0.390185,   20.091843
   0.391852,   20.091115
   0.393518,   20.090386
   0.395185,   20.089772
   0.396852,   20.089157
   0.398518,   20.088542
   0.400185,   20.087927
   0.401852,   20.087313
   0.403518,   20.086877
   0.405185,   20.086442
   0.406852,   20.086007
   0.408518,   20.085571
   0.410185,   20.085136
   0.410185,   17.213147
   1.605400,   16.967991
   2.825139,   16.707980
   4.084250,   16.255521
   5.433948,   15.480229
   6.920962,   14.774997
   8.567151,   14.184758
  10.405942,   13.610815
  12.496124,   13.024584
  14.982109,   12.316910
  14.982109,   13.115709
  15.801212,   13.113578
  16.620315,   13.111447
  17.439418,   13.109316
  18.258522,   13.107185
  19.077625,   13.105054
  19.896728,   13.102923
  20.715832,   13.100792
  21.534935,   13.098662
  22.354038,   13.096531
  23.173141,   13.094400
  23.992245,   13.092269
  24.811348,   13.090138
  25.630451,   13.088007
  26.449554,   13.085876
  27.268658,   13.083745
  28.087761,   13.081614
  28.906864,   13.079483
  29.725967,   13.077352
  30.545071,   13.075221
  31.364174,   13.073090
  32.183277,   13.070959
  33.002380,   13.068828
  33.821484,   13.066697
  34.640587,   13.064566
  35.459690,   13.062435
  36.278793,   13.060304
  37.097897,   13.058173
  37.917000,   13.056042
  38.736103,   13.053911
  38.736103,    7.794626
  39.896032,    7.566633
  41.058764,    7.531345
  42.220084,    7.455279
  43.376236,    7.286857
  44.524976,    7.248913
  45.661995,    7.136894
  46.783206,    6.921815
  47.900611,    6.880484
  49.010509,    6.803755
  49.010509,   17.024035
  49.589924,   16.896980
  50.174964,   16.766461
  50.765469,   16.632957
  51.364214,   16.423965
  51.981985,   16.037366
  52.628108,   15.648721
  53.305596,   15.258726
  54.016769,   14.914813
  54.763442,   14.590670
  54.763442,    9.476793
  56.615618,    9.469008
  58.468603,    9.461219
  60.322397,    9.453427
  62.177002,    9.445631
  64.032418,    9.437833
  65.888646,    9.430031
  67.745686,    9.422227
  69.603540,    9.414419
  71.462208,    9.406608
  71.462208,    7.293120
  72.108615,    9.134509
  72.744854,    7.348363
  73.383630,    7.346535
  74.025084,    7.322518
  74.669359,    7.274408
  75.316244,    7.272790
  75.965602,    7.280643
  76.616971,    7.278738
  77.269434,    7.274099
  77.269434,    9.086220
  82.269434,    9.068471
  87.269434,    9.050741
  92.269434,    9.033199
  97.269434,    9.016123
 102.269434,    8.999064
 107.269434,    8.982024
 112.269434,    8.965002
 117.269434,    8.947997
 122.269434,    8.931011
 122.269434,    0.000000
 122.271101,    8.436570
 122.272767,    8.436713
 122.274434,    8.436857
 122.276101,    8.437000
 122.277767,    8.437143
 122.279434,    8.437285
 122.281101,    8.437428
 122.282767,    8.437570
 122.284434,    8.437713
 122.286101,    8.437855
 122.287767,    8.437998
 122.289434,    8.438141
 122.291101,    8.438283
 122.292767,    8.438425
 122.294434,    8.438567
 122.296101,    8.438709
 122.297767,    8.438852
 122.299434,    8.438994
 122.301101,    8.439136
 122.302767,    8.439278
 122.304434,    8.439420
 122.306101,    8.439562
 122.307767,    8.439704
 122.309434,    8.439846
 122.311101,    8.439988
 122.312767,    8.440130
 122.314434,    8.440272
 122.316101,    8.440414
 122.317767,    8.440556
 122.319434,    8.440697
 122.321101,    8.440839
 122.322767,    8.440981
 122.324434,    8.441123
 122.326101,    8.441263
 122.327767,    8.441402
 122.329434,    8.441542
 122.331101,    8.441681
 122.332767,    8.441820
 122.334434,    8.441959
 122.336101,    8.442099
 122.337767,    8.442238
 122.339434,    8.442377
 122.341101,    8.442517
 122.342767,    8.442658
 122.344434,    8.442799
 122.346101,    8.442941
 122.347767,    8.443082
 122.349434,    8.443224
 122.351101,    8.443365
 122.352767,    8.443507
 122.354434,    8.443648
 122.356101,    8.443790
 122.357767,    8.443931
 122.359434,    8.444072
 122.361101,    8.444212
 122.362767,    8.444353
 122.364434,    8.444493
 122.366101,    8.444633
 122.367767,    8.444774
 122.369434,    8.444914
 122.371101,    8.445054
 122.372767,    8.445195
 122.374434,    8.445335
 122.376101,    8.445475
 122.377767,    8.445615
 122.379434,    8.445755
 122.381101,    8.445894
 122.382767,    8.446034
 122.384434,    8.446174
 122.386101,    8.446314
 122.387767,    8.446454
 122.389434,    8.446594
 122.391101,    8.446734
 122.392767,    8.446875
 122.394434,    8.447016
 122.396101,    8.447157
 122.397767,    8.447298
 122.399434,    8.447440
 122.401101,    8.447581
 122.402767,    8.447722
 122.404434,    8.447863
 122.406101,    8.448004
 122.407767,    8.448145
 122.409434,    8.448285
 122.411101,    8.448425
 122.412767,    8.448565
 122.414434,    8.448705
 122.416101,    8.448845
 122.417767,    8.448985
 122.419434,    8.449124
 122.421101,    8.449264
 122.422767,    8.449404
 122.424434,    8.449544
 122.426101,    8.449684
 122.427767,    8.449823
 122.429434,    8.449963
 122.431101,    8.450103
 122.432767,    8.450243
 122.434434,    8.450383
 122.436101,    8.450522
 122.437767,    8.450662
 122.439434,    8.450802
 122.441101,    8.450942
 122.442767,    8.451079
 122.444434,    8.451217
 122.446101,    8.451354
 122.447767,    8.451491
 122.449434,    8.451628
 122.451101,    8.451766
 122.452767,    8.451903
 122.454434,    8.452040
 122.456101,    8.452177
 122.457767,    8.452314
 122.459434,    8.452452
 122.461101,    8.452589
 122.462767,    8.452727
 122.464434,    8.452864
 122.466101,    8.453002
 122.467767,    8.453139
 122.469434,    8.453277
 122.471101,    8.453414
 122.472767,    8.453552
 122.474434,    8.453689
 122.476101,    8.453826
 122.477767,    8.453962
 122.479434,    8.454099
 122.481101,    8.454235
 122.482767,    8.454372
 122.484434,    8.454508
 122.486101,    8.454645
 122.487767,    8.454781
 122.489434,    8.454918
 122.491101,    8.455054
 122.492767,    8.455191
 122.494434,    8.455329
 122.496101,    8.455467
 122.497767,    8.455605
 122.499434,    8.455742
 122.501101,    8.455880
 122.502767,    8.456018
 122.504434,    8.456155
 122.506101,    8.456293
 122.507767,    8.456431
 122.509434,    8.456567
 122.511101,    8.456704
 122.512767,    8.456840
 122.514434,    8.456977
 122.516101,    8.457113
 122.517767,    8.457249
 122.519434,    8.457386
 122.521101,    8.457522
 122.522767,    8.457659
 122.524434,    8.457795
 122.526101,    8.457931
 122.527767,    8.458067
 122.529434,    8.458203
 122.531101,    8.458339
 122.532767,    8.458475
 122.534434,    8.458611
 122.536101,    8.458747
 122.537767,    8.458883
 122.539434,    8.459019
 122.541101,    8.459155
 122.542767,    8.459292
 122.544434,    8.459429
 122.546101,    8.459566
 122.547767,    8.459704
 122.549434,    8.459841
 122.551101,    8.459979
 122.552767,    8.460116
 122.554434,    8.460253
 122.556101,    8.460391
 122.557767,    8.460528
 122.559434,    8.460664
 122.561101,    8.460801
 122.562767,    8.460937
 122.564434,    8.461073
 122.566101,    8.461209
 122.567767,    8.461345
 122.569434,    8.461482
 122.571101,    8.461618
 122.572767,    8.461754
 122.574434,    8.461890
 122.576101,    8.462027
 122.577767,    8.462163
 122.579434,    8.462300
 122.581101,    8.462436
 122.582767,    8.462573
 122.584434,    8.462709
 122.586101,    8.462846
 122.587767,    8.462982
 122.589434,    8.463119
 122.591101,    8.463256
 122.592767,    8.463392
 122.594434,    8.463529
 122.596101,    8.463665
 122.597767,    8.463802
 122.599434,    8.463938
 122.601101,    8.464075
 122.602767,    8.464212
 122.604434,    8.464348
 122.606101,    8.464485
 122.607767,    8.464621
 122.609434,    8.464758
 122.611101,    8.464894
 122.612767,    8.465030
 122.614434,    8.465166
 122.616101,    8.465302
 122.617767,    8.465439
 122.619434,    8.465575
 122.621101,    8.465711
 122.622767,    8.465847
 122.624434,    8.465983
 122.626101,    8.466120
 122.627767,    8.466256
 122.629434,    8.466393
 122.631101,    8.466529
 122.632767,    8.466666
 122.634434,    8.466803
 122.636101,    8.466939
 122.637767,    8.467076
 122.639434,    8.467212
 122.641101,    8.467349
 122.642767,    8.467485
 122.644434,    8.467622
 122.646101,    8.467758
 122.647767,    8.467895
 122.649434,    8.468032
 122.651101,    8.468168
 122.652767,    8.468305
 122.654434,    8.468441
 122.656101,    8.468578
 122.657767,    8.468714
 122.659434,    8.468850
 122.661101,    8.468987
 122.662767,    8.469123
 122.664434,    8.469259
 122.666101,    8.469395
 122.667767,    8.469531
 122.669434,    8.469667
 122.671101,    8.469803
 122.672767,    8.469939
 122.674434,    8.470075
 122.676101,    8.470211
 122.677767,    8.470347
 122.679434,    8.470482
 122.681101,    8.470618
 122.682767,    8.470754
 122.684434,    8.470889
 122.686101,    8.471025
 122.687767,    8.471161
 122.689434,    8.471296
 122.691101,    8.471432
 122.692767,    8.471569
 122.694434,    8.471706
 122.696101,    8.471843
 122.697767,    8.471980
 122.699434,    8.472117
 122.701101,    8.472254
 122.702767,    8.472391
 122.704434,    8.472528
 122.706101,    8.472665
 122.707767,    8.472802
 122.709434,    8.472938
 122.711101,    8.473074
 122.712767,    8.473209
 122.714434,    8.473345
 122.716101,    8.473481
 122.717767,    8.473617
 122.719434,    8.473752
 122.721101,    8.473888
 122.722767,    8.474024
 122.724434,    8.474160
 122.726101,    8.474295
 122.727767,    8.474430
 122.729434,    8.474565
 122.731101,    8.474700
 122.732767,    8.474835
 122.734434,    8.474971
 122.736101,    8.475106
 122.737767,    8.475241
 122.739434,    8.475376
 122.741101,    8.475511
 122.742767,    8.475647
 122.744434,    8.475784
 122.746101,    8.475920
 122.747767,    8.476057
 122.749434,    8.476193
 122.751101,    8.476330
 122.752767,    8.476466
 122.754434,    8.476602
 122.756101,    8.476739
 122.757767,    8.476875
 122.759434,    8.477010
 122.761101,    8.477146
 122.762767,    8.477281
 122.764434,    8.477416
 122.766101,    8.477551
 122.767767,    8.477686
 122.769434,    8.477821
 122.771101,    8.477956
 122.772767,    8.478091
 122.774434,    8.478226
 122.776101,    8.478363
 122.777767,    8.478501
 122.779434,    8.478639
 122.781101,    8.478777
 122.782767,    8.478915
 122.784434,    8.479053
 122.786101,    8.479192
 122.787767,    8.479330
 122.789434,    8.479468
 122.791101,    8.479606
 122.792767,    8.479743
 122.794434,    8.479879
 122.796101,    8.480016
 122.797767,    8.480152
 122.799434,    8.480289
 122.801101,    8.480426
 122.802767,    8.480562
 122.804434,    8.480699
 122.806101,    8.480836
 122.807767,    8.480972
 122.809434,    8.481108
 122.811101,    8.481244
 122.812767,    8.481380
 122.814434,    8.481516
 122.816101,    8.481652
 122.817767,    8.481788
 122.819434,    8.481924
 122.821101,    8.482060
 122.822767,    8.482196
 122.824434,    8.482332
 122.826101,    8.482468
 122.827767,    8.482603
 122.829434,    8.482739
 122.831101,    8.482874
 122.832767,    8.483010
 122.834434,    8.483146
 122.836101,    8.483281
 122.837767,    8.483417
 122.839434,    8.483552
 122.841101,    8.483688
 122.842767,    8.483823
 122.844434,    8.483957
 122.846101,    8.484092
 122.847767,    8.484227
 122.849434,    8.484362
 122.851101,    8.484497
 122.852767,    8.484632
 122.854434,    8.484766
 122.856101,    8.484901
 122.857767,    8.485036
 122.859434,    8.485172
 122.861101,    8.485308
 122.862767,    8.485444
 122.864434,    8.485580
 122.866101,    8.485716
 122.867767,    8.485852
 122.869434,    8.485988
 122.871101,    8.486124
 122.872767,    8.486260
 122.874434,    8.486396
 122.876101,    8.486531
 122.877767,    8.486665
 122.879434,    8.486800
 122.881101,    8.486934
 122.882767,    8.487069
 122.884434,    8.487203
 122.886101,    8.487337
 122.887767,    8.487472
 122.889434,    8.487606
 122.891101,    8.487741
 122.892767,    8.487875
 122.894434,    8.488010
 122.896101,    8.488144
 122.897767,    8.488279
 122.899434,    8.488413
 122.901101,    8.488547
 122.902767,    8.488682
 122.904434,    8.488816
 122.906101,    8.488951
 122.907767,    8.489085
 122.909434,    8.489217
 122.911101,    8.489349
 122.912767,    8.489481
 122.914434,    8.489612
 122.916101,    8.489744
 122.917767,    8.489876
 122.919434,    8.490007
 122.921101,    8.490139
 122.922767,    8.490271
 122.924434,    8.490402
 122.926101,    8.490534
 122.927767,    8.490666
 122.929434,    8.490799
 122.931101,    8.490931
 122.932767,    8.491063
 122.934434,    8.491195
 122.936101,    8.491327
 122.937767,    8.491459
 122.939434,    8.491591
 122.941101,    8.491723
 122.942767,    8.491854
 122.944434,    8.491985
 122.946101,    8.492116
 122.947767,    8.492247
 122.949434,    8.492378
 122.951101,    8.492509
 122.952767,    8.492640
 122.954434,    8.492771
 122.956101,    8.492901
 122.957767,    8.493032
 122.959434,    8.493165
 122.961101,    8.493297
 122.962767,    8.493429
 122.964434,    8.493561
 122.966101,    8.493694
 122.967767,    8.493826
 122.969434,    8.493958
 122.971101,    8.494091
 122.972767,    8.494223
 122.974434,    8.494355
 122.976101,    8.494487
 122.977767,    8.494618
 122.979434,    8.494749
 122.981101,    8.494880
 122.982767,    8.495011
 122.984434,    8.495142
 122.986101,    8.495273
 122.987767,    8.495404
 122.989434,    8.495536
 122.991101,    8.495667
 122.992767,    8.495798
 122.994434,    8.495930
 122.996101,    8.496061
 122.997767,    8.496193
 122.999434,    8.496324
 123.001101,    8.496456
 123.002767,    8.496587
 123.004434,    8.496718
 123.006101,    8.496850
 123.007767,    8.496981
 123.009434,    8.497113
 123.011101,    8.497245
 123.012767,    8.497376
 123.014434,    8.497508
 123.016101,    8.497639
 123.017767,    8.497771
 123.019434,    8.497902
 123.021101,    8.498034
 123.022767,    8.498166
 123.024434,    8.498297
 123.026101,    8.498429
 123.027767,    8.498560
 123.029434,    8.498691
 123.031101,    8.498822
 123.032767,    8.498954
 123.034434,    8.499085
 123.036101,    8.499216
 123.037767,    8.499347
 123.039434,    8.499479
 123.041101,    8.499610
 123.042767,    8.499739
 123.044434,    8.499868
 123.046101,    8.499997
 123.047767,    8.500125
 123.049434,    8.500254
 123.051101,    8.500383
 123.052767,    8.500511
 123.054434,    8.500640
 123.056101,    8.500769
 123.057767,    8.500897
 123.059434,    8.501026
 123.061101,    8.501155
 123.062767,    8.501285
 123.064434,    8.501414
 123.066101,    8.501543
 123.067767,    8.501672
 123.069434,    8.501801
 123.071101,    8.501930
 123.072767,    8.502059
 123.074434,    8.502188
 123.076101,    8.502317
 123.077767,    8.502445
 123.079434,    8.502573
 123.081101,    8.502701
 123.082767,    8.502829
 123.084434,    8.502958
 123.086101,    8.503086
 123.087767,    8.503214
 123.089434,    8.503342
 123.091101,    8.503471
 123.092767,    8.503600
 123.094434,    8.503730
 123.096101,    8.503860
 123.097767,    8.503990
 123.099434,    8.504119
 123.101101,    8.504249
 123.102767,    8.504379
 123.104434,    8.504509
 123.106101,    8.504639
 123.107767,    8.504769
 123.109434,    8.504898
 123.111101,    8.505027
 123.112767,    8.505156
 123.114434,    8.505285
 123.116101,    8.505413
 123.117767,    8.505542
 123.119434,    8.505671
 123.121101,    8.505800
 123.122767,    8.505929
 123.124434,    8.506058
 123.126101,    8.506189
 123.127767,    8.506320
 123.129434,    8.506451
 123.131101,    8.506582
 123.132767,    8.506713
 123.134434,    8.506844
 123.136101,    8.506975
 123.137767,    8.507106
 123.139434,    8.507237
 123.141101,    8.507368
 123.142767,    8.507496
 123.144434,    8.507625
 123.146101,    8.507753
 123.147767,    8.507881
 123.149434,    8.508010
 123.151101,    8.508138
 123.152767,    8.508267
 123.154434,    8.508395
 123.156101,    8.508523
 123.157767,    8.508652
 123.159434,    8.508780
 123.161101,    8.508909
 123.162767,    8.509038
 123.164434,    8.509167
 123.166101,    8.509296
 123.167767,    8.509424
 123.169434,    8.509553
 123.171101,    8.509682
 123.172767,    8.509811
 123.174434,    8.509939
 123.176101,    8.510069
 123.177767,    8.510200
 123.179434,    8.510330
 123.181101,    8.510460
 123.182767,    8.510590
 123.184434,    8.510720
 123.186101,    8.510851
 123.187767,    8.510981
 123.189434,    8.511111
 123.191101,    8.511241
 123.192767,    8.511371
 123.194434,    8.511500
 123.196101,    8.511629
 123.197767,    8.511758
 123.199434,    8.511887
 123.201101,    8.512016
 123.202767,    8.512145
 123.204434,    8.512274
 123.206101,    8.512403
 123.207767,    8.512532
 123.209434,    8.512661
 123.211101,    8.512791
 123.212767,    8.512920
 123.214434,    8.513050
 123.216101,    8.513179
 123.217767,    8.513309
 123.219434,    8.513438
 123.221101,    8.513568
 123.222767,    8.513697
 123.224434,    8.513827
 123.226101,    8.513956
 123.227767,    8.514086
 123.229434,    8.514215
 123.231101,    8.514345
 123.232767,    8.514475
 123.234434,    8.514604
 123.236101,    8.514734
 123.237767,    8.514863
 123.239434,    8.514993
 123.241101,    8.515123
 123.242767,    8.515252
 123.244434,    8.515381
 123.246101,    8.515510
 123.247767,    8.515640
 123.249434,    8.515769
 123.251101,    8.515898
 123.252767,    8.516028
 123.254434,    8.516157
 123.256101,    8.516286
 123.257767,    8.516416
 123.259434,    8.516543
 123.261101,    8.516669
 123.262767,    8.516796
 123.264434,    8.516923
 123.266101,    8.517049
 123.267767,    8.517176
 123.269434,    8.517303
 123.271101,    8.517429
 123.272767,    8.517556
 123.274434,    8.517683
 123.276101,    8.517810
 123.277767,    8.517937
 123.279434,    8.518064
 123.281101,    8.518191
 123.282767,    8.518318
 123.284434,    8.518445
 123.286101,    8.518572
 123.287767,    8.518699
 123.289434,    8.518826
 123.291101,    8.518953
 123.292767,    8.519079
 123.294434,    8.519206
 123.296101,    8.519332
 123.297767,    8.519458
 123.299434,    8.519584
 123.301101,    8.519710
 123.302767,    8.519836
 123.304434,    8.519962
 123.306101,    8.520088
 123.307767,    8.520215
 123.309434,    8.520342
 123.311101,    8.520470
 123.312767,    8.520597
 123.314434,    8.520725
 123.316101,    8.520853
 123.317767,    8.520981
 123.319434,    8.521108
 123.321101,    8.521236
 123.322767,    8.521364
 123.324434,    8.521491
 123.326101,    8.521618
 123.327767,    8.521745
 123.329434,    8.521872
 123.331101,    8.521999
 123.332767,    8.522125
 123.334434,    8.522252
 123.336101,    8.522379
 123.337767,    8.522506
 123.339434,    8.522632
 123.341101,    8.522759
 123.342767,    8.522887
 123.344434,    8.523016
 123.346101,    8.523145
 123.347767,    8.523274
 123.349434,    8.523402
 123.351101,    8.523531
 123.352767,    8.523660
 123.354434,    8.523789
 123.356101,    8.523917
 123.357767,    8.524046
 123.359434,    8.524173
 123.361101,    8.524299
 123.362767,    8.524425
 123.364434,    8.524551
 123.366101,    8.524677
 123.367767,    8.524803
 123.369434,    8.524929
 123.371101,    8.525055
 123.372767,    8.525181
 123.374434,    8.525307
 123.376101,    8.525434
 123.377767,    8.525560
 123.379434,    8.525686
 123.381101,    8.525813
 123.382767,    8.525939
 123.384434,    8.526066
 123.386101,    8.526192
 123.387767,    8.526318
 123.389434,    8.526445
 123.391101,    8.526571
 123.392767,    8.526699
 123.394434,    8.526826
 123.396101,    8.526954
 123.397767,    8.527082
 123.399434,    8.527210
 123.401101,    8.527338
 123.402767,    8.527465
 123.404434,    8.527593
 123.406101,    8.527721
 123.407767,    8.527849
 123.409434,    8.527975
 123.411101,    8.528102
 123.412767,    8.528229
 123.414434,    8.528355
 123.416101,    8.528482
 123.417767,    8.528608
 123.419434,    8.528735
 123.421101,    8.528861
 123.422767,    8.528988
 123.424434,    8.529115
 123.426101,    8.529241
 123.427767,    8.529368
 123.429434,    8.529495
 123.431101,    8.529622
 123.432767,    8.529749
 123.434434,    8.529876
 123.436101,    8.530003
 123.437767,    8.530130
 123.439434,    8.530257
 123.441101,    8.530384
 123.442767,    8.530511
 123.444434,    8.530638
 123.446101,    8.530765
 123.447767,    8.530892
 123.449434,    8.531019
 123.451101,    8.531146
 123.452767,    8.531273
 123.454434,    8.531400
 123.456101,    8.531527
 123.457767,    8.531654
 123.459434,    8.531781
 123.461101,    8.531908
 123.462767,    8.532035
 123.464434,    8.532161
 123.466101,    8.532288
 123.467767,    8.532415
 123.469434,    8.532542
 123.471101,    8.532669
 123.472767,    8.532795
 123.474434,    8.532922
 123.476101,    8.533047
 123.477767,    8.533171
 123.479434,    8.533295
 123.481101,    8.533419
 123.482767,    8.533543
 123.484434,    8.533668
 123.486101,    8.533792
 123.487767,    8.533916
 123.489434,    8.534040
 123.491101,    8.534164
 123.492767,    8.534289
 123.494434,    8.534413
 123.496101,    8.534538
 123.497767,    8.534663
 123.499434,    8.534787
 123.501101,    8.534912
 123.502767,    8.535036
 123.504434,    8.535161
 123.506101,    8.535285
 123.507767,    8.535410
 123.509434,    8.535534
 123.511101,    8.535657
 123.512767,    8.535781
 123.514434,    8.535905
 123.516101,    8.536028
 123.517767,    8.536152
 123.519434,    8.536276
 123.521101,    8.536399
 123.522767,    8.536523
 123.524434,    8.536647
 123.526101,    8.536772
 123.527767,    8.536897
 123.529434,    8.537023
 123.531101,    8.537148
 123.532767,    8.537273
 123.534434,    8.537399
 123.536101,    8.537524
 123.537767,    8.537649
 123.539434,    8.537775
 123.541101,    8.537900
 123.542767,    8.538024
 123.544434,    8.538149
 123.546101,    8.538273
 123.547767,    8.538398
 123.549434,    8.538522
 123.551101,    8.538647
 123.552767,    8.538771
 123.554434,    8.538896
 123.556101,    8.539020
 123.557767,    8.539145
 123.559434,    8.539271
 123.561101,    8.539397
 123.562767,    8.539524
 123.564434,    8.539650
 123.566101,    8.539776
 123.567767,    8.539903
 123.569434,    8.540029
 123.571101,    8.540156
 123.572767,    8.540282
 123.574434,    8.540409
 123.576101,    8.540533
 123.577767,    8.540657
 123.579434,    8.540781
 123.581101,    8.540905
 123.582767,    8.541029
 123.584434,    8.541153
 123.586101,    8.541277
 123.587767,    8.541401
 123.589434,    8.541525
 123.591101,    8.541649
 123.592767,    8.541773
 123.594434,    8.541897
 123.596101,    8.542022
 123.597767,    8.542146
 123.599434,    8.542270
 123.601101,    8.542394
 123.602767,    8.542519
 123.604434,    8.542643
 123.606101,    8.542767
 123.607767,    8.542892
 123.609434,    8.543017
 123.611101,    8.543143
 123.612767,    8.543269
 123.614434,    8.543395
 123.616101,    8.543520
 123.617767,    8.543646
 123.619434,    8.543772
 123.621101,    8.543898
 123.622767,    8.544023
 123.624434,    8.544149
 123.626101,    8.544274
 123.627767,    8.544399
 123.629434,    8.544523
 123.631101,    8.544648
 123.632767,    8.544772
 123.634434,    8.544897
 123.636101,    8.545022
 123.637767,    8.545146
 123.639434,    8.545271
 123.641101,    8.545396
 123.642767,    8.545520
 123.644434,    8.545646
