Speed (CAS), Climb Angle
 136.427291,    0.839346
 138.695536,    0.917765
 140.963781,    0.990976
 143.232026,    1.057751
 145.500271,    1.118779
 147.768516,    1.174464
 150.036761,    1.225154
 152.305006,    1.270882
 154.573251,    1.311826
 156.841496,    1.348229
 159.109741,    1.380395
 161.377986,    1.408523
 163.646231,    1.433195
 165.914476,    1.454447
 168.182721,    1.473060
 170.450966,    1.488498
 172.719211,    1.500729
 174.987456,    1.510729
 177.255701,    1.519132
 179.523946,    1.523910
 181.792191,    1.527108
 184.060436,    1.528761
 186.328681,    1.527103
 188.596926,    1.524875
 190.865171,    1.519128
 193.133416,    1.512522
 195.401661,    1.502661
 197.669906,    1.491508
 199.938151,    1.476914
 202.206396,    1.461202
 204.474641,    1.441431
 206.742886,    1.420613
 209.011131,    1.396534
 211.279376,    1.370774
 213.547622,    1.344208
 215.815867,    1.315529
 218.084112,    1.287290
 220.352357,    1.261181
 222.620602,    1.233488
 224.888847,    1.212205
 227.157092,    1.189091
 229.425337,    1.168567
 231.693582,    1.147851
 233.961827,    1.128219
 236.230072,    1.105547
 238.498317,    1.082918
 240.766562,    1.060095
 243.034807,    1.035215
 245.303052,    1.008300
 247.571297,    0.980910
 249.839542,    0.953202
 252.107787,    0.923931
 254.376032,    0.892310
 256.644277,    0.860370
 258.912522,    0.828127
 261.180767,    0.795598
 263.449012,    0.760494
 265.717257,    0.724274
 267.985502,    0.687747
 270.253747,    0.650910
 272.521992,    0.613764
 274.790237,    0.574938
 277.058482,    0.534191
 279.326727,    0.493105
 281.594972,    0.451681
 283.863217,    0.409918
 286.131462,    0.367816
 288.399707,    0.324310
 290.667952,    0.278701
 292.936197,    0.232730
 295.204442,    0.186398
 297.472687,    0.139705
 299.740932,    0.092651
 302.009177,    0.045235
 304.277422,   -0.003226
 306.545667,   -0.054039
 308.813912,   -0.105234
 311.082157,   -0.156810
 313.350402,   -0.208767
 315.618647,   -0.261107
 317.886892,   -0.313828
 320.155137,   -0.366931
 322.423382,   -0.420415
 324.691627,   -0.476198
 326.959872,   -0.532967
 329.228117,   -0.590137
 331.496362,   -0.647707
 333.764607,   -0.705676
 336.032853,   -0.764045
 338.301098,   -0.822815
 340.569343,   -0.881984
 342.837588,   -0.941554
 345.105833,   -1.001524
 347.374078,   -1.062819
 349.642323,   -1.125932
 351.910568,   -1.189461
 354.178813,   -1.253406
 356.447058,   -1.317767
 358.715303,   -1.382545
 360.983548,   -1.447739
