alpha body, CL_e
 -10.000000,    0.367281
  -9.000000,    0.463791
  -8.000000,    0.560146
  -7.000000,    0.656355
  -6.000000,    0.752406
  -5.000000,    0.848300
  -4.000000,    0.944043
  -3.000000,    1.039642
  -2.000000,    1.135428
  -1.000000,    1.230787
   0.000000,    1.325992
   1.000000,    1.421045
   2.000000,    1.515940
   3.000000,    1.610683
   4.000000,    1.705280
