alpha body, CL_e
 -10.000000,    0.371963
  -9.090909,    0.460353
  -8.181818,    0.548597
  -7.272727,    0.636686
  -6.363636,    0.724614
  -5.454545,    0.812388
  -4.545455,    0.900022
  -3.636364,    0.987506
  -2.727273,    1.074833
  -1.818182,    1.162359
  -0.909091,    1.249441
  -0.000000,    1.336374
   0.909091,    1.423160
   1.818182,    1.509793
   2.727273,    1.596273
   3.636364,    1.682599
   4.545455,    1.768778
   5.454545,    1.854814
