alpha body, CL_e
 -10.000000,    0.371785
  -9.090909,    0.460701
  -8.181818,    0.549494
  -7.272727,    0.638157
  -6.363636,    0.726685
  -5.454545,    0.815081
  -4.545455,    0.903358
  -3.636364,    0.991506
  -2.727273,    1.079518
  -1.818182,    1.167755
  -0.909091,    1.255564
  -0.000000,    1.343245
   0.909091,    1.430796
   1.818182,    1.518215
   2.727273,    1.605499
   3.636364,    1.692647
   4.545455,    1.779665
   5.454545,    1.866557
   6.363636,    1.953317
