alpha body, CL_e
 -10.000000,    0.371849
  -9.000000,    0.469027
  -8.000000,    0.566017
  -7.000000,    0.662830
  -6.000000,    0.759451
  -5.000000,    0.855884
  -4.000000,    0.952133
  -3.000000,    1.048210
  -2.000000,    1.144444
  -1.000000,    1.240218
   0.000000,    1.335807
   1.000000,    1.431213
   2.000000,    1.526430
   3.000000,    1.621464
   4.000000,    1.716325
   5.000000,    1.811008
