alpha body, CL_e
 -10.000000,    0.371802
  -9.000000,    0.468967
  -8.000000,    0.565944
  -7.000000,    0.662743
  -6.000000,    0.759351
  -5.000000,    0.855771
  -4.000000,    0.952008
  -3.000000,    1.048071
  -2.000000,    1.144293
  -1.000000,    1.240053
   0.000000,    1.335630
   1.000000,    1.431023
   2.000000,    1.526227
   3.000000,    1.621249
   4.000000,    1.716097
   5.000000,    1.810768
