Ground distance, Load Factor
   0.000000,    0.000000
   0.000001,    0.000000
   0.000007,    0.000000
   0.000069,    0.000000
   0.000394,    0.000000
   0.001556,    0.000001
   0.004700,    0.000004
   0.010499,    0.000010
   0.018564,    0.000017
   0.029000,    0.000026
   0.041756,    0.000038
   0.056871,    0.000052
   0.074425,    0.000068
   0.094385,    0.000086
   0.116856,    0.000107
   0.141609,    0.000129
   0.168971,    0.000154
   0.198645,    0.000181
   0.231359,    0.000211
   0.266220,    0.000242
   0.304232,    0.000277
   0.344924,    0.000314
   0.387949,    0.000353
   0.434061,    0.000395
   0.483018,    0.000439
   0.534589,    0.000486
   0.589654,    0.000536
   0.647850,    0.000589
   0.709730,    0.000645
   0.774217,    0.000704
   0.842328,    0.000765
   0.913530,    0.000830
   0.988511,    0.000898
   1.066121,    0.000968
   1.147750,    0.001042
   1.232834,    0.001119
   1.321899,    0.001200
   1.414373,    0.001283
   1.510851,    0.001371
   1.610941,    0.001461
   1.715562,    0.001556
   1.824201,    0.001654
   1.937758,    0.001756
   2.056302,    0.001863
   2.179322,    0.001974
   2.305814,    0.002089
   2.435616,    0.002206
   2.572458,    0.002329
   2.712467,    0.002455
   2.856700,    0.002585
   3.005394,    0.002719
   3.158016,    0.002856
   3.315869,    0.002998
   3.481738,    0.003148
   3.652872,    0.003302
   3.825646,    0.003457
   4.004533,    0.003618
   4.187249,    0.003782
   4.376724,    0.003952
   4.572091,    0.004127
   4.774659,    0.004309
   4.981507,    0.004494
   5.194403,    0.004685
   5.414882,    0.004883
   5.643413,    0.005087
   5.876719,    0.005296
   6.113131,    0.005508
   6.356622,    0.005726
   6.607255,    0.005950
   6.862762,    0.006178
   7.128323,    0.006415
   7.398130,    0.006656
   7.675537,    0.006904
   7.961738,    0.007159
   8.252482,    0.007418
   8.548933,    0.007683
   8.854069,    0.007954
   9.166880,    0.008233
   9.485631,    0.008517
   9.809335,    0.008805
  10.144238,    0.009102
  10.486747,    0.009407
  10.832848,    0.009714
  11.190065,    0.010032
  11.554790,    0.010355
  11.925715,    0.010684
  12.302135,    0.011018
  12.684228,    0.011357
  13.079911,    0.011707
  13.480891,    0.012062
  13.890097,    0.012424
  14.310304,    0.012796
  14.737761,    0.013174
  15.174540,    0.013560
  15.621281,    0.013954
  16.072635,    0.014353
  16.530898,    0.014757
  16.999722,    0.015170
  17.476361,    0.015590
  17.960860,    0.016017
  18.460244,    0.016457
  18.968043,    0.016903
  19.481393,    0.017355
  20.008684,    0.017818
  20.539969,    0.018285
  21.079884,    0.018759
  21.628876,    0.019240
  22.185289,    0.019728
  22.757522,    0.020230
  23.338896,    0.020739
  23.926065,    0.021253
  24.527531,    0.021779
  25.137185,    0.022312
  25.761749,    0.022858
  25.786970,    0.022880
  25.791488,    0.022884
  25.796802,    0.022889
  25.802969,    0.022894
  25.804210,    0.022895
  25.806225,    0.022897
  25.806457,    0.022897
  25.806705,    0.022897
  25.806931,    0.022898
  25.809168,    0.022900
  25.825917,    0.022914
  25.904820,    0.022983
  26.162743,    0.023208
  26.696744,    0.023675
  27.288739,    0.024191
  27.890078,    0.024715
  28.499760,    0.025246
  29.117946,    0.025784
  29.743400,    0.026329
  30.379723,    0.026882
  31.024087,    0.027441
  31.678109,    0.028009
  32.339252,    0.028583
  33.013677,    0.029167
  33.695437,    0.029758
  34.386785,    0.030356
  35.083110,    0.030959
  35.785600,    0.031566
  36.500923,    0.032184
  37.227368,    0.032810
  37.967439,    0.033449
  38.715781,    0.034094
  39.470111,    0.034743
  40.233571,    0.035400
  41.007573,    0.036066
  41.796760,    0.036744
  42.593814,    0.037428
  43.393159,    0.038114
  44.206334,    0.038811
  45.037270,    0.039522
  45.873508,    0.040238
  46.719611,    0.040962
  47.574875,    0.041692
  48.443278,    0.042434
  49.323903,    0.043185
  50.208404,    0.043939
  51.109011,    0.044706
  52.016334,    0.045479
  52.932357,    0.046258
  53.862188,    0.047048
  54.806137,    0.047849
  55.758717,    0.048657
  56.719827,    0.049472
  57.691881,    0.050295
  58.676863,    0.051129
  59.678798,    0.051976
  60.680100,    0.052822
  61.697663,    0.053681
  62.725616,    0.054547
  63.759792,    0.055419
  64.806992,    0.056301
  65.869278,    0.057194
  66.946626,    0.058100
  68.032687,    0.059012
  69.131889,    0.059934
  70.238982,    0.060862
  71.356917,    0.061799
  72.487555,    0.062745
  73.630516,    0.063700
  74.789553,    0.064669
  75.954560,    0.065641
  77.129914,    0.066621
  78.325353,    0.067617
  79.530247,    0.068620
  80.743998,    0.069629
  81.977786,    0.070654
  83.212842,    0.071680
  84.461983,    0.072716
  85.725717,    0.073763
  87.001687,    0.074819
  88.291711,    0.075886
  89.586772,    0.076956
  90.902413,    0.078042
  92.222980,    0.079131
  93.562173,    0.080235
  94.911741,    0.081346
  96.270825,    0.082463
  97.637318,    0.083586
  99.023228,    0.084724
 100.420325,    0.085869
 101.832008,    0.087026
 103.258056,    0.088193
 104.699735,    0.089372
 106.156388,    0.090562
 106.448893,    0.090801
 106.650897,    0.090966
 106.810788,    0.091096
 107.376660,    0.091558
 107.388560,    0.091568
 107.401926,    0.091578
 107.404759,    0.091581
 107.409650,    0.091585
 107.411089,    0.091586
 107.413715,    0.091588
 107.414319,    0.091589
 107.414642,    0.091589
 107.414792,    0.091589
 107.414930,    0.091589
 107.416305,    0.091590
 107.427265,    0.091599
 107.487019,    0.091648
 107.715219,    0.091834
 108.475212,    0.092454
 109.788412,    0.093523
 111.152428,    0.094633
 112.524345,    0.095749
 113.911451,    0.096875
 115.305669,    0.098006
 116.716584,    0.099149
 118.136014,    0.100297
 119.564513,    0.101452
 120.997585,    0.102609
 122.448712,    0.103779
 123.909485,    0.104956
 125.383038,    0.106142
 126.860353,    0.107329
 128.356254,    0.108530
 129.864749,    0.109740
 131.382607,    0.110956
 132.914586,    0.112182
 134.459419,    0.113416
 136.018034,    0.114660
 137.587469,    0.115911
 139.162597,    0.117166
 140.752169,    0.118430
 142.355913,    0.119704
 143.975232,    0.120989
 145.602238,    0.122279
 147.237784,    0.123574
 148.887413,    0.124878
 150.553812,    0.126194
 152.224113,    0.127511
 153.901113,    0.128833
 155.601841,    0.130171
 157.309872,    0.131513
 159.030448,    0.132864
 160.759942,    0.134220
 162.505867,    0.135587
 164.258306,    0.136958
 166.036743,    0.138347
 167.822047,    0.139740
 169.613761,    0.141136
 171.422597,    0.142544
 173.241706,    0.143958
 175.074674,    0.145381
 176.926152,    0.146816
 178.778119,    0.148250
 180.644225,    0.149694
 182.522105,    0.151144
 184.412970,    0.152603
 186.319473,    0.154072
 188.239689,    0.155549
 190.166894,    0.157030
 192.107266,    0.158519
 194.060344,    0.160017
 196.028948,    0.161524
 198.012096,    0.163040
 200.007020,    0.164563
 202.011512,    0.166092
 204.036186,    0.167633
 206.070654,    0.169181
 208.117084,    0.170735
 210.178902,    0.172299
 212.254555,    0.173872
 214.339858,    0.175449
 216.434100,    0.177032
 218.539112,    0.178620
 220.662750,    0.180220
 222.797405,    0.181827
 224.946234,    0.183442
 227.102522,    0.185060
 229.273464,    0.186687
 231.454054,    0.188320
 233.651371,    0.189962
 235.863086,    0.191613
 238.088217,    0.193272
 240.332830,    0.194943
 242.580444,    0.196614
 244.846837,    0.198297
 247.128806,    0.199988
 249.419299,    0.201684
 251.726238,    0.203390
 254.050692,    0.205106
 254.516721,    0.205450
 254.877971,    0.205716
 255.118026,    0.205893
 255.301156,    0.206028
 255.332499,    0.206052
 255.340220,    0.206057
 255.352692,    0.206066
 255.355873,    0.206069
 255.362235,    0.206073
 255.364304,    0.206075
 255.364521,    0.206075
 255.364720,    0.206075
 255.366713,    0.206077
 255.385767,    0.206091
 255.526945,    0.206195
 256.323743,    0.206782
 258.422695,    0.208327
 260.533371,    0.209879
 262.655578,    0.211436
 264.786465,    0.212997
 266.928006,    0.214564
 269.078586,    0.216135
 271.246677,    0.217716
 273.423400,    0.219301
 275.608612,    0.220890
 277.805019,    0.222484
 280.012888,    0.224084
 282.229549,    0.225688
 284.455744,    0.227296
 286.697069,    0.228913
 288.945061,    0.230532
